Class Times	100
Rooms	100
1	98
2	349
3	471
4	972
5	540
6	81
7	719
8	306
9	658
10	539
11	813
12	625
13	507
14	720
15	423
16	603
17	242
18	794
19	915
20	148
21	148
22	881
23	972
24	24
25	719
26	203
27	45
28	93
29	672
30	353
31	558
32	82
33	743
34	403
35	242
36	114
37	634
38	541
39	954
40	913
41	152
42	661
43	347
44	571
45	536
46	259
47	890
48	363
49	496
50	978
51	644
52	339
53	642
54	225
55	436
56	720
57	814
58	324
59	57
60	667
61	182
62	160
63	13
64	390
65	623
66	576
67	200
68	890
69	243
70	355
71	286
72	92
73	762
74	71
75	192
76	740
77	772
78	786
79	300
80	605
81	469
82	522
83	746
84	23
85	865
86	609
87	296
88	672
89	188
90	186
91	44
92	596
93	410
94	403
95	116
96	640
97	484
98	452
99	808
100	561
Classes	100
Teachers	50
1	45
2	4
3	22
4	30
5	15
6	36
7	21
8	33
9	44
10	13
11	42
12	26
13	14
14	16
15	37
16	7
17	40
18	12
19	17
20	6
21	46
22	26
23	34
24	30
25	1
26	45
27	13
28	17
29	11
30	46
31	50
32	3
33	9
34	47
35	50
36	40
37	35
38	32
39	29
40	27
41	48
42	10
43	23
44	22
45	6
46	15
47	2
48	11
49	31
50	10
51	38
52	28
53	21
54	28
55	37
56	16
57	1
58	18
59	32
60	8
61	19
62	39
63	8
64	31
65	2
66	4
67	27
68	39
69	19
70	49
71	36
72	38
73	23
74	25
75	49
76	34
77	18
78	14
79	33
80	12
81	7
82	3
83	29
84	35
85	42
86	5
87	41
88	44
89	41
90	47
91	24
92	48
93	5
94	20
95	43
96	25
97	9
98	43
99	24
100	20
