Students	70000
1	95 495 627 174
2	94 740 394 45
3	809 699 441 243
4	841 352 277 820
5	260 997 288 155
6	708 618 513 113
7	797 737 251 956
8	697 551 886 715
9	846 19 494 663
10	177 404 937 857
11	861 776 408 986
12	17 168 87 551
13	948 266 53 60
14	454 429 998 51
15	470 771 289 457
16	506 690 357 796
17	818 177 246 720
18	523 193 74 366
19	456 292 406 284
20	740 76 467 313
21	290 463 395 919
22	568 452 406 190
23	382 57 743 767
24	719 596 532 775
25	58 847 293 650
26	139 977 599 236
27	475 227 633 544
28	183 323 721 972
29	805 412 917 50
30	413 233 803 953
31	269 487 715 231
32	885 126 706 640
33	437 247 64 400
34	841 469 776 5
35	305 234 739 337
36	252 289 205 722
37	925 317 847 911
38	755 956 308 347
39	547 415 280 288
40	149 107 225 197
41	507 716 186 749
42	760 347 734 657
43	382 814 617 624
44	663 84 836 877
45	264 752 719 4
46	967 425 508 152
47	329 845 342 729
48	110 592 591 804
49	310 522 792 563
50	382 701 45 50
51	838 143 453 654
52	704 96 927 163
53	112 910 433 93
54	29 614 329 213
55	812 517 996 871
56	585 328 145 833
57	679 185 468 591
58	614 320 993 710
59	729 44 520 48
60	137 998 834 989
61	647 623 203 210
62	799 304 838 360
63	492 386 889 162
64	792 929 805 383
65	492 823 313 314
66	400 306 41 488
67	379 597 235 547
68	770 713 920 214
69	379 656 868 972
70	83 303 489 432
71	742 998 89 703
72	432 257 379 720
73	418 11 639 348
74	361 524 987 578
75	307 902 967 942
76	192 835 337 895
77	304 765 101 693
78	979 750 310 914
79	230 254 958 213
80	191 507 939 965
81	621 665 798 894
82	975 378 304 406
83	263 477 94 681
84	157 10 120 531
85	292 28 976 796
86	14 992 534 692
87	684 77 528 898
88	150 503 767 511
89	944 449 637 739
90	788 425 181 871
91	851 812 824 644
92	141 764 101 287
93	189 943 436 32
94	561 556 171 416
95	511 469 877 765
96	598 701 360 686
97	65 189 79 311
98	168 321 754 458
99	259 557 605 547
100	305 142 712 152
101	801 120 992 43
102	691 14 985 753
103	460 18 847 764
104	393 8 149 120
105	819 337 280 84
106	590 20 709 582
107	858 222 861 81
108	765 178 446 693
109	820 81 428 425
110	1000 600 632 904
111	459 782 869 955
112	627 436 527 309
113	344 260 218 431
114	740 956 564 243
115	345 332 541 781
116	410 580 957 556
117	881 864 485 652
118	599 136 64 491
119	212 821 606 326
120	12 792 965 314
121	294 795 379 196
122	316 55 12 247
123	832 88 210 302
124	334 989 719 78
125	560 21 376 672
126	153 637 944 836
127	956 973 735 121
128	20 871 600 328
129	592 45 265 576
130	628 874 123 174
131	682 420 304 921
132	539 699 602 419
133	992 530 968 819
134	652 570 221 558
135	170 812 318 383
136	504 996 424 54
137	734 166 519 795
138	880 297 988 24
139	388 263 241 714
140	850 16 791 109
141	457 482 545 210
142	737 428 417 393
143	65 970 171 298
144	837 267 588 379
145	122 498 397 974
146	9 545 102 166
147	846 766 430 686
148	331 67 516 118
149	901 530 53 332
150	50 746 77 638
151	109 178 872 133
152	386 404 797 340
153	104 330 408 83
154	989 40 462 683
155	953 19 754 525
156	755 45 977 706
157	675 307 158 482
158	827 552 754 37
159	106 396 135 646
160	712 151 391 592
161	570 535 809 344
162	637 713 700 236
