Students	10000
1	883 268 318 452
2	421 56 903 369
3	309 920 8 607
4	940 139 263 850
5	751 820 752 76
6	485 390 135 35
7	360 700 138 139
8	482 465 718 94
9	84 360 931 898
10	398 81 849 208
11	338 779 412 281
12	576 72 133 665
13	372 51 76 628
14	329 477 720 769
15	412 387 569 513
16	562 368 803 63
17	440 492 622 137
18	419 551 371 115
19	414 677 991 641
20	373 248 78 626
21	863 172 112 934
22	723 352 349 869
23	23 252 246 184
24	681 881 29 568
25	135 936 377 951
26	112 788 905 133
27	56 228 43 55
28	508 413 443 834
29	120 91 555 653
30	964 436 948 865
31	18 602 774 680
32	772 373 134 467
33	555 36 754 767
34	736 320 788 233
35	311 928 47 966
36	465 867 826 473
37	615 543 398 161
38	734 849 516 47
39	727 543 924 793
40	415 870 75 403
41	818 63 564 669
42	676 352 158 614
43	142 864 756 920
44	850 179 980 133
45	790 692 864 875
46	873 904 940 609
47	545 495 800 482
48	224 849 665 544
49	655 676 672 170
50	113 392 303 820
51	792 153 65 478
52	989 179 786 95
53	67 572 729 588
54	576 996 508 858
55	738 674 22 912
56	299 559 524 512
57	166 471 463 232
58	372 542 967 175
59	642 592 146 503
60	836 745 827 39
61	962 875 536 305
62	517 413 636 1000
63	977 50 435 117
64	215 389 876 13
65	929 140 444 43
66	446 950 117 30
67	57 45 349 332
68	684 871 21 701
69	822 593 213 84
70	390 553 298 978
71	114 269 838 801
72	67 767 668 645
73	983 713 487 48
74	191 911 667 328
75	720 37 381 318
76	167 514 858 974
77	670 999 572 380
78	393 49 662 887
79	704 61 226 754
80	70 84 530 409
81	161 409 222 728
82	701 147 652 990
83	953 85 242 258
84	75 736 703 944
85	665 487 220 394
86	117 308 439 450
87	749 610 61 408
88	198 170 60 404
89	302 581 74 645
90	360 729 368 607
91	527 243 445 196
92	457 629 688 375
93	677 749 347 924
94	381 955 432 64
95	200 400 49 22
96	392 795 943 215
97	812 259 446 231
98	68 169 965 964
99	461 374 994 108
100	538 517 688 126
101	467 802 918 225
102	475 696 799 909
103	678 34 951 984
104	798 706 402 498
105	97 788 539 829
106	140 173 995 861
107	309 637 963 925
108	953 873 17 994
109	370 761 362 343
110	79 513 626 950
111	527 908 759 573
112	698 487 244 355
113	66 322 500 382
114	547 422 770 436
115	710 887 665 621
116	997 345 637 322
117	104 44 583 182
118	678 540 62 629
119	570 777 950 730
120	228 684 252 236
121	882 152 73 850
122	769 585 793 780
123	222 314 374 336
124	280 359 583 650
125	155 647 180 973
126	176 221 574 625
127	264 4 1 542
128	55 364 274 856
129	847 528 951 773
130	721 616 445 601
131	918 605 701 349
132	625 656 948 594
133	935 362 431 867
134	353 412 823 834
135	498 17 992 419
136	567 367 690 425
137	492 176 162 77
138	827 750 726 40
139	894 292 195 808
140	186 485 713 178
141	417 635 891 61
142	487 661 509 808
143	40 226 774 254
144	609 931 808 562
145	184 240 587 854
146	534 156 777 431
147	861 278 328 729
148	391 97 331 966
149	807 176 610 905
150	932 243 27 171
151	700 555 350 940
152	28 931 994 412
153	28 157 635 628
154	860 764 880 869
155	100 118 188 860
156	435 935 560 279
157	973 722 999 108
158	957 501 179 996
159	781 849 547 86
160	359 825 213 661
161	70 285 541 896
162	977 372 380 115
163	260 307 248 117
164	992 802 619 515
165	284 452 280 85
166	713 836 858 42
167	778 209 216 847
168	241 671 952 948
169	962 405 498 116
170	316 841 26 184
171	454 473 876 853
172	426 267 398 300
173	854 383 72 1
174	352 918 426 826
175	862 963 438 282
176	361 931 917 882
177	87 547 137 895
178	230 271 158 350
179	432 351 763 420
180	86 990 271 502
181	173 762 397 232
182	854 957 327 670
183	375 768 778 241
184	719 468 597 165
185	325 81 689 838
186	612 501 372 356
187	32 130 636 515
188	176 509 35 573
189	643 968 614 735
190	70 550 437 219
191	852 333 90 290
192	739 227 191 298
193	976 549 320 564
194	978 414 180 361
195	396 686 778 808
196	719 953 449 761
197	497 413 783 825
198	461 581 653 932
199	61 283 379 175
200	699 115 398 400
201	311 764 141 375
202	496 570 157 106
203	453 191 852 359
204	92 205 899 650
205	621 949 868 50
206	701 220 41 560
207	638 207 312 4
208	571 567 614 283
209	651 395 91 480
210	650 75 796 182
211	599 520 314 648
212	2 666 560 769
213	281 853 376 77
214	866 302 495 274
215	436 150 819 781
216	323 717 616 870
217	353 318 538 840
218	216 522 214 130
219	518 362 399 922
220	481 311 292 667
221	880 575 21 870
222	443 279 363 595
223	968 813 583 317
224	841 915 718 574
225	78 181 205 983
226	289 519 553 711
227	950 607 679 914
228	662 678 714 521
229	902 589 53 409
230	385 297 216 498
231	158 885 859 816
232	980 518 75 553
233	214 999 553 683
234	244 617 469 768
235	419 146 122 959
236	373 1 705 412
237	611 762 631 110
238	969 543 983 176
239	562 757 906 3
240	316 782 478 905
241	189 427 490 393
242	516 981 861 908
243	974 366 440 673
244	120 634 940 87
245	805 761 560 309
246	603 768 776 701
247	497 176 157 43
248	665 328 260 595
249	584 318 500 528
250	632 972 872 107
251	572 270 709 489
252	395 885 24 646
253	747 399 947 954
254	198 543 189 193
255	804 467 429 312
256	310 974 785 529
257	7 472 944 193
258	51 706 609 79
259	339 402 286 266
260	923 470 473 625
261	100 400 257 8
262	604 753 574 20
263	734 790 659 477
264	400 438 48 264
265	214 47 2 882
266	324 108 94 924
267	210 78 500 489
268	359 78 46 967
269	364 93 287 51
270	620 835 780 513
271	466 957 685 432
272	56 387 859 872
273	989 156 798 615
274	69 955 926 533
275	449 411 641 545
276	919 552 921 398
277	318 527 542 597
278	65 248 873 695
279	754 298 553 546
280	661 367 137 445
281	273 132 163 53
282	266 401 178 276
283	549 637 718 583
284	451 173 220 686
285	967 519 534 615
286	410 682 327 543
287	202 76 868 755
288	842 89 791 742
289	53 979 576 54
290	363 498 7 450
291	4 248 518 452
292	457 574 380 303
293	492 121 475 756
294	490 512 184 253
295	665 957 672 980
296	641 570 710 485
297	497 483 755 194
298	702 197 493 1000
299	471 423 437 233
300	547 753 878 980
301	704 17 892 788
302	770 978 693 40
303	288 22 366 384
304	389 657 340 797
305	851 517 410 742
306	760 348 196 9
307	801 251 608 839
308	835 704 793 650
309	500 344 651 738
310	683 618 914 943
311	662 841 158 948
312	753 392 366 284
313	585 6 660 594
314	708 177 939 458
315	453 270 802 201
316	786 167 725 297
317	827 440 883 243
318	536 424 800 165
319	619 89 549 898
320	491 757 987 262
321	294 78 604 662
322	785 756 312 755
323	790 798 626 545
324	991 978 559 187
325	647 17 330 601
326	477 253 419 149
327	217 361 445 389
328	277 291 631 854
329	889 556 224 987
330	968 399 535 748
331	561 499 238 394
332	549 571 7 406
333	257 597 40 33
334	957 645 801 950
335	674 791 369 895
336	980 228 891 328
337	617 443 723 576
338	446 230 226 386
339	133 910 725 454
340	945 393 382 506
341	341 812 686 711
342	772 320 678 105
343	177 4 931 936
344	230 678 802 132
345	142 855 532 904
346	12 447 888 816
347	666 473 42 752
348	88 314 305 287
349	895 198 736 172
350	425 564 104 389
351	534 762 618 438
352	919 121 188 953
353	894 263 171 51
354	104 709 819 15
355	430 257 419 538
356	565 439 948 2
357	872 60 350 459
358	497 550 242 703
359	518 586 217 26
360	520 402 394 915
361	380 893 484 783
362	679 299 437 5
363	641 903 454 719
364	551 184 369 307
365	345 671 736 807
366	513 753 319 141
367	290 956 730 425
368	509 90 870 506
369	887 761 267 321
370	121 472 918 928
371	109 27 381 788
372	351 629 623 748
373	743 581 951 505
374	273 340 592 179
375	873 40 606 48
376	642 942 420 758
377	860 369 861 438
378	626 15 119 481
379	165 413 909 201
380	48 217 756 3
381	825 904 336 923
382	31 837 501 181
383	470 821 271 605
384	963 581 177 455
385	559 198 356 579
386	534 261 251 406
387	481 154 679 769
388	293 201 638 142
389	548 73 265 936
390	856 948 89 639
391	276 910 521 557
392	650 931 767 31
393	801 972 419 961
394	883 408 733 550
395	139 975 59 1000
396	63 87 774 540
397	418 552 799 859
398	504 98 67 43
399	43 378 820 282
400	861 789 242 16
401	250 897 492 783
402	566 294 190 379
403	393 559 878 18
404	804 677 30 178
405	13 802 12 580
406	738 975 856 156
407	922 43 975 703
408	199 316 751 615
409	594 810 392 503
410	933 380 104 499
411	118 761 700 651
412	822 879 421 276
413	876 749 401 605
414	182 386 691 335
415	853 271 601 839
416	362 819 849 294
417	227 628 294 807
418	402 106 28 825
419	444 847 232 763
420	417 70 117 355
421	510 978 731 896
422	710 389 589 269
423	641 663 417 710
424	369 554 710 38
425	724 994 765 970
426	230 102 985 55
427	267 539 245 57
428	662 49 158 814
429	652 71 37 62
430	557 388 174 457
431	523 982 569 481
432	310 676 235 670
433	120 583 579 973
434	309 280 506 359
435	166 479 19 213
436	662 561 86 513
437	726 5 864 536
438	440 356 559 220
439	69 277 819 705
440	741 451 832 828
441	165 721 4 851
442	240 318 979 842
443	902 125 898 357
444	707 315 505 266
445	505 118 237 213
446	202 690 778 756
447	904 686 97 159
448	226 220 383 100
449	22 818 90 758
450	173 9 792 304
451	5 603 461 395
452	826 18 67 752
453	478 139 882 69
454	478 194 269 720
455	774 445 915 784
456	516 619 874 822
457	927 130 438 256
458	923 996 777 780
459	934 988 809 679
460	229 904 383 320
461	431 793 177 249
462	879 686 907 847
463	437 578 145 218
464	886 544 212 33
465	304 321 959 328
466	846 390 458 362
467	325 530 458 535
468	144 270 361 222
469	722 461 340 125
470	194 742 87 108
471	887 786 662 432
472	103 382 705 96
473	842 350 123 613
474	991 754 598 811
475	820 324 352 125
476	554 519 465 742
477	775 413 361 834
478	110 65 362 896
479	415 17 345 954
480	543 990 734 471
481	26 178 194 364
482	20 983 545 454
483	977 922 483 170
484	321 196 410 746
485	278 107 172 782
486	959 979 125 757
487	993 239 949 201
488	961 923 87 158
489	619 782 956 628
490	396 544 883 862
491	763 379 636 6
492	214 546 770 131
493	583 53 547 623
494	975 561 847 148
495	500 899 331 404
496	389 429 471 289
497	613 992 423 146
498	346 614 879 819
499	127 248 728 506
500	317 58 25 696
501	819 745 250 213
502	580 891 367 732
503	269 570 550 630
504	693 684 712 389
505	128 642 40 484
506	82 581 236 70
507	161 15 284 328
508	351 522 519 914
509	210 154 917 31
510	179 941 725 714
511	481 299 321 402
512	270 786 111 793
513	771 541 876 878
514	808 433 642 359
515	332 473 501 32
516	369 91 858 119
517	97 300 179 576
518	987 588 54 699
519	872 133 338 418
520	383 12 492 724
521	950 753 296 302
522	981 524 621 248
523	310 537 449 527
524	368 840 226 601
525	176 374 515 242
526	360 253 20 602
527	289 351 955 867
528	654 810 420 533
529	652 701 631 268
530	349 216 186 228
531	864 5 867 378
532	274 338 126 113
533	428 937 354 153
534	164 677 308 78
535	572 875 738 845
536	188 64 91 596
537	168 582 329 836
538	259 907 795 606
539	351 758 86 454
540	837 716 52 285
541	274 688 912 484
542	646 315 671 998
543	261 381 373 362
544	848 100 405 373
545	282 603 100 358
546	733 926 102 684
547	283 897 550 425
548	914 741 582 453
549	420 284 260 744
550	337 873 15 453
551	648 598 440 451
552	178 954 711 125
553	414 531 544 436
554	814 820 12 722
555	472 328 471 610
556	647 398 401 392
557	924 745 143 541
558	468 460 44 798
559	649 296 551 880
560	460 384 726 796
561	222 56 770 605
562	678 512 538 181
563	267 286 74 666
564	37 471 744 467
565	958 910 23 309
566	407 875 954 229
567	18 469 351 951
568	429 150 132 551
569	158 478 506 244
570	24 839 956 760
571	359 298 974 633
572	411 630 770 685
573	783 469 876 520
574	617 527 677 393
575	385 209 882 904
576	118 35 352 475
577	488 205 190 204
578	222 970 764 710
579	684 93 157 818
580	283 522 362 164
581	432 55 211 857
582	633 477 177 540
583	632 773 809 414
584	362 127 994 931
585	258 568 557 657
586	742 206 939 940
587	893 947 77 33
588	116 363 847 510
589	597 909 843 869
590	556 110 294 699
591	94 332 12 694
592	435 853 478 81
593	726 452 210 674
594	344 648 993 401
595	918 972 363 678
596	466 542 148 605
597	222 605 889 591
598	570 940 641 403
599	105 928 37 682
600	336 265 335 67
601	748 248 681 22
602	544 261 339 260
603	105 848 646 175
604	31 716 858 302
605	310 346 516 644
606	977 43 54 437
607	356 104 918 841
608	223 86 683 349
609	622 615 476 682
610	842 799 444 360
611	443 498 991 240
612	95 924 745 534
613	426 321 918 298
614	250 612 84 130
615	609 742 853 45
616	484 999 378 705
617	887 563 615 596
618	228 122 297 462
619	369 195 451 517
620	857 190 171 331
621	420 639 34 21
622	611 151 56 672
623	219 577 247 66
624	961 703 341 392
625	579 349 159 127
626	449 387 664 771
627	652 623 225 47
628	163 142 953 251
629	845 316 507 988
630	619 790 157 981
631	8 918 625 162
632	809 215 564 965
633	450 693 218 750
634	556 617 656 253
635	862 369 937 94
636	130 127 136 710
637	588 836 378 70
638	290 237 98 588
639	959 47 895 261
640	511 924 285 261
641	631 806 956 462
642	208 148 90 233
643	926 365 525 811
644	165 336 202 739
645	210 781 17 791
646	222 845 805 73
647	248 818 486 238
648	524 906 843 36
649	272 742 80 418
650	257 461 154 777
651	255 763 243 256
652	877 426 194 637
653	488 20 798 764
654	254 328 678 523
655	100 943 841 795
656	82 987 713 765
657	614 555 320 282
658	95 887 872 362
659	965 758 278 263
660	383 152 276 41
661	668 967 8 94
662	135 586 893 537
663	991 471 782 440
664	638 64 205 108
665	43 782 391 809
666	271 692 869 332
667	668 851 476 647
668	515 501 215 904
669	920 412 494 253
670	713 170 252 255
671	668 957 229 56
672	448 177 354 527
673	583 741 953 145
674	887 41 938 633
675	359 48 689 271
676	411 826 285 884
677	510 408 548 935
678	151 877 92 928
679	507 827 788 576
680	804 836 470 567
681	353 140 51 352
682	246 346 907 341
683	871 510 226 449
684	9 493 105 643
685	164 730 536 374
686	653 967 736 526
687	708 427 703 251
688	411 101 878 302
689	483 507 546 655
690	288 482 309 472
691	418 137 927 200
692	934 522 892 556
693	155 400 757 644
694	215 511 2 876
695	809 271 664 15
696	405 919 322 430
697	983 937 37 909
698	284 393 348 572
699	728 593 342 858
700	274 737 651 330
701	585 781 46 422
702	897 375 260 833
703	48 975 990 454
704	519 210 555 540
705	68 652 767 793
706	302 570 671 604
707	242 282 525 516
708	758 921 782 32
709	380 729 614 734
710	109 322 538 998
711	42 382 661 861
712	895 211 595 32
713	450 881 18 224
714	943 913 436 607
715	907 748 949 829
716	826 468 619 32
717	491 323 623 164
718	419 751 179 454
719	309 385 730 904
720	32 573 167 198
721	69 552 499 492
722	850 464 187 648
723	49 39 20 655
724	87 52 389 349
