Class Times	1000
Rooms	1000
1	740
2	884
3	150
4	231
5	108
6	804
7	618
8	902
9	216
10	835
11	494
12	341
13	163
14	93
15	792
16	228
17	316
18	790
19	698
20	601
21	203
22	721
23	334
24	134
25	362
26	449
27	279
28	836
29	791
30	10
31	360
32	42
33	663
34	291
35	770
36	335
37	254
38	812
39	895
40	451
41	76
42	840
43	590
44	415
45	851
46	88
47	538
48	501
49	591
50	40
51	511
52	217
53	254
54	63
55	188
56	229
57	226
58	619
59	708
60	538
61	250
62	91
63	414
64	616
65	71
66	389
67	694
68	499
69	311
70	914
71	706
72	359
73	277
74	855
75	907
76	815
77	147
78	531
79	914
80	12
81	189
82	495
83	706
84	472
85	574
86	342
87	451
88	360
89	267
90	22
91	28
92	656
93	795
94	184
95	989
96	583
97	90
98	280
99	375
100	889
101	794
102	901
103	121
104	807
105	676
106	296
107	691
108	442
109	338
110	532
111	651
112	749
113	970
114	468
115	172
116	146
117	496
118	856
119	618
120	64
121	13
122	694
123	443
124	165
125	131
126	150
127	377
128	150
129	731
130	112
131	469
132	140
133	992
134	13
135	787
136	316
137	62
138	382
139	860
140	692
141	597
142	896
143	482
144	176
145	732
146	179
147	817
148	323
149	803
150	676
151	621
152	492
153	266
154	45
155	509
156	159
157	602
158	529
159	345
160	822
161	825
162	240
163	427
164	319
165	72
166	234
167	522
168	468
169	628
170	368
171	341
172	47
173	720
174	57
175	632
176	577
177	649
178	299
179	311
180	35
181	102
182	856
183	372
184	586
185	31
186	887
187	776
188	80
189	91
190	910
191	948
192	313
193	695
194	256
195	853
196	294
197	231
198	612
199	398
200	584
201	949
202	714
203	741
204	961
205	607
206	961
207	519
208	558
209	828
210	612
211	711
212	352
213	439
214	897
215	150
216	280
217	27
218	937
219	193
220	524
221	709
222	602
223	786
224	556
225	147
226	386
227	214
228	771
229	539
230	932
231	55
232	667
233	739
234	810
235	55
236	810
237	943
238	692
239	172
240	868
241	360
242	301
243	810
244	585
245	865
246	834
247	375
248	335
249	394
250	872
251	607
252	284
253	101
254	108
255	211
256	582
257	194
258	779
259	267
260	700
261	753
262	374
263	559
264	230
265	54
266	670
267	659
