Class Times	100
Rooms	100
1	629
2	753
3	435
4	246
5	314
6	216
7	100
8	333
9	839
10	339
11	289
12	753
13	651
14	647
15	95
16	670
17	359
18	557
19	550
20	876
21	718
22	575
23	395
24	309
25	462
26	215
27	908
28	99
29	121
30	215
31	126
32	100
33	272
34	596
35	961
36	876
37	746
38	266
39	454
40	33
41	348
42	275
43	233
44	442
45	380
46	160
47	728
48	166
49	905
50	436
51	382
52	113
53	857
54	564
55	192
56	785
57	728
58	864
59	467
60	348
61	246
62	961
63	746
64	867
65	835
66	157
67	550
68	31
69	119
70	203
71	212
72	675
73	532
74	891
75	514
76	870
77	504
78	76
79	163
80	351
81	107
82	935
83	735
84	750
85	585
86	813
87	127
88	160
89	844
90	209
91	973
92	766
93	268
94	847
95	737
96	31
97	633
98	579
99	71
100	22
Classes	100
Teachers	50
1	21
2	32
3	16
4	1
5	16
6	23
7	48
8	7
9	12
10	31
11	32
12	17
13	40
14	50
15	12
16	40
17	26
18	1
19	44
20	28
21	11
22	35
23	28
24	29
25	29
26	20
27	11
28	46
29	23
30	38
31	4
32	39
33	46
34	10
35	9
36	34
37	49
38	13
39	41
40	38
41	18
42	7
43	36
44	20
45	37
46	9
47	8
48	13
49	14
50	44
51	48
52	21
53	18
54	27
55	37
56	39
57	34
58	47
59	33
60	14
61	25
62	10
63	5
64	49
65	17
66	41
67	2
68	25
69	8
70	35
71	33
72	30
73	36
74	6
75	22
76	45
77	30
78	6
79	42
80	26
81	2
82	5
83	47
84	22
85	31
86	15
87	50
88	15
89	4
90	45
91	27
92	19
93	3
94	43
95	42
96	43
97	19
98	3
99	24
100	24
