Students	7000
1	96 85 51 41
2	42 6 100 96
3	9 74 20 17
4	94 35 83 21
5	84 57 1 51
6	67 71 96 83
7	35 8 64 40
8	14 59 5 35
9	38 66 31 77
10	55 70 7 10
11	47 79 8 77
12	49 100 97 91
13	80 25 47 42
14	93 49 40 63
15	5 94 81 18
16	27 65 98 17
17	17 4 92 59
18	77 78 36 75
19	75 68 38 77
20	79 39 43 17
21	94 76 38 64
22	1 53 46 25
23	66 50 16 59
24	84 61 15 47
25	90 53 14 75
26	89 20 57 3
27	23 4 37 56
28	50 41 81 88
29	87 89 42 22
30	6 5 13 48
31	22 51 4 25
32	27 70 61 72
33	4 16 92 17
34	85 10 98 77
35	86 57 12 29
36	88 42 81 78
37	29 15 20 5
38	57 31 16 38
39	91 27 7 77
40	93 64 29 78
41	82 94 83 96
42	13 91 55 8
43	89 44 33 32
44	17 90 46 42
45	27 98 42 28
46	52 41 93 50
47	85 40 78 20
48	41 21 26 43
49	57 61 35 26
50	35 29 57 7
51	13 11 92 9
52	41 67 51 14
53	73 72 90 29
54	18 79 30 28
55	79 45 74 89
56	46 72 18 30
57	90 93 59 63
58	95 56 71 50
59	56 12 66 77
60	79 80 75 88
61	62 86 44 30
62	36 78 11 73
63	46 83 51 6
64	41 28 62 23
65	1 79 5 85
66	20 62 30 80
67	32 59 64 93
68	74 26 21 96
69	73 90 29 74
70	20 47 9 11
71	13 76 47 4
72	6 90 92 51
73	88 22 25 58
74	73 33 11 78
75	65 59 25 96
76	33 46 27 74
77	95 27 46 80
78	92 67 71 44
79	67 91 39 99
80	55 12 34 98
81	8 84 71 28
82	73 34 68 45
83	54 39 65 3
84	59 64 33 21
85	12 32 94 56
86	2 4 82 98
87	75 89 35 67
88	81 37 63 80
89	55 64 35 60
90	84 34 5 51
91	21 78 77 25
92	47 50 12 4
93	42 98 81 41
94	86 30 3 99
95	42 30 90 74
96	16 97 14 93
97	2 69 5 11
98	95 68 88 4
99	51 46 60 85
100	17 37 62 63
101	4 85 56 67
102	16 33 56 7
103	12 68 67 93
104	70 95 30 27
105	35 43 15 85
106	69 26 25 87
107	35 72 28 32
108	20 5 21 96
109	62 67 48 96
110	41 83 97 52
111	16 88 78 57
112	24 82 96 30
113	90 89 82 92
114	59 34 43 81
115	54 10 34 91
116	35 32 1 52
117	2 49 22 88
118	38 2 73 62
119	47 93 35 33
120	54 36 74 46
121	4 3 5 25
122	59 5 95 16
123	19 78 61 3
124	42 22 49 56
125	9 100 3 83
126	68 96 77 95
127	94 27 44 34
128	58 66 49 79
129	77 68 16 45
130	84 53 71 67
131	27 56 23 11
132	26 92 38 73
133	100 39 34 42
134	85 86 4 99
135	26 8 58 92
136	81 66 40 22
137	33 10 83 99
138	53 67 11 10
139	12 35 54 95
140	28 7 84 57
141	98 92 52 9
142	33 48 13 85
143	19 86 50 17
144	10 88 60 55
145	24 34 40 55
146	40 83 94 49
147	85 40 17 93
148	45 49 37 67
149	58 62 41 56
150	23 87 11 69
151	75 30 15 96
152	53 7 17 28
153	89 56 69 16
154	46 38 74 15
155	39 6 56 29
156	46 38 85 13
157	55 33 93 52
158	73 20 47 51
159	96 68 98 19
160	92 81 14 46
161	49 54 90 14
162	85 100 44 18
163	83 2 30 62
164	87 44 68 29
165	91 8 79 16
166	11 52 83 53
167	46 42 69 75
168	76 2 53 25
169	1 21 23 73
170	61 3 79 47
171	100 46 92 43
172	11 71 88 51
173	47 36 72 29
174	53 76 38 14
175	2 70 43 76
176	97 37 60 36
177	52 79 92 88
178	52 1 84 78
179	13 10 90 33
180	70 99 42 76
181	76 83 77 98
182	62 55 33 15
183	20 86 27 94
184	76 52 74 10
185	67 11 81 76
186	82 76 21 54
187	25 55 13 81
188	70 20 44 6
189	91 22 50 59
190	34 76 68 54
191	87 43 78 66
192	35 17 96 90
193	94 68 25 42
194	3 48 14 41
195	47 54 60 28
196	46 93 12 100
197	51 48 65 62
198	68 14 96 71
199	50 19 9 100
200	72 38 41 33
201	11 81 77 57
202	49 19 59 79
203	12 56 37 46
204	8 24 58 78
205	80 24 22 86
206	80 7 20 14
207	17 62 64 56
208	58 16 29 4
209	67 61 47 45
210	79 41 1 22
211	49 72 78 89
212	31 45 89 78
213	33 35 16 43
214	28 19 87 80
215	49 9 17 16
216	87 2 18 46
217	93 4 55 50
218	16 6 50 38
219	47 83 67 81
220	34 21 61 59
221	72 39 84 88
222	35 60 74 91
223	36 31 19 79
224	75 90 77 95
225	69 36 57 97
226	38 100 83 75
227	6 79 98 84
228	65 74 56 92
229	66 98 28 26
230	53 89 72 35
231	39 84 38 43
232	23 60 10 33
233	92 86 99 83
234	31 87 38 89
235	80 53 32 49
236	51 76 64 91
237	70 35 80 19
238	81 49 61 23
239	85 72 90 31
240	38 83 33 68
241	12 8 34 93
242	14 72 13 19
243	94 67 3 53
244	9 7 19 21
245	24 4 14 59
246	7 5 49 50
247	57 47 60 59
248	70 92 67 9
249	33 66 62 44
250	47 33 6 59
251	53 100 22 95
252	49 69 60 98
253	20 24 69 49
254	32 13 91 70
255	47 49 67 12
256	58 78 12 74
257	9 34 91 48
258	13 58 61 25
259	9 87 58 25
260	24 22 44 52
261	6 38 80 22
262	89 80 18 27
263	81 67 44 22
264	76 97 75 15
265	99 25 67 19
266	21 2 39 85
267	27 84 58 35
268	5 98 86 42
269	30 53 3 41
270	47 23 100 76
271	50 54 73 21
272	19 55 30 67
273	18 100 15 90
274	42 89 38 49
275	49 89 90 47
276	61 58 18 5
277	21 63 13 6
278	27 87 21 16
279	36 33 20 3
280	60 10 86 53
281	35 67 58 76
282	21 66 99 80
283	25 98 63 44
284	59 7 89 64
285	63 73 79 87
286	57 35 68 56
287	39 9 70 5
288	62 70 84 99
289	92 62 4 70
290	27 14 75 18
291	85 39 84 64
292	72 63 44 42
293	71 28 42 53
294	31 32 65 60
295	96 89 95 91
296	6 54 95 49
297	67 6 46 16
298	45 97 35 65
299	50 33 52 78
300	15 9 81 77
301	55 13 23 30
302	29 92 46 13
303	100 56 20 42
304	55 28 97 82
305	56 96 93 7
306	44 64 18 82
307	82 36 90 62
308	63 52 14 33
309	93 92 8 47
310	5 97 14 87
311	50 48 70 75
