Students	30000
1	63 845 107 936
2	470 364 872 743
3	608 517 455 660
4	36 980 775 607
5	78 234 713 13
6	384 872 257 607
7	358 267 805 963
8	781 890 810 441
9	636 497 340 906
10	455 837 442 599
11	456 773 465 135
12	950 699 316 846
13	498 554 550 431
14	530 256 64 235
15	542 966 265 764
16	958 696 739 479
17	579 656 675 304
18	586 667 707 872
19	953 324 852 688
20	217 699 288 363
21	776 627 943 779
22	582 248 623 751
23	564 223 757 913
24	613 715 102 456
25	214 80 709 27
26	910 672 610 779
27	985 822 410 887
28	925 166 49 90
29	94 797 258 42
30	433 838 891 920
31	774 157 75 792
32	558 576 308 565
33	647 876 170 346
34	624 636 153 715
35	284 627 9 92
36	676 245 320 292
37	736 159 553 355
38	386 497 967 430
39	314 29 279 851
40	652 848 612 676
41	754 81 904 495
42	843 13 957 961
43	208 131 43 509
44	252 445 731 143
45	2 635 443 826
46	296 803 996 297
47	546 640 883 25
48	365 747 547 131
49	178 718 981 645
50	497 986 946 208
51	33 624 502 21
52	863 668 176 567
53	293 778 395 966
54	722 764 999 6
55	100 756 89 404
56	581 276 707 191
57	661 778 252 449
58	829 73 999 865
59	37 566 884 589
60	707 181 199 864
61	689 857 124 544
62	300 383 856 358
63	83 258 621 122
64	176 53 73 714
65	601 116 630 872
66	397 263 576 630
67	517 558 296 619
68	907 324 602 780
69	46 877 703 55
70	703 88 204 985
71	338 16 368 357
72	778 551 440 68
73	802 952 814 476
74	567 499 228 947
75	358 453 748 124
76	484 210 355 166
77	29 762 139 675
78	224 527 244 46
79	795 515 210 171
80	669 915 593 849
81	787 358 919 378
82	606 481 945 892
83	697 494 63 361
84	987 326 558 315
85	762 668 482 364
86	115 990 715 310
87	779 887 221 874
88	972 235 717 420
89	532 688 642 885
90	833 397 566 504
91	364 7 45 872
92	604 923 936 36
93	343 764 676 285
94	425 26 986 492
95	98 336 207 839
96	540 574 645 318
97	360 784 614 703
98	99 574 487 589
99	643 111 618 114
100	470 274 253 563
101	13 272 752 864
102	555 24 808 172
103	803 968 831 115
104	22 950 718 575
105	758 667 704 213
106	104 307 491 537
107	180 713 95 555
108	359 563 732 784
109	309 650 4 126
110	596 908 871 430
111	355 88 644 1000
112	975 873 917 280
113	305 549 101 972
114	150 200 637 73
115	871 700 968 499
116	207 912 938 726
117	728 336 992 287
118	67 791 728 258
119	482 259 407 193
120	961 99 450 337
121	654 935 936 598
122	565 449 611 341
123	347 457 682 35
124	414 172 26 411
125	125 833 998 648
126	198 401 230 219
127	112 126 189 27
128	693 365 497 86
129	237 246 381 45
130	102 52 139 623
131	75 525 175 607
132	780 498 347 314
133	744 304 777 619
134	440 432 635 308
135	872 868 128 92
136	153 918 76 226
137	747 19 196 984
138	677 920 900 973
139	371 468 985 314
140	915 450 700 375
141	286 5 17 94
142	567 37 454 989
143	734 100 8 844
144	416 807 788 538
145	908 196 210 803
146	967 378 445 279
147	812 444 420 456
148	618 107 701 57
149	508 52 976 696
150	883 962 564 912
151	335 738 153 709
152	711 449 944 907
153	35 989 250 721
154	344 565 623 259
155	575 980 303 815
156	733 706 787 959
157	857 16 820 382
158	18 833 71 798
159	441 317 139 165
160	196 964 568 147
161	869 830 6 513
162	664 224 2 870
163	171 463 772 172
164	976 297 342 479
165	645 848 146 913
166	829 81 420 10
167	88 272 816 321
168	962 775 777 127
169	210 906 342 346
170	400 389 805 649
171	97 829 657 566
172	232 918 463 25
173	250 643 202 687
174	894 12 272 291
175	869 665 158 480
176	749 984 47 698
177	819 768 544 233
178	625 465 840 486
179	900 965 918 789
180	830 794 844 280
181	862 732 291 435
182	106 522 622 184
183	891 882 416 194
184	901 12 850 916
185	124 528 15 597
186	341 204 940 308
187	141 315 648 621
188	284 46 295 18
189	257 604 876 278
190	863 961 681 619
191	885 776 97 298
192	26 13 174 73
193	195 139 905 450
194	658 78 405 205
195	783 193 144 300
196	14 429 387 967
197	108 162 868 652
198	358 634 6 189
199	984 777 256 449
200	894 556 422 23
201	512 253 185 685
202	316 537 950 469
203	477 306 551 737
204	535 585 728 225
205	334 815 610 594
206	464 454 385 590
207	650 449 603 634
208	47 73 189 312
209	20 162 667 979
210	59 676 651 66
211	266 980 559 960
212	616 317 368 729
213	980 895 49 888
214	719 231 976 743
215	276 12 933 180
216	636 584 418 609
217	960 323 458 816
218	357 780 401 31
219	194 596 676 304
220	921 381 832 273
221	134 908 606 583
222	908 114 204 88
223	933 316 359 748
224	980 183 434 934
225	997 966 359 110
226	970 282 371 289
227	332 731 570 836
228	615 298 278 573
229	379 125 228 360
230	739 674 901 559
231	787 778 880 813
232	350 799 358 191
233	125 276 705 960
234	867 595 965 406
235	702 509 966 520
236	440 687 294 891
237	283 991 139 282
238	123 130 216 730
239	673 766 746 136
240	469 727 402 502
241	856 669 149 999
242	987 360 790 754
243	627 656 618 614
244	777 616 813 701
245	419 877 780 385
246	550 221 764 637
247	330 950 155 722
248	244 425 539 836
249	203 640 882 872
250	354 567 127 620
251	978 760 849 817
252	162 474 663 911
253	422 660 437 651
254	55 223 536 780
255	794 106 757 767
256	212 82 50 444
257	941 701 797 317
258	28 91 398 721
259	837 247 147 644
260	793 858 245 138
261	584 636 68 836
262	295 610 62 794
263	455 877 480 95
264	215 457 462 597
265	653 891 99 363
266	418 107 152 661
267	72 555 342 540
268	497 989 839 524
269	480 265 814 658
270	212 860 332 305
271	268 988 166 576
272	793 487 348 116
273	66 380 847 143
274	433 906 38 804
275	315 17 836 243
276	675 135 40 615
277	134 243 707 855
278	800 904 958 453
279	634 428 531 46
280	803 159 519 213
281	164 647 946 819
282	985 606 296 76
283	856 954 405 871
284	716 566 821 782
285	213 419 60 606
286	465 723 108 594
287	428 73 938 199
288	759 163 89 123
289	599 739 76 114
290	335 256 243 195
291	951 473 74 254
292	392 519 727 697
293	764 26 66 808
294	492 582 676 680
295	702 286 482 981
296	395 805 919 46
297	873 121 61 972
298	794 837 266 822
299	26 472 541 6
300	713 686 697 358
301	980 763 68 724
302	95 421 223 812
303	533 952 899 964
304	950 690 943 884
305	815 597 187 263
306	650 822 140 306
307	353 690 836 766
308	726 14 166 508
309	192 34 491 578
310	877 154 469 545
311	491 787 211 677
312	683 869 279 838
313	821 951 924 129
314	610 934 361 349
315	940 650 586 21
316	286 887 549 783
317	980 720 993 88
318	459 666 915 579
319	312 646 130 76
320	626 763 452 484
321	887 760 428 3
322	926 699 658 984
323	106 931 526 611
324	52 158 645 903
325	463 22 592 465
326	368 940 278 36
327	235 230 816 343
328	339 7 349 756
329	500 65 411 807
330	676 295 15 170
331	608 129 368 83
332	316 640 527 541
333	51 23 232 689
334	454 85 809 365
335	361 719 378 551
336	378 140 577 724
337	232 444 626 712
338	782 997 518 257
339	623 686 535 127
340	557 583 484 387
341	961 226 397 432
342	825 346 814 227
343	906 207 761 44
344	74 78 650 933
345	356 115 329 415
346	875 687 557 159
347	502 229 155 767
348	553 771 850 629
349	778 489 434 195
350	597 55 763 804
351	490 7 549 566
352	328 210 28 84
353	767 405 719 276
354	554 379 463 942
355	219 966 303 540
356	500 746 886 964
357	354 135 747 555
358	292 843 72 784
359	381 269 259 596
360	691 872 468 505
361	482 646 501 791
362	546 242 66 313
363	34 655 973 130
364	659 660 212 654
365	537 772 342 2
366	373 605 69 490
367	197 420 630 422
368	200 708 159 902
369	218 24 51 921
370	248 629 681 529
371	863 632 297 992
372	21 259 288 107
373	233 288 248 878
374	434 713 621 680
375	568 914 386 429
376	493 399 177 904
377	565 859 701 762
378	177 608 21 207
379	853 416 495 436
380	488 493 450 495
381	297 550 289 909
382	524 994 954 506
383	252 803 1 109
384	687 277 724 888
385	224 839 641 71
386	810 497 530 554
387	662 370 67 688
388	78 255 992 916
389	758 285 729 838
390	125 948 135 129
391	206 624 943 298
392	530 319 679 584
393	841 681 922 130
394	310 905 652 495
395	955 934 721 425
396	649 752 801 577
397	879 660 276 657
398	267 733 740 494
399	121 98 915 134
400	320 17 946 977
401	915 745 85 463
402	662 776 513 226
403	591 922 544 281
404	634 3 43 526
405	542 46 949 934
406	291 398 187 775
407	904 155 574 233
408	95 628 100 984
409	290 85 895 904
410	690 938 539 661
411	38 389 903 827
412	313 964 401 408
413	472 480 309 736
414	758 863 256 964
415	629 761 246 598
416	591 300 838 420
417	733 440 695 503
418	477 649 498 304
419	474 560 595 518
420	86 785 360 765
421	789 316 554 654
422	999 172 277 135
423	435 79 127 741
424	471 583 728 751
425	88 667 865 790
426	674 660 460 20
427	110 328 723 127
428	276 691 46 362
429	393 566 977 425
