Students	4000
1	46 69 80 59
2	51 67 87 80
3	68 47 79 95
4	88 84 77 89
5	24 31 23 51
6	77 72 69 10
7	53 3 69 81
8	7 97 8 77
9	1 82 8 73
10	76 18 67 60
11	32 36 60 64
12	89 95 42 26
13	75 4 68 53
14	10 21 4 3
15	19 6 17 10
16	95 32 27 44
17	39 27 28 59
18	74 70 52 99
19	64 16 58 88
20	82 51 34 31
21	43 21 99 19
22	61 52 95 6
23	51 35 89 50
24	33 37 44 15
25	83 90 85 3
26	27 37 45 6
27	6 89 92 50
28	69 43 58 98
29	3 41 38 32
30	15 56 66 7
31	85 7 32 21
32	72 25 57 67
33	31 24 72 61
34	20 85 100 70
35	54 2 98 19
36	27 25 32 78
37	68 15 20 31
38	60 89 11 7
39	94 45 59 19
40	74 13 37 93
41	75 98 87 6
42	69 12 70 25
43	17 67 48 81
44	66 21 89 39
45	45 84 74 53
46	80 19 9 100
47	81 59 4 25
48	22 59 63 98
49	98 41 84 43
50	72 38 48 87
51	73 64 4 30
52	93 53 27 35
53	62 93 91 32
54	47 1 94 39
55	7 55 29 76
56	31 68 56 58
57	27 84 82 44
58	26 22 70 13
59	56 37 22 50
60	56 29 92 32
61	11 15 68 67
62	74 27 25 64
63	16 57 76 28
64	37 48 58 85
65	30 74 2 61
66	60 20 57 31
67	15 80 65 31
68	21 89 16 72
69	85 35 99 69
70	60 79 97 18
71	9 24 99 34
72	6 32 49 82
73	48 62 54 44
74	34 33 47 25
75	91 57 54 100
76	86 69 89 22
77	99 24 28 84
78	69 21 25 52
79	62 36 49 50
80	10 18 86 20
81	1 5 12 34
82	6 85 94 36
83	50 76 46 70
84	41 58 81 7
85	40 1 75 17
86	6 70 61 10
87	67 25 18 77
88	100 12 79 73
89	60 51 100 53
90	42 62 21 64
91	45 62 81 1
92	77 32 24 35
93	96 32 85 65
94	53 100 94 22
95	19 94 47 66
96	76 93 77 96
97	38 28 3 71
98	64 35 31 29
99	92 12 37 45
100	72 11 58 85
101	92 60 79 39
102	36 33 2 23
103	29 52 70 92
104	51 92 83 69
105	97 81 79 17
106	12 48 20 14
107	89 45 75 12
108	91 22 3 52
109	32 61 99 24
110	29 33 86 52
111	4 42 35 34
112	100 92 88 18
113	27 65 36 98
114	23 43 4 15
115	73 93 12 90
116	73 38 66 14
117	96 75 43 22
118	92 65 62 80
119	70 93 36 67
120	44 64 50 47
121	52 47 89 10
122	76 42 33 18
123	60 68 66 90
124	87 64 26 55
125	9 4 35 22
126	10 8 56 74
127	96 66 83 58
128	35 30 84 16
129	50 65 76 40
130	95 45 20 6
131	4 59 15 71
132	72 53 1 49
133	49 5 24 2
134	2 99 68 25
135	85 68 92 47
136	71 73 55 17
137	81 44 97 3
138	75 73 42 8
139	77 85 64 10
140	56 5 82 43
141	52 75 47 39
142	28 3 6 9
143	84 82 70 26
144	74 30 1 88
145	89 34 90 76
146	88 79 53 12
147	17 3 82 49
148	27 63 74 99
149	33 26 5 58
150	39 2 93 37
151	95 41 21 66
152	33 31 70 74
153	27 73 29 39
154	81 22 78 90
155	24 29 52 19
156	55 29 75 92
157	71 19 15 97
158	21 58 71 32
159	79 55 93 5
160	88 94 62 53
161	88 17 78 47
162	53 88 90 86
163	45 41 55 8
164	24 68 50 74
165	77 97 39 82
166	85 79 27 50
167	61 36 30 13
168	54 83 57 79
169	47 85 56 32
170	2 22 84 34
171	62 70 8 56
172	69 79 78 25
173	25 23 1 19
174	100 69 21 16
175	97 34 31 1
176	98 63 26 84
177	2 88 77 93
178	64 79 68 96
179	42 36 53 80
180	95 90 68 64
181	47 53 22 71
182	80 35 1 52
183	35 13 74 29
184	44 97 38 11
185	41 9 23 49
186	32 93 42 9
187	81 18 89 61
188	35 81 88 46
189	50 99 15 1
190	12 86 83 81
191	65 66 52 22
192	40 80 43 91
193	28 82 62 54
194	46 6 81 90
195	72 61 40 92
196	66 10 51 16
197	59 31 33 41
198	87 82 27 10
199	13 98 44 97
200	49 52 53 66
201	57 100 21 86
202	50 69 14 19
203	89 44 63 37
204	90 79 26 52
205	94 22 47 67
206	8 72 75 87
207	66 87 72 75
208	100 10 38 75
209	73 20 85 46
210	88 12 17 92
211	48 72 56 92
212	50 20 49 3
213	44 18 54 49
214	64 72 77 98
215	58 20 96 10
216	100 91 46 67
217	2 76 92 80
218	73 68 74 51
219	99 81 77 97
220	41 52 22 27
221	11 80 56 12
222	16 95 49 50
223	26 72 42 46
224	52 19 56 75
225	64 8 3 21
226	5 65 66 13
227	51 8 80 67
228	63 56 45 34
229	90 3 94 96
230	45 93 7 50
231	38 100 60 6
232	25 65 73 40
233	71 35 4 64
234	41 74 14 57
235	32 67 33 4
236	74 17 65 8
237	95 56 85 41
238	77 5 36 40
239	54 1 95 81
240	83 69 94 61
241	22 41 53 43
242	66 75 60 55
243	58 68 30 67
244	84 78 87 43
245	81 65 100 64
246	36 10 40 5
247	71 48 3 61
248	60 29 43 54
249	39 49 8 75
250	80 56 45 9
251	53 65 90 51
252	100 34 54 51
253	85 26 92 93
254	75 86 36 91
255	2 86 42 18
256	11 54 61 81
257	53 11 84 50
258	41 47 42 34
259	72 98 96 78
260	94 18 23 70
261	88 94 45 73
262	58 49 17 66
263	77 75 92 58
264	43 92 79 96
265	42 62 68 46
266	84 77 5 18
267	73 98 50 93
268	46 80 27 88
269	72 10 76 54
270	8 93 78 17
271	91 20 2 52
272	92 26 98 77
273	78 83 50 98
274	38 54 90 66
275	51 42 39 87
276	49 74 13 17
277	66 2 63 74
278	45 10 97 52
279	64 24 88 63
280	41 98 27 18
281	86 84 21 14
282	87 100 75 1
283	69 28 10 7
284	2 99 73 64
285	13 76 3 88
286	64 84 87 37
287	8 52 50 56
288	33 20 43 72
289	89 91 4 70
290	36 5 41 51
291	52 85 98 77
292	63 42 48 90
293	89 45 17 35
294	45 40 87 22
295	95 94 6 93
296	7 90 37 44
297	36 99 34 53
298	42 6 67 63
299	40 29 33 91
300	48 98 79 27
301	77 51 1 56
302	32 34 89 64
303	17 39 56 95
304	79 99 37 73
305	32 45 47 79
306	61 81 84 35
307	58 94 1 98
308	47 43 77 67
309	100 41 47 26
310	13 31 64 73
311	17 47 100 99
312	77 60 44 94
313	86 31 78 76
314	53 74 98 54
315	27 86 40 87
316	50 57 55 26
317	81 56 33 2
318	21 44 12 69
319	42 84 43 9
320	76 26 8 12
321	79 96 80 62
322	6 46 11 86
323	15 39 28 43
324	74 41 79 23
325	93 34 1 41
326	4 16 85 69
327	8 37 26 65
328	57 75 63 18
329	26 7 63 45
330	61 86 47 56
331	30 84 43 34
332	64 92 52 18
333	52 78 66 6
334	8 49 3 10
335	74 15 60 91
336	10 7 96 11
337	42 66 31 91
338	39 19 13 72
339	5 55 99 53
340	75 26 71 56
341	46 8 2 16
342	81 10 99 8
343	11 87 100 37
344	37 2 80 56
345	7 42 93 12
346	60 81 97 9
347	18 77 85 45
348	14 71 33 3
349	75 43 96 81
350	65 37 71 83
351	37 26 8 3
352	95 50 9 23
353	47 26 22 55
354	60 62 33 79
355	94 80 11 31
356	45 31 74 86
357	40 32 70 42
358	1 36 32 91
359	53 1 45 78
360	31 74 11 39
361	88 42 7 12
362	53 69 8 50
363	39 86 11 72
364	5 97 3 86
365	16 74 31 71
366	14 29 24 23
367	30 82 46 41
368	38 25 59 29
369	22 87 52 15
370	96 72 30 37
371	50 35 53 28
372	82 29 74 30
373	82 75 85 71
374	17 94 15 21
375	9 86 36 92
376	14 80 66 73
377	48 26 73 61
378	100 57 38 41
379	58 77 16 68
380	100 87 44 28
381	25 99 68 42
382	94 61 70 46
