Class Times	100
Rooms	100
1	131
2	508
3	466
4	617
5	71
6	905
7	727
8	503
9	961
10	482
11	277
12	199
13	97
14	334
15	303
16	846
17	307
18	903
19	925
20	62
21	645
22	245
23	414
24	641
25	592
26	68
27	504
28	453
29	604
30	867
31	658
32	482
33	845
34	986
35	299
36	899
37	167
38	844
39	540
40	286
41	334
42	68
43	409
44	249
45	462
46	258
47	132
48	524
49	821
50	183
51	532
52	349
53	861
54	964
55	361
56	714
57	581
58	516
59	738
60	414
61	145
62	16
63	389
64	174
65	105
66	566
67	679
68	587
69	865
70	938
71	344
72	924
73	207
74	165
75	947
76	703
77	393
78	265
79	798
80	654
81	807
82	512
83	334
84	884
85	595
86	687
87	494
88	197
89	28
90	846
91	241
92	960
93	552
94	731
95	58
96	417
97	748
98	133
99	963
100	526
Classes	100
Teachers	50
1	41
2	18
3	6
4	1
5	10
6	20
7	16
8	40
9	42
10	37
11	36
12	40
13	47
14	41
15	33
16	22
17	18
18	45
19	39
20	16
21	13
22	7
23	48
24	37
25	12
26	50
27	9
28	15
29	33
30	13
31	42
32	28
33	28
34	2
35	48
36	36
37	46
38	38
39	21
40	23
41	44
42	2
43	11
44	23
45	27
46	3
47	21
48	4
49	19
50	4
51	47
52	39
53	32
54	44
55	49
56	29
57	27
58	31
59	8
60	26
61	5
62	11
63	8
64	1
65	12
66	50
67	24
68	45
69	35
70	35
71	31
72	10
73	3
74	17
75	15
76	17
77	14
78	6
79	49
80	14
81	19
82	30
83	34
84	46
85	38
86	30
87	24
88	22
89	34
90	5
91	43
92	26
93	43
94	20
95	7
96	25
97	25
98	9
99	32
100	29
