Course	Room	Teacher	Time	Students
1	PK100	1	16	552 265 151 259 22 32 549 590 60 385 509 504 88 1 225 562 412 260 332 134 416 534 29 204 437 113 442 
2	TAYF	2	1	361 213 28 265 151 218 259 22 32 74 88 1 196 260 332 134 20 29 204 62 143 25 
3	PK20	3	17	738 669 783 965 761 2 75 795 667 589 
4	TAYF	4	2	299 142 3 207 8 497 
5	TH110	5	14	581 350 911 105 421 523 121 50 434 556 389 1019 632 3 461 474 819 815 362 8 224 644 497 
6	PK278	6	1	1309 78 1311 494 693 4 1134 1341 809 1347 426 660 1337 833 1325 828 931 926 
7	TAYF	7	3	5 303 
8	PK278	8	2	1230 907 702 371 842 1010 698 870 1300 797 551 481 676 1046 951 765 7 5 915 1009 998 1259 699 1211 996 493 605 612 763 751 984 948 446 715 982 331 1290 626 650 700 1126 940 1291 1220 624 710 613 881 866 768 927 1058 
9	TH110	2	15	1238 552 592 126 623 411 1162 6 841 1303 573 14 571 179 134 113 535 757 
10	PK20	9	1	1041 1297 1230 1234 1030 647 1264 956 803 1025 911 738 762 1285 1202 727 1021 1194 929 1258 13 920 976 646 1010 774 928 619 981 750 1039 925 1192 1016 1239 1048 1198 944 1047 1013 1035 1300 1217 1044 989 962 1273 1042 971 919 1038 1260 965 1187 975 1248 1253 1195 910 1050 1243 1274 734 649 1012 913 682 936 963 954 914 1223 1271 1280 942 520 1046 950 1215 994 951 1056 1288 648 1063 764 986 1250 1283 1216 1027 1045 973 1188 1286 1189 987 968 1252 1051 915 691 949 6 1247 1289 1293 1212 1213 645 967 846 1009 705 998 1000 1259 808 1008 1206 958 935 1196 1023 1054 559 1257 1296 1003 924 1197 1190 934 952 909 1064 960 995 1245 955 945 1219 
11	PK278	10	3	1238 552 1021 219 537 637 1013 1093 797 734 963 1323 1179 6 1212 1332 1259 1123 634 1338 972 1060 661 1229 730 642 1164 289 983 85 254 453 1173 940 1221 1291 838 1136 1220 624 671 1312 710 1263 1276 113 
12	TH110	11	16	1230 398 825 7 273 999 1183 984 793 1203 684 1156 930 848 
