Class Times	17
Rooms	60
TAYSEM	9
CARP25	20
CARP21	28
DAL100A	20
TH224	32
TH110	81
CARP17	12
GOCOM	8
TAYE	24
PK229	32
CARP15	23
EHLEC	25
CARP13	14
TAYD	32
PK338	112
TAYC	17
TAYG	26
PK25	77
GIL101	13
PK227	11
TH104	21
EHII	26
PK278	19
PK128	7
PK180	47
PK243	39
THTL	13
DAL204	64
TAYF	39
PK336	46
TH111	29
GIL210	17
DAL112	14
EHI	16
PK264	8
TH251	14
ROSTUD	8
PEMSTD	6
RCSEM	13
PK328	15
DAL105	13
PK349	18
PK337	14
DAL318	12
EHIII	21
PK241	1
PK300	2
GOB	27
TAYB	23
ARNST	11
PK11	5
TH102	16
EHSEM	15
RCCON	10
PK259	7
PK232	6
PK200	5
CAN311	2
PK10	9
PK182	1
Classes	231
Teachers	141
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	17
18	18
19	19
20	20
21	21
22	13
23	11
24	22
25	23
26	17
27	24
28	25
29	26
30	27
31	28
32	29
33	30
34	31
35	13
36	32
37	33
38	23
39	34
40	35
41	36
42	37
43	38
44	39
45	40
46	41
47	42
48	43
49	44
50	45
51	28
52	28
53	46
54	47
55	48
56	49
57	50
58	51
59	52
60	53
61	44
62	54
63	55
64	56
65	57
66	58
67	59
68	60
69	61
70	62
71	62
72	63
73	64
74	65
75	39
76	66
77	67
78	68
79	68
80	69
81	70
82	71
83	72
84	73
85	74
86	75
87	76
88	11
89	77
90	66
91	78
92	79
93	80
94	31
95	81
96	82
97	83
98	84
99	85
100	86
101	87
102	88
103	89
104	18
105	90
106	91
107	92
108	4
109	84
110	78
111	79
112	93
113	94
114	95
115	71
116	91
117	96
118	79
119	97
120	89
121	98
122	99
123	100
124	41
125	37
126	60
127	71
128	69
129	70
130	101
131	102
132	95
133	6
134	100
135	93
136	103
137	57
138	104
139	105
140	106
141	107
142	75
143	1
144	4
145	108
146	109
147	110
148	104
149	50
150	107
151	48
152	111
153	112
154	113
155	46
156	114
157	115
158	116
159	14
160	117
161	68
162	118
163	114
164	21
165	28
166	81
167	46
168	55
169	27
170	119
171	120
172	121
173	28
174	30
175	122
176	123
177	72
178	124
179	4
180	107
181	102
182	125
183	37
184	37
185	126
186	127
187	28
188	128
189	45
190	129
191	25
192	130
193	78
194	131
195	104
196	132
197	28
198	111
199	13
200	28
201	40
202	114
203	133
204	44
205	105
206	102
207	102
208	1
209	134
210	135
211	107
212	136
213	134
214	129
215	94
216	79
217	31
218	2
219	18
220	59
221	137
222	101
223	138
224	133
225	27
226	137
227	107
228	139
229	140
230	141
231	128
