Class Times	100
Rooms	6000
1	698
2	624
3	973
4	40
5	470
6	855
7	206
8	808
9	612
10	329
11	196
12	941
13	362
14	449
15	457
16	213
17	135
18	761
19	237
20	163
21	575
22	281
23	47
24	919
25	486
26	188
27	978
28	443
29	11
30	865
31	260
32	196
33	742
34	941
35	827
36	735
37	609
38	284
39	453
40	155
41	201
42	430
43	725
44	296
45	259
46	24
47	667
48	657
49	362
50	575
51	445
52	478
53	230
54	208
55	889
56	375
57	642
58	978
59	819
60	188
61	612
62	786
63	387
64	111
65	836
66	286
67	446
68	517
69	933
70	771
71	405
72	346
73	915
74	517
75	474
76	642
77	336
78	465
79	645
80	741
81	535
82	510
83	357
84	480
85	538
86	593
87	918
88	271
89	812
90	858
91	739
92	211
93	749
94	730
95	867
96	649
97	705
98	989
99	204
100	425
101	168
102	801
103	39
104	748
105	189
106	852
107	310
108	111
109	564
110	659
111	234
112	490
113	61
114	311
115	209
116	495
117	964
118	607
119	959
120	996
121	18
122	916
123	45
124	388
125	702
126	525
127	551
128	738
129	817
130	859
131	554
132	332
133	645
134	664
135	785
136	424
137	206
138	900
139	673
140	687
141	650
142	571
143	169
144	730
145	103
146	24
147	159
148	560
149	318
150	554
151	171
152	965
153	416
154	955
155	219
156	114
157	313
158	55
159	647
160	972
161	334
162	259
163	624
164	947
165	481
166	789
167	117
168	881
169	490
170	516
171	875
172	827
173	798
174	146
175	549
176	545
177	122
178	515
179	953
180	19
181	59
182	122
183	534
184	718
185	260
186	611
187	648
188	473
189	784
190	605
191	528
192	506
193	776
194	155
195	566
196	151
197	707
198	36
199	623
200	749
201	784
202	138
203	804
204	357
205	206
206	254
207	541
208	662
209	373
210	158
211	673
212	626
213	13
214	786
215	319
216	177
217	382
218	735
219	976
220	116
221	490
222	583
223	959
224	117
225	54
226	535
227	254
228	14
229	91
230	349
231	366
232	699
233	854
234	498
235	575
236	337
237	707
238	231
239	796
240	365
241	960
242	62
243	942
244	766
245	846
246	968
247	779
248	459
249	917
250	562
251	653
252	220
253	144
254	952
255	374
256	29
257	131
258	695
259	748
260	232
261	931
262	473
263	688
264	291
265	686
266	353
267	598
268	360
269	234
270	445
271	150
272	324
273	904
274	523
275	308
276	117
277	930
278	304
279	829
280	842
281	637
282	83
283	143
284	194
285	18
286	91
287	554
288	938
289	101
290	880
291	117
292	266
293	587
294	989
295	266
296	124
297	580
298	649
299	584
300	712
301	342
302	468
303	993
304	945
305	702
306	72
307	55
308	374
309	968
310	634
311	998
312	269
313	398
314	197
315	329
316	474
317	573
318	355
319	408
320	796
321	922
322	849
323	947
324	765
325	897
326	389
327	660
328	853
329	640
330	782
331	959
332	978
333	566
334	280
335	995
336	684
337	944
338	595
339	167
340	573
341	26
342	243
343	308
344	941
345	289
346	140
347	606
348	33
349	76
350	95
351	141
352	732
353	515
354	783
355	325
356	826
357	365
358	493
359	102
360	579
361	164
362	295
363	234
364	539
365	915
366	60
367	429
368	784
369	446
370	201
371	780
372	361
373	320
374	681
375	452
376	616
377	885
378	613
379	118
380	979
381	600
382	347
383	460
384	792
385	511
386	96
387	413
388	479
389	279
390	919
391	755
392	994
393	387
394	585
395	726
396	462
397	106
398	42
399	814
400	69
401	358
402	82
403	719
404	835
405	443
406	889
407	918
408	844
409	193
410	235
411	652
412	940
413	112
414	947
415	278
416	853
417	399
418	589
419	516
420	983
421	521
422	919
423	247
424	15
425	205
426	183
427	339
428	360
429	940
430	927
431	320
432	114
433	850
434	113
435	544
436	459
437	312
438	929
439	418
440	947
441	630
442	649
443	798
444	447
445	857
446	418
447	356
448	272
449	358
450	559
451	830
452	451
453	404
454	169
455	640
456	99
457	189
458	913
459	607
460	596
461	530
462	405
463	317
464	491
465	800
466	522
467	685
468	422
469	503
470	949
471	162
472	16
473	814
474	16
475	681
476	94
477	867
478	138
479	489
480	722
481	387
482	191
483	541
484	159
485	93
486	988
487	685
488	82
489	573
490	710
491	810
492	448
493	545
494	135
495	759
496	416
497	958
498	218
499	137
500	133
501	422
502	833
503	558
504	483
505	354
506	117
507	918
508	821
509	777
510	402
511	647
512	843
513	208
514	875
515	693
516	237
517	118
518	590
519	560
520	716
521	611
522	287
523	425
524	637
525	324
526	917
527	761
528	369
529	203
530	203
531	139
532	177
533	778
534	38
535	749
536	908
537	337
538	833
539	275
540	883
541	697
542	755
543	617
544	10
545	417
546	944
547	404
548	110
549	476
550	615
551	782
552	663
553	804
554	402
555	512
556	811
557	99
558	394
559	897
560	231
561	235
562	673
563	496
564	348
565	926
566	103
567	490
568	241
569	986
570	331
571	422
572	910
573	500
574	148
575	622
576	848
577	439
578	206
579	821
580	197
581	810
582	755
583	741
584	247
585	569
586	132
587	582
588	413
589	957
590	730
591	781
592	352
593	385
594	224
595	883
596	201
597	511
598	412
599	896
600	207
601	942
602	440
603	463
604	706
605	78
606	378
607	444
608	80
609	714
610	887
611	455
612	439
613	166
614	733
615	301
616	607
617	748
618	575
619	327
620	445
621	60
622	11
623	352
624	128
625	858
626	637
627	731
628	625
629	934
630	578
631	608
632	358
633	658
634	907
635	563
636	161
637	43
638	427
639	520
640	883
641	692
642	530
643	216
644	98
645	796
646	258
647	51
648	714
649	576
650	657
651	793
652	689
653	422
654	549
655	404
656	499
657	59
658	894
659	141
660	994
661	229
662	55
663	722
664	154
665	481
666	818
667	288
668	823
669	408
670	37
671	544
672	719
673	61
674	128
675	836
676	301
677	657
678	389
679	656
680	680
681	475
682	350
683	528
684	802
685	99
686	911
687	872
688	988
689	347
690	734
691	359
692	316
693	630
694	409
695	189
696	642
697	863
698	781
699	101
700	700
701	711
702	123
703	40
704	661
705	742
706	251
707	85
708	946
709	838
710	898
711	847
712	947
713	296
714	937
715	63
716	822
717	894
718	885
719	356
720	660
721	950
722	369
723	341
724	891
725	641
726	850
727	969
728	296
729	239
730	399
731	555
732	595
733	94
734	535
735	416
736	100
737	243
738	521
739	189
740	349
741	698
742	37
743	476
744	834
745	424
746	821
747	388
748	596
749	437
750	78
751	320
752	551
753	287
754	825
755	790
756	119
757	788
758	387
759	687
760	359
761	970
762	458
763	661
764	716
765	806
766	605
767	60
768	79
769	615
770	944
771	200
772	129
773	999
774	192
775	206
776	898
777	302
778	242
779	861
780	612
781	794
782	540
783	630
784	121
785	308
786	456
787	330
788	670
789	796
790	175
791	981
792	379
793	77
794	407
795	901
796	891
797	778
798	11
799	827
800	916
801	854
802	651
803	546
804	973
805	694
806	118
807	334
808	681
809	814
810	565
811	995
812	750
813	470
814	49
815	769
816	120
817	446
818	983
819	137
820	871
821	558
822	605
823	377
824	273
825	918
826	554
827	457
828	957
829	498
830	445
831	645
832	534
833	954
834	477
835	449
836	663
837	718
838	969
839	217
840	270
841	126
842	592
843	690
844	437
845	952
846	306
847	290
848	473
849	499
850	796
851	706
852	493
853	443
854	564
855	889
856	521
857	746
858	546
859	75
860	805
861	950
862	667
863	460
864	936
865	279
866	964
867	594
868	790
869	437
870	889
871	781
872	224
873	311
874	306
875	398
876	688
877	603
878	850
879	16
880	616
881	74
882	752
883	152
884	612
885	447
886	347
887	123
888	953
889	190
890	580
891	142
892	585
893	11
894	285
895	296
896	545
897	670
898	245
899	652
900	897
901	124
902	434
903	704
904	354
905	512
906	660
907	712
908	623
909	136
910	953
911	489
912	795
913	22
914	213
915	477
916	60
917	666
918	804
919	85
920	640
921	512
922	882
923	430
924	572
925	693
926	883
927	726
928	627
929	892
930	228
931	66
932	317
933	42
934	511
935	637
936	832
937	881
938	894
939	890
940	808
941	378
942	96
943	171
944	861
945	435
946	621
947	533
948	803
949	604
950	196
951	495
952	346
953	995
954	947
955	993
956	209
957	38
958	30
959	394
960	539
961	772
962	769
963	628
964	298
965	604
966	258
967	107
968	181
969	974
970	806
971	779
972	93
973	730
974	494
975	810
976	27
977	631
978	301
979	903
980	992
981	801
982	154
983	893
984	130
985	941
986	13
987	779
988	761
989	735
990	457
991	931
992	143
993	636
994	172
995	433
996	961
997	143
998	314
999	476
1000	527
1001	22
1002	549
1003	681
1004	258
1005	806
1006	273
1007	657
1008	68
1009	658
1010	778
1011	422
1012	913
1013	329
1014	438
1015	116
1016	510
1017	812
1018	269
1019	362
1020	218
1021	425
1022	246
1023	982
1024	942
1025	529
1026	512
1027	515
1028	530
1029	670
1030	89
1031	582
1032	839
1033	561
1034	440
1035	645
1036	199
1037	790
1038	589
1039	803
1040	570
1041	827
1042	340
1043	674
1044	553
1045	554
1046	825
1047	607
1048	754
1049	58
1050	411
1051	397
1052	728
1053	761
1054	150
1055	613
1056	515
1057	691
1058	465
1059	884
1060	278
1061	364
1062	420
1063	418
1064	396
1065	76
1066	266
1067	686
1068	895
1069	17
1070	420
1071	359
1072	586
1073	769
1074	119
1075	134
1076	184
1077	818
1078	698
1079	200
1080	731
1081	28
1082	831
1083	254
1084	345
1085	90
1086	844
1087	754
1088	530
1089	808
1090	889
1091	332
1092	852
1093	982
1094	227
1095	465
1096	136
1097	859
1098	586
1099	429
1100	892
1101	216
1102	344
1103	779
1104	266
1105	501
1106	384
1107	249
1108	467
1109	383
1110	815
1111	609
1112	878
1113	602
1114	156
1115	284
1116	288
1117	943
1118	483
1119	156
1120	139
1121	528
1122	877
1123	495
1124	364
1125	10
1126	547
1127	149
1128	377
1129	952
1130	561
1131	659
1132	604
1133	47
1134	936
1135	32
1136	978
1137	14
1138	442
1139	178
1140	633
1141	217
1142	813
1143	428
1144	784
1145	912
1146	445
1147	307
1148	472
1149	158
1150	990
1151	261
1152	961
1153	731
1154	625
1155	799
1156	683
1157	713
1158	573
1159	860
1160	381
1161	325
1162	747
1163	346
1164	95
1165	239
1166	239
1167	867
1168	449
1169	870
1170	634
1171	497
1172	144
1173	150
1174	847
1175	877
1176	834
1177	714
1178	759
1179	737
1180	647
1181	742
1182	794
1183	649
1184	425
1185	124
1186	711
1187	650
1188	646
1189	986
1190	87
1191	180
1192	230
1193	31
1194	442
1195	526
1196	725
1197	18
1198	710
1199	991
1200	252
1201	386
1202	11
1203	516
1204	402
1205	818
1206	967
1207	17
1208	490
1209	902
1210	394
1211	925
1212	699
1213	419
1214	263
1215	417
1216	664
1217	514
1218	267
1219	424
1220	439
1221	97
1222	830
1223	577
1224	577
1225	748
1226	975
1227	680
1228	275
1229	184
1230	383
1231	328
1232	400
1233	694
1234	73
1235	599
1236	52
1237	988
1238	663
1239	694
1240	622
1241	708
1242	376
1243	140
1244	625
1245	935
1246	512
1247	42
1248	804
1249	463
1250	472
1251	777
1252	819
1253	77
1254	401
1255	383
1256	761
1257	240
1258	590
1259	984
1260	856
1261	444
1262	443
1263	84
1264	348
1265	491
1266	227
1267	75
1268	221
1269	653
1270	93
1271	33
1272	502
1273	983
1274	758
1275	711
1276	656
1277	977
1278	54
1279	260
1280	860
1281	605
1282	11
1283	774
1284	636
1285	254
1286	941
1287	243
1288	732
1289	105
1290	219
1291	26
1292	389
1293	421
1294	979
1295	79
1296	951
1297	671
1298	295
1299	155
1300	389
1301	493
1302	517
1303	578
1304	821
1305	191
1306	146
1307	943
1308	62
1309	936
1310	677
1311	438
1312	903
1313	309
1314	804
1315	267
1316	79
1317	284
1318	434
1319	751
1320	345
1321	551
1322	845
1323	375
1324	832
1325	866
1326	271
1327	761
1328	960
1329	566
1330	677
1331	461
1332	229
1333	190
1334	453
1335	997
1336	377
1337	457
1338	926
1339	93
1340	68
1341	195
1342	263
1343	900
1344	937
1345	65
1346	748
1347	103
1348	252
1349	298
1350	788
1351	708
1352	490
1353	503
1354	871
1355	706
1356	965
1357	617
1358	79
1359	516
1360	414
1361	154
1362	668
1363	553
1364	993
1365	31
1366	942
1367	515
1368	778
1369	381
1370	874
