Course	Room	Teacher	Time	Students
1	32	36	78	20 48 
2	32	46	15	39 40 71 74 87 98 
3	32	2	1	34 44 48 53 71 75 77 81 
4	32	39	22	10 17 30 44 63 
5	32	22	79	12 91 
6	32	39	23	14 36 50 64 95 
7	32	48	36	19 54 58 72 
8	32	32	37	9 30 64 72 
9	32	29	59	10 12 13 
10	32	28	60	22 95 97 
11	32	8	61	1 18 26 
12	32	34	80	3 52 
13	32	50	62	7 33 100 
14	32	49	24	3 40 57 81 83 
15	32	13	38	2 35 56 92 
16	32	29	99	
17	32	45	39	6 15 28 56 
18	32	42	40	18 27 29 88 
19	32	18	63	60 61 63 
20	32	47	81	66 85 
21	32	3	16	30 43 86 91 95 99 
22	32	20	25	6 51 59 80 89 
23	32	10	26	16 20 89 91 94 
24	32	31	41	20 28 35 66 
25	32	25	42	12 16 40 45 
26	32	17	2	10 18 31 34 37 58 72 88 
27	32	37	82	62 82 
28	32	42	64	53 87 91 
29	32	32	100	
30	32	26	65	49 73 76 
31	32	4	43	36 42 64 99 
32	32	11	83	9 38 
33	32	50	66	1 80 90 
34	32	38	3	5 11 53 56 62 65 70 87 
35	32	8	17	31 40 47 48 89 100 
36	32	45	27	5 19 74 78 98 
37	32	21	44	21 44 68 84 
38	32	14	45	7 26 46 67 
39	32	40	46	31 46 57 58 
40	32	7	84	55 99 
41	32	20	47	24 41 67 94 
42	32	41	67	11 21 33 
43	32	46	28	13 32 60 84 99 
44	32	1	68	34 65 97 
45	32	26	18	20 59 65 85 90 96 
46	32	13	48	17 41 66 78 
47	32	19	69	17 65 79 
48	32	7	92	98 
49	32	22	7	9 10 12 13 36 58 67 
50	32	48	49	15 85 87 90 
51	32	14	8	6 13 22 25 41 72 83 
52	32	49	85	42 76 
53	32	4	29	7 22 57 61 74 
54	32	41	9	8 9 46 69 79 92 93 
55	32	35	86	39 68 
56	32	6	87	37 60 
57	32	9	50	15 47 70 94 
58	32	9	93	28 
59	32	33	70	1 31 48 
60	32	35	30	3 19 73 76 100 
61	32	21	71	46 47 77 
62	32	38	72	8 70 92 
63	32	10	73	67 88 97 
64	32	16	88	33 63 
65	32	40	10	27 28 35 70 73 77 89 
66	32	44	19	4 19 29 50 76 96 
67	32	19	4	25 29 32 50 61 86 93 97 
68	32	34	11	27 34 43 53 62 64 82 
69	32	16	51	23 75 80 82 
70	32	36	52	5 21 32 96 
71	32	23	53	3 49 52 78 
72	32	6	20	37 54 59 69 71 86 
73	32	1	94	63 
74	32	28	12	2 15 24 45 52 54 73 
75	32	37	54	4 17 61 77 
76	32	3	13	11 14 23 33 51 60 75 
77	32	24	14	16 21 25 35 79 80 84 
78	32	27	5	16 24 38 43 45 56 79 88 
79	32	47	31	14 37 38 51 92 
80	32	31	95	8 
81	32	33	96	55 
82	32	5	32	7 22 26 38 62 
83	32	11	55	44 49 52 93 
84	32	30	21	8 30 47 55 68 81 
85	32	17	89	74 78 
86	32	2	97	86 
87	32	27	74	11 50 96 
88	32	43	33	1 57 69 93 95 
89	32	43	90	43 75 
90	32	18	75	4 84 100 
91	32	24	91	27 82 
92	32	25	34	6 32 39 42 71 
93	32	23	98	83 
94	32	5	56	4 23 42 66 
95	32	30	35	23 41 59 69 98 
96	32	12	76	2 90 94 
97	32	15	77	25 45 85 
98	32	15	6	5 14 18 29 49 68 81 83 
99	32	44	57	2 24 36 51 
100	32	12	58	26 39 54 55 
