Course	Room	Teacher	Time	Students
1	234	26	96	93 
2	234	5	59	36 60 88 
3	234	35	72	9 41 
4	234	44	60	13 47 60 
5	234	28	39	13 22 47 62 
6	234	22	21	29 37 62 87 88 
7	234	19	73	43 87 
8	234	3	61	10 26 71 
9	234	42	22	46 47 55 56 94 
10	234	45	40	11 14 23 67 
11	234	10	74	15 32 
12	234	40	41	3 7 66 79 
13	234	12	75	5 90 
14	234	50	76	48 77 
15	234	50	23	45 56 77 86 97 
16	234	19	10	12 45 46 52 72 83 
17	234	44	100	
18	234	43	42	18 22 36 44 
19	234	40	62	19 60 98 
20	234	5	43	10 32 48 49 
21	234	29	77	44 54 
22	234	37	3	9 10 11 36 69 73 90 92 
23	234	36	44	6 48 58 75 
24	234	14	45	2 80 85 86 
25	234	18	6	16 21 27 59 76 87 95 
26	234	46	63	33 69 80 
27	234	31	1	2 16 18 31 35 40 53 59 65 79 91 98 
28	234	30	78	39 90 
29	234	6	79	37 64 
30	234	28	24	5 34 71 93 94 
31	234	39	97	69 
32	234	33	64	11 37 99 
33	234	22	7	4 50 57 68 81 94 99 
34	234	7	80	25 55 
35	234	34	11	3 19 31 72 90 96 
36	234	8	81	70 91 
37	234	2	25	14 74 80 97 100 
38	234	1	26	15 22 39 83 99 
39	234	15	27	12 42 63 93 100 
40	234	12	8	1 8 12 40 70 82 92 
41	234	14	46	28 61 66 76 
42	234	23	12	11 32 50 57 64 83 
43	234	23	82	20 82 
44	234	26	2	16 23 33 34 61 75 78 82 100 
45	234	9	13	2 24 35 51 88 89 
46	234	10	65	54 75 85 
47	234	47	47	15 28 91 97 
48	234	11	28	38 45 46 57 96 
49	234	36	83	49 78 
50	234	42	29	25 26 33 45 84 
51	234	4	66	25 62 89 
52	234	32	30	1 19 20 49 50 
53	234	49	84	41 98 
54	234	27	14	22 26 30 52 60 94 
55	234	15	85	43 51 
56	234	34	48	54 55 76 88 
57	234	35	49	4 18 25 73 
58	234	39	15	21 29 65 66 73 79 
59	234	45	16	24 27 42 52 73 78 
60	234	21	50	7 8 46 68 
61	234	21	86	67 98 
62	234	25	87	85 95 
63	234	7	31	5 8 56 63 74 
64	234	27	51	34 35 51 71 
65	234	48	32	50 71 77 81 99 
66	234	13	17	10 27 30 41 53 57 
67	234	17	9	9 15 28 54 67 81 87 
68	234	1	18	13 43 61 66 74 79 
69	234	49	4	4 6 37 44 49 56 84 96 
70	234	37	19	35 55 61 62 76 80 
71	234	13	52	3 38 64 95 
72	234	48	88	13 96 
73	234	3	98	63 
74	234	25	33	7 8 24 51 70 
75	234	2	89	86 92 
76	234	11	34	5 14 67 72 77 
77	234	16	90	1 28 
78	234	24	35	2 17 18 43 65 
79	234	41	53	9 23 58 89 
80	234	41	54	36 42 89 93 
81	234	38	91	4 74 
82	234	47	67	29 39 92 
83	234	30	92	23 34 
84	234	29	5	16 17 32 39 44 65 86 100 
85	234	20	36	27 38 42 63 97 
86	234	38	93	72 84 
87	234	4	94	6 83 
88	234	43	55	41 53 59 84 
89	234	32	37	3 17 48 53 82 
90	234	33	38	6 19 21 30 33 
91	234	17	20	12 14 17 21 30 75 
92	234	46	68	58 59 95 
93	234	16	99	58 
94	234	31	56	20 38 52 70 
95	234	24	69	24 40 78 
96	234	20	95	7 47 
97	234	18	70	20 29 40 
98	234	9	57	31 64 68 91 
99	234	6	58	1 26 31 85 
100	234	8	71	68 69 81 
