Class Times	100
Rooms	2000
1	908
2	446
3	266
4	639
5	61
6	965
7	207
8	535
9	781
10	563
11	868
12	970
13	343
14	382
15	686
16	907
17	918
18	390
19	638
20	893
21	473
22	365
23	171
24	348
25	443
26	358
27	616
28	658
29	104
30	986
31	362
32	213
33	195
34	715
35	251
36	481
37	969
38	494
39	274
40	302
41	598
42	695
43	806
44	119
45	618
46	274
47	600
48	976
49	873
50	29
51	817
52	828
53	432
54	932
55	526
56	322
57	669
58	767
59	200
60	756
61	404
62	146
63	306
64	240
65	243
66	221
67	566
68	250
69	833
70	180
71	14
72	584
73	727
74	478
75	506
76	155
77	354
78	327
79	759
80	943
81	865
82	856
83	397
84	697
85	477
86	859
87	913
88	834
89	736
90	596
91	239
92	925
93	825
94	92
95	60
96	948
97	821
98	397
99	17
100	527
101	737
102	202
103	87
104	101
105	675
106	376
107	180
108	225
109	690
110	983
111	375
112	418
113	932
114	450
115	364
116	838
117	541
118	237
119	702
120	605
121	348
122	857
123	716
124	540
125	923
126	441
127	659
128	819
129	645
130	567
131	150
132	675
133	604
134	995
135	315
136	178
137	921
138	489
139	292
140	299
141	703
142	235
143	229
144	741
145	85
146	96
147	330
148	247
149	90
150	722
151	261
152	282
153	542
154	716
155	507
156	417
157	997
158	311
159	232
160	930
161	284
162	74
163	873
164	823
165	289
166	599
167	217
168	563
169	460
170	745
171	860
172	716
173	153
174	448
175	159
176	458
177	768
178	349
179	183
180	136
181	434
182	819
183	489
184	594
185	623
186	600
187	47
188	25
189	907
190	654
191	708
192	860
193	868
194	283
195	834
196	195
197	767
198	866
199	154
200	43
201	672
202	116
203	189
204	152
205	950
206	395
207	743
208	686
209	464
210	695
211	799
212	102
213	444
214	262
215	245
216	598
217	677
218	600
219	703
220	301
221	841
222	968
223	144
224	752
225	104
226	40
227	70
228	161
229	933
230	236
231	603
232	375
233	176
234	275
235	458
236	437
237	896
238	719
239	758
240	48
241	652
242	821
243	345
244	278
245	18
246	125
247	73
248	490
249	280
250	616
251	373
252	684
253	546
254	769
255	892
256	138
257	928
258	895
259	484
260	643
261	432
262	323
263	62
264	165
265	968
266	364
267	864
268	882
269	19
270	559
271	825
272	469
273	923
274	31
275	533
276	40
277	907
278	161
279	839
280	537
281	801
282	746
283	629
284	766
285	500
286	392
287	416
288	939
289	622
290	838
291	683
292	279
293	92
294	60
295	983
296	972
297	591
298	171
299	589
300	439
301	169
302	667
303	840
304	580
305	550
306	261
307	554
308	725
309	445
310	776
311	752
312	617
313	927
314	451
315	182
316	110
317	564
318	623
319	924
320	292
321	497
322	771
323	507
324	812
325	460
326	685
327	473
328	393
329	539
330	343
331	205
332	264
333	380
334	661
335	628
336	961
337	72
338	301
339	957
340	946
341	459
342	249
343	167
344	829
345	745
346	931
347	896
348	719
349	574
350	655
351	656
352	428
353	993
354	470
355	918
356	391
357	909
358	265
359	912
360	338
361	694
362	129
363	43
364	260
365	339
366	790
367	325
368	954
369	424
370	549
371	155
372	856
373	168
374	554
375	807
376	729
377	25
378	336
379	113
380	736
381	397
382	819
383	26
384	450
385	505
386	374
387	718
388	15
389	815
390	50
391	379
392	305
393	95
394	76
395	960
396	966
397	611
398	798
399	999
400	391
401	107
402	960
403	880
404	17
405	304
406	500
407	895
408	633
409	109
410	110
411	481
412	691
413	928
414	679
415	317
416	225
417	423
418	763
419	488
420	862
421	313
422	366
423	32
424	906
425	571
426	274
427	78
428	410
429	86
430	342
431	67
432	807
433	791
434	602
435	360
436	244
437	143
438	451
439	536
440	549
441	12
442	214
443	151
444	989
445	596
446	902
447	388
448	25
449	41
450	834
451	401
452	903
453	144
454	419
455	200
456	303
457	868
458	585
459	814
460	283
461	78
462	461
463	801
464	677
465	65
466	323
467	335
468	78
469	788
470	299
471	46
472	186
473	79
474	525
475	477
476	54
477	734
478	490
479	793
480	400
481	641
482	119
483	305
484	216
485	108
486	506
487	564
488	889
489	567
490	380
491	59
492	137
493	696
494	657
495	791
496	40
497	550
498	84
499	796
500	176
501	385
502	104
503	605
504	559
505	848
506	22
507	31
508	552
509	514
510	766
511	962
512	778
513	441
514	783
515	601
516	646
517	553
518	217
519	933
520	979
521	436
522	263
523	532
524	903
525	899
526	992
527	437
528	139
529	210
530	390
531	706
532	329
533	544
534	925
535	833
536	726
537	554
