Course	Room	Teacher	Time	Students
1	399	16	44	8 27 85 89 
2	399	31	8	1 12 13 37 52 91 
3	399	17	25	33 73 90 99 100 
4	399	6	99	
5	399	3	4	2 29 39 54 64 91 99 
6	399	33	9	38 44 61 67 83 84 
7	399	16	45	3 18 24 96 
8	399	41	61	36 82 98 
9	399	9	62	42 55 56 
10	399	3	46	5 17 25 76 
11	399	15	10	22 25 40 70 98 99 
12	399	12	26	23 28 53 71 93 
13	399	11	27	11 21 59 63 72 
14	399	46	11	4 16 40 60 75 77 
15	399	7	77	62 86 
16	399	17	78	20 77 
17	399	35	79	56 82 
18	399	9	5	13 27 45 65 70 80 92 
19	399	38	28	3 17 34 76 90 
20	399	33	63	1 11 68 
21	399	50	29	32 46 55 56 94 
22	399	12	30	32 38 48 64 84 
23	399	38	89	47 
24	399	28	31	3 32 47 58 72 
25	399	15	12	14 39 52 56 66 81 
26	399	28	47	11 45 71 94 
27	399	37	48	16 44 70 87 
28	399	13	64	9 13 94 
29	399	6	80	7 69 
30	399	43	13	19 20 26 67 72 96 
31	399	26	81	18 53 
32	399	42	65	45 78 84 
33	399	43	66	21 58 63 
34	399	11	90	87 
35	399	13	91	33 
36	399	21	92	71 
37	399	50	67	28 68 92 
38	399	7	68	48 55 66 
39	399	40	93	97 
40	399	35	32	49 71 74 88 90 
41	399	34	14	12 24 26 58 74 80 
42	399	42	69	26 65 75 
43	399	40	49	2 5 44 67 
44	399	37	82	35 74 
45	399	27	70	14 32 39 
46	399	36	50	16 28 84 86 
47	399	48	83	38 73 
48	399	14	2	5 10 23 30 37 48 87 96 
49	399	27	51	28 36 49 72 
50	399	24	71	78 90 98 
51	399	20	15	3 19 34 48 60 63 
52	399	45	52	23 26 37 91 
53	399	2	16	10 14 18 42 54 73 
54	399	39	53	5 20 24 91 
55	399	19	17	4 36 65 77 83 93 
56	399	41	1	43 45 47 78 79 88 94 97 100 
57	399	14	6	15 29 57 81 83 85 98 
58	399	23	54	35 57 74 78 
59	399	26	18	18 21 33 44 64 67 
60	399	47	3	8 21 25 27 30 83 89 97 
61	399	36	55	51 52 62 95 
62	399	5	72	8 40 97 
63	399	24	33	30 31 35 51 57 
64	399	19	19	20 29 49 51 61 92 
65	399	47	56	7 19 25 88 
66	399	4	84	15 49 
67	399	20	34	6 38 46 53 66 
68	399	48	35	2 15 50 53 95 
69	399	8	57	4 8 40 64 
70	399	1	36	1 27 70 86 92 
71	399	46	37	9 14 41 51 58 
72	399	39	20	6 11 23 46 50 76 
73	399	21	38	9 55 61 82 95 
74	399	23	85	43 100 
75	399	49	58	12 29 66 80 
76	399	18	21	22 31 54 79 95 100 
77	399	5	39	4 50 59 60 93 
78	399	30	94	59 
79	399	22	7	17 34 35 41 79 87 89 
80	399	8	59	13 37 39 41 
81	399	45	22	2 16 19 31 41 89 
82	399	10	86	68 88 
83	399	22	73	47 59 69 
84	399	10	87	43 57 
85	399	44	40	7 73 76 82 86 
86	399	18	41	12 42 65 80 85 
87	399	49	95	93 
88	399	31	74	10 61 99 
89	399	44	96	17 
90	399	1	23	1 22 31 63 69 75 
91	399	30	97	36 
92	399	34	88	30 85 
93	399	4	60	7 43 50 62 
94	399	2	42	33 54 69 77 81 
95	399	25	24	9 22 24 34 60 62 
96	399	29	43	6 10 75 79 96 
97	399	25	75	15 52 68 
98	399	32	100	
99	399	32	76	42 46 81 
100	399	29	98	6 
