Course	Room	Teacher	Time	Students
1	PK338	1	17	270 789 482 339 416 682 122 354 720 777 319 926 595 67 748 151 421 1070 620 795 1076 1085 810 931 766 684 396 1 921 984 454 998 781 506 778 846 358 626 446 
2	TH110	2	1	425 680 864 955 577 616 949 906 819 707 1090 691 721 732 122 644 1047 51 585 708 896 1050 833 82 1041 995 1068 953 1095 915 821 1063 726 899 569 807 912 916 997 697 1019 1070 1023 582 950 411 431 904 800 762 795 1054 613 1002 939 2 1046 108 928 1081 885 591 410 798 794 855 963 839 925 868 782 1039 934 974 1083 439 405 340 952 634 775 979 523 911 809 723 830 812 1021 
3	GIL210	3	5	202 563 3 364 9 283 769 413 266 325 
4	GIL210	3	6	154 3 31 117 123 103 244 111 508 128 
5	DAL204	4	9	4 71 514 318 530 165 546 992 328 405 208 161 432 729 242 229 
6	DAL204	5	10	644 324 772 569 228 1076 702 329 407 5 586 507 14 446 214 
7	GIL210	6	7	202 122 351 192 133 5 47 40 148 
8	TH110	7	2	820 647 559 236 1024 1003 1091 585 687 814 953 167 726 6 607 910 956 1085 811 834 684 393 456 433 488 693 594 1052 355 615 602 570 
9	DAL204	8	11	258 1084 760 725 7 705 359 474 513 
10	DAL204	9	12	326 289 486 7 76 433 634 445 225 825 554 33 110 386 234 1094 
11	DAL204	10	13	125 326 504 199 375 55 237 1084 26 178 664 466 120 424 7 44 511 459 432 445 395 234 
12	TH110	11	3	949 882 644 777 694 1075 591 790 978 798 731 867 679 8 376 562 19 985 699 522 
13	TH110	12	4	796 647 1042 614 831 710 783 760 198 744 560 653 636 100 667 910 10 472 733 811 714 845 940 111 967 648 850 784 538 854 
14	GIL210	13	8	182 123 10 
15	GIL210	14	9	425 163 252 327 72 468 537 151 460 101 312 11 336 457 343 403 29 454 256 39 298 400 535 222 557 
16	GIL210	14	10	163 327 56 151 101 312 11 336 343 58 29 19 256 39 298 222 557 
17	GIL210	15	11	70 42 11 301 229 557 
18	DAL204	16	14	371 97 70 11 91 267 363 
19	TH110	17	5	12 659 707 721 442 706 859 884 654 509 608 669 788 340 488 648 764 
20	GIL210	18	12	12 238 117 128 413 325 
21	GIL210	18	13	12 238 117 128 413 222 325 
22	GIL210	19	14	207 13 540 215 383 515 665 311 382 455 447 
23	GIL210	20	15	184 45 13 383 296 118 171 382 455 447 
24	GIL210	21	16	109 228 329 152 507 96 310 14 212 214 
25	DAL204	22	15	60 946 676 226 723 479 24 174 15 
26	TH110	2	6	959 838 289 914 131 595 672 779 287 770 565 688 706 872 1096 407 774 714 635 596 208 1030 488 457 824 592 137 15 999 646 764 550 212 159 640 980 
27	DAL204	23	16	16 512 255 489 145 263 800 230 299 273 129 196 558 78 137 59 
28	DAL204	24	17	16 163 43 449 255 418 611 365 411 290 318 969 121 724 288 594 66 58 479 137 828 542 251 1006 
29	PK180	25	1	16 449 1022 53 255 749 631 730 739 632 624 618 544 545 664 510 832 791 528 509 746 597 758 641 434 603 561 581 788 273 600 337 529 655 612 257 621 315 610 462 754 
30	TH110	26	7	16 864 977 964 1044 1043 720 1024 1047 957 426 1091 1000 687 1040 324 1065 1041 943 813 500 711 750 1061 575 856 692 569 994 587 1035 1004 368 519 497 874 1079 1058 1088 551 1032 790 963 987 1056 1039 561 835 935 420 586 745 888 518 880 679 630 244 998 1059 542 937 606 699 1072 878 767 786 850 579 768 
31	PK180	27	2	377 628 406 533 774 17 621 436 417 156 94 
32	PK180	28	3	62 17 
33	GIL210	29	17	248 287 322 261 64 245 62 669 284 328 208 516 17 152 141 
34	PK243	30	1	203 501 92 143 74 323 483 192 277 150 409 423 155 37 305 18 
35	PK243	31	2	713 134 399 64 158 141 130 218 217 18 
36	PK243	32	3	189 124 304 713 375 220 366 136 92 477 191 463 362 552 368 36 519 851 597 515 54 85 385 47 286 455 305 18 79 
37	PK180	33	4	601 281 97 574 422 439 343 19 256 39 314 346 
38	PK338	34	1	804 698 20 893 1084 785 772 688 635 
39	PK180	35	5	539 20 776 324 773 588 772 393 470 417 
40	PK180	36	6	425 601 858 380 629 448 623 374 674 435 387 100 153 239 431 703 21 98 170 126 684 190 478 788 337 336 403 73 33 454 386 547 346 668 169 580 535 372 
41	PK180	37	7	367 858 707 449 53 321 840 239 390 21 285 460 393 337 403 379 612 315 357 378 39 494 1006 465 557 194 
42	PK243	38	4	858 512 468 104 387 239 21 393 292 378 246 465 219 
43	PK243	39	5	289 332 318 22 
44	PK243	40	6	28 187 331 563 22 147 204 306 450 142 110 320 265 156 844 
45	TH110	34	8	437 981 858 203 1022 532 23 26 785 560 913 422 496 161 349 646 474 
46	PK243	41	7	23 799 143 173 669 25 150 516 352 531 408 210 200 747 
47	PK243	7	8	81 330 82 49 261 173 272 64 245 108 112 179 25 328 282 140 141 210 34 264 
48	PK180	42	8	380 801 468 369 537 153 24 176 256 550 
49	PK180	43	9	1005 779 824 830 24 146 232 
50	PK243	44	9	532 100 565 88 
51	PK243	45	12	81 183 27 272 441 114 78 278 
52	PK180	46	10	27 463 85 311 590 295 
53	PK243	38	10	28 193 72 321 263 230 127 223 299 498 128 59 
54	TH110	47	9	28 806 649 732 623 711 435 477 390 230 495 498 1078 415 401 681 357 414 218 342 1006 
55	TH110	45	10	157 297 1086 220 86 249 1028 402 
56	TH110	45	11	157 297 220 86 249 29 1028 402 
57	PK243	48	11	
58	PK243	49	13	72 104 121 348 288 30 174 246 
59	PK180	50	11	616 926 739 467 832 335 456 99 564 152 444 887 32 549 548 686 
60	PK243	51	14	370 109 329 843 32 96 310 446 214 79 
61	PK180	52	12	504 536 793 466 74 120 1039 459 600 408 737 
62	PK243	35	15	322 272 34 
63	PK338	53	2	680 959 796 944 838 933 740 749 914 1037 427 430 856 632 569 994 958 583 1023 1004 792 505 965 613 491 353 930 863 872 823 495 818 690 963 951 866 670 665 992 921 883 586 617 658 901 737 886 315 976 34 550 1045 1008 266 844 
64	PK243	54	16	124 207 555 86 131 172 35 144 190 168 316 234 69 
65	PK243	55	17	639 189 46 203 380 330 304 532 429 45 366 216 136 334 191 181 552 368 36 556 35 127 573 144 515 85 385 455 305 79 397 
66	PK180	56	13	993 574 365 816 492 436 37 217 
67	PK180	17	14	987 37 242 
68	PK180	57	15	504 429 241 373 903 636 204 378 87 38 
69	PK180	58	17	1040 960 107 351 293 195 382 40 549 522 576 
70	PK180	59	16	721 209 258 756 631 521 575 41 463 690 487 50 671 490 518 578 826 843 590 473 386 861 
71	PK336	60	1	356 205 198 97 41 287 107 165 243 50 91 66 267 176 349 106 94 
72	TH104	61	1	68 304 514 245 742 135 496 693 254 262 570 
73	PK336	15	2	42 174 
74	TH104	62	2	43 448 672 387 551 924 434 724 564 558 471 292 470 681 547 
75	TH110	63	12	1038 659 959 57 759 43 898 461 1047 113 776 799 1040 525 773 302 674 750 145 119 514 430 672 689 334 583 837 827 607 666 645 702 1034 491 725 384 823 608 1096 293 978 839 868 670 277 656 503 340 883 867 488 655 700 880 871 471 139 848 901 826 1021 662 752 947 492 360 651 602 716 1049 769 829 922 580 138 805 95 
76	TH104	4	3	183 1012 667 486 44 174 554 484 111 999 265 465 
77	PK336	64	3	221 247 76 845 225 73 271 227 201 
78	PK336	65	4	175 46 122 377 51 1004 396 133 328 166 412 
79	TH104	66	4	125 391 366 334 102 162 556 497 235 486 851 676 54 409 308 291 499 747 751 397 
80	PK336	67	5	46 220 216 136 317 191 102 215 235 333 127 188 54 196 311 308 286 291 218 200 159 
81	TH104	68	5	125 207 60 294 556 483 195 47 
82	TH104	69	6	211 105 377 1026 773 1025 727 929 259 583 235 351 260 810 410 1056 280 523 867 47 630 825 271 341 347 769 722 751 
83	TH110	70	13	1038 918 936 1063 1033 884 939 1046 48 987 970 1071 808 890 696 871 848 1055 901 548 922 
84	TH104	71	7	1080 49 80 
85	PK336	72	6	330 419 485 49 261 240 272 762 245 77 112 300 179 50 516 267 458 747 
86	TH104	73	8	418 198 97 758 70 480 106 363 
87	PK336	22	7	51 103 308 
88	TH110	18	14	270 675 416 526 302 618 364 706 859 954 738 1064 566 874 657 782 283 753 52 1030 523 968 445 648 865 990 784 626 854 996 266 
89	TH104	74	9	1043 694 799 1019 705 52 880 224 451 
90	PK336	75	8	154 416 238 802 285 283 129 52 508 219 
91	TH110	21	15	941 54 824 
92	PK336	76	9	55 905 307 1021 291 570 397 
93	TH104	64	10	55 319 221 247 664 505 493 495 845 775 271 
94	PK336	52	10	500 61 432 
95	TH110	77	16	203 743 807 1001 1054 709 1031 58 479 206 881 576 
96	PK336	23	11	164 263 126 299 250 59 194 
97	TH104	78	11	476 1012 75 873 87 63 
