Class Times	17
Rooms	59
PK229	39
PK338	111
TAYD	23
CARP17	13
EHLEC	18
CARP25	21
TH102	18
CARP21	37
GIL210	31
TAYE	20
PK243	31
DAL204	59
DAL100A	17
PK227	13
TH104	41
PK337	12
CARP15	17
PK180	48
TAYF	37
EHIII	16
TH251	18
DAL105	21
PK336	31
TAYC	29
TAYSEM	26
EHII	30
ARNST	11
ROSTUD	7
PK259	3
DAL318	14
PK232	14
TH224	26
EHI	18
PK11	3
PK25	66
TH110	89
PK328	8
TAYB	18
PEMSTD	8
PK10	10
DC3	6
GIL101	13
EHSEM	13
PK349	17
GOCOM	6
GOB	13
CARP13	15
RCSEM	4
RCCON	14
CAN314	8
TH111	18
PK278	20
CAN311	4
TAYG	24
PK300	5
PK354	2
PK200	2
GOA	14
PK264	12
Classes	222
Teachers	151
1	1
2	2
3	3
4	3
5	4
6	5
7	6
8	7
9	8
10	9
11	10
12	11
13	12
14	13
15	14
16	14
17	15
18	16
19	17
20	18
21	18
22	19
23	20
24	21
25	22
26	2
27	23
28	24
29	25
30	26
31	27
32	28
33	29
34	30
35	31
36	32
37	33
38	34
39	35
40	36
41	37
42	38
43	39
44	40
45	34
46	41
47	7
48	42
49	43
50	44
51	45
52	46
53	38
54	47
55	45
56	45
57	48
58	49
59	50
60	51
61	52
62	35
63	53
64	54
65	55
66	56
67	17
68	57
69	58
70	59
71	60
72	61
73	15
74	62
75	63
76	4
77	64
78	65
79	66
80	67
81	68
82	69
83	70
84	71
85	72
86	73
87	22
88	18
89	74
90	75
91	21
92	76
93	64
94	52
95	77
96	23
97	78
98	79
99	80
100	81
101	82
102	83
103	84
104	82
105	27
106	85
107	86
108	78
109	87
110	45
111	88
112	89
113	90
114	91
115	13
116	92
117	70
118	93
119	8
120	94
121	95
122	96
123	97
124	98
125	11
126	99
127	100
128	101
129	102
130	103
131	53
132	104
133	105
134	30
135	75
136	99
137	106
138	107
139	108
140	109
141	110
142	111
143	35
144	112
145	98
146	26
147	113
148	114
149	96
150	72
151	97
152	50
153	37
154	115
155	116
156	117
157	94
158	118
159	119
160	120
161	121
162	122
163	63
164	58
165	95
166	97
167	36
168	123
169	124
170	125
171	126
172	127
173	120
174	128
175	129
176	130
177	62
178	87
179	131
180	132
181	115
182	99
183	74
184	91
185	65
186	133
187	134
188	135
189	136
190	104
191	134
192	137
193	138
194	58
195	139
196	140
197	60
198	96
199	111
200	88
201	141
202	100
203	142
204	143
205	144
206	77
207	122
208	145
209	22
210	140
211	93
212	96
213	146
214	61
215	147
216	60
217	148
218	35
219	149
220	100
221	150
222	151
