Course	Room	Teacher	Time	Students
1	42	2398	12	98 
2	94	460	89	
3	94	287	90	
4	94	2263	91	
5	94	1014	92	
6	94	1073	93	
7	94	1007	94	
8	94	188	95	
9	94	2739	96	
10	94	658	97	
11	94	1523	98	
12	94	1981	99	
13	94	2526	100	
14	99	702	1	
15	99	1896	2	
16	99	47	3	
17	99	2533	4	
18	99	1835	5	
19	99	1902	6	
20	99	198	7	
21	42	1954	13	33 
22	99	1008	8	
23	99	1481	9	
24	99	2145	10	
25	99	1417	11	
26	99	2893	12	
27	99	2086	13	
28	99	1415	14	
29	99	2114	15	
30	99	2671	16	
31	99	383	17	
32	99	2628	18	
33	99	1401	19	
34	99	1377	20	
35	99	306	21	
36	99	518	22	
37	99	210	23	
38	99	683	24	
39	42	779	14	64 
40	99	2521	25	
41	99	1341	26	
42	99	2345	27	
43	99	2387	28	
44	99	2691	29	
45	99	2038	30	
46	99	553	31	
47	99	1920	32	
48	42	512	15	88 
49	99	2940	33	
50	99	450	34	
51	99	420	35	
52	99	2629	36	
53	99	214	37	
54	99	2921	38	
55	99	110	39	
56	99	468	40	
57	99	1944	41	
58	99	2148	42	
59	99	1259	43	
60	99	2056	44	
61	99	529	45	
62	99	2959	46	
63	99	542	47	
64	99	2587	48	
65	99	1150	49	
66	99	861	50	
67	42	2176	16	7 
68	99	1263	51	
69	99	1473	52	
70	42	1132	17	67 
71	99	910	53	
72	99	2968	54	
73	99	474	55	
74	99	2108	56	
75	99	2685	57	
76	99	136	58	
77	99	2069	59	
78	99	2899	60	
79	99	2261	61	
80	42	2795	18	64 
81	99	2683	62	
82	42	1223	19	53 
83	99	695	63	
84	99	19	64	
85	99	2503	65	
86	99	2809	66	
87	99	2035	67	
88	99	394	68	
89	99	473	69	
90	99	2144	70	
91	99	2708	71	
92	99	1734	72	
93	99	2616	73	
94	99	134	74	
95	99	2700	75	
96	99	63	76	
97	99	2372	77	
98	99	54	78	
99	99	912	79	
100	99	2112	80	
101	99	82	81	
102	99	1745	82	
103	99	2817	83	
104	99	1786	84	
105	99	462	85	
106	99	2213	86	
107	99	481	87	
108	99	1565	88	
109	99	110	89	
110	99	334	90	
111	99	1766	91	
112	99	2770	92	
113	99	148	93	
114	42	285	20	32 
115	99	2473	94	
116	99	460	95	
117	99	2719	96	
118	99	303	97	
119	99	1742	98	
120	99	2186	99	
121	99	2148	100	
122	73	2748	1	
123	73	142	2	
124	73	2409	3	
125	73	73	4	
126	73	2747	5	
127	73	1948	6	
128	73	1457	7	
129	42	1563	21	92 
130	73	1580	8	
131	73	1447	9	
132	42	1988	22	92 
133	73	12	10	
134	73	858	11	
135	73	2226	12	
136	73	1094	13	
137	73	257	14	
138	73	1412	15	
139	73	947	16	
140	73	1981	17	
141	73	1812	18	
142	73	873	19	
143	73	639	20	
144	42	2238	23	42 
145	73	1897	21	
146	73	650	22	
147	73	2168	23	
148	73	1798	24	
149	73	1263	25	
150	73	263	26	
151	73	1756	27	
152	73	2878	28	
153	73	837	29	
154	73	701	30	
155	73	839	31	
156	73	2496	32	
157	73	2500	33	
158	73	372	34	
159	73	2595	35	
160	73	1099	36	
161	73	2548	37	
162	73	2482	38	
163	73	274	39	
164	73	581	40	
165	73	2535	41	
166	73	943	42	
167	73	1382	43	
168	73	2694	44	
169	73	1605	45	
170	73	2704	46	
171	73	397	47	
172	73	1714	48	
173	73	178	49	
174	73	2186	50	
175	73	1392	51	
176	73	2033	52	
177	42	1173	24	6 
178	73	1130	53	
179	73	733	54	
180	73	416	55	
181	73	38	56	
182	73	1971	57	
183	73	1301	58	
184	73	1272	59	
185	73	688	60	
186	42	1040	25	91 
187	42	840	26	44 
188	73	2963	61	
189	73	1433	62	
190	73	1597	63	
191	73	2516	64	
192	73	2728	65	
193	73	2803	66	
194	73	505	67	
195	73	432	68	
196	73	1840	69	
197	73	492	70	
198	73	241	71	
199	73	44	72	
200	73	2609	73	
201	73	1851	74	
202	73	1796	75	
203	73	2524	76	
204	73	1412	77	
205	73	1306	78	
206	73	722	79	
207	73	2454	80	
208	73	1232	81	
209	73	893	82	
210	73	2333	83	
211	73	631	84	
212	73	1819	85	
213	73	884	86	
214	73	2579	87	
215	73	496	88	
216	73	411	89	
217	42	43	27	10 
218	42	972	28	58 
219	73	2112	90	
220	73	593	91	
221	73	2679	92	
222	73	2649	93	
223	73	895	94	
224	73	2816	95	
225	73	1010	96	
226	73	180	97	
227	73	1332	98	
228	73	2020	99	
229	73	758	100	
230	13	2410	1	
231	13	2756	2	
232	13	1861	3	
233	13	854	4	
234	13	2764	5	
235	13	2356	6	
236	13	2952	7	
237	13	2194	8	
238	13	1218	9	
239	13	934	10	
240	13	972	11	
241	13	1649	12	
242	13	1234	13	
243	13	2391	14	
244	13	1506	15	
245	13	2944	16	
246	13	1329	17	
247	13	576	18	
248	13	26	19	
249	13	2231	20	
