Class Times	100
Rooms	100
1	79
2	10
3	572
4	484
5	564
6	884
7	356
8	297
9	980
10	842
11	228
12	720
13	108
14	418
15	495
16	931
17	302
18	936
19	739
20	342
21	901
22	95
23	102
24	63
25	587
26	119
27	935
28	241
29	889
30	603
31	588
32	689
33	220
34	459
35	205
36	655
37	752
38	976
39	199
40	128
41	888
42	427
43	118
44	182
45	307
46	516
47	557
48	502
49	547
50	303
51	63
52	159
53	266
54	767
55	682
56	383
57	678
58	968
59	550
60	480
61	671
62	325
63	742
64	332
65	221
66	741
67	743
68	392
69	297
70	309
71	11
72	440
73	482
74	878
75	860
76	194
77	317
78	710
79	235
80	561
81	570
82	927
83	236
84	554
85	603
86	316
87	77
88	941
89	810
90	377
91	292
92	405
93	605
94	640
95	238
96	920
97	515
98	122
99	138
100	182
Classes	7000
Teachers	3500
1	2218
2	2765
3	2692
4	988
5	1031
6	1263
7	680
8	2345
9	38
10	238
11	1455
12	3267
13	2871
14	3298
15	503
16	1846
17	3366
18	1072
19	2453
20	1899
21	1672
22	2716
23	1396
24	3158
25	2525
26	1894
27	1919
28	3152
29	3406
30	707
31	1970
32	2707
33	1939
34	433
35	488
36	2938
37	1285
38	540
39	2083
40	3052
41	2445
42	2400
43	370
44	2418
45	788
46	2436
47	2774
48	774
49	1432
50	1483
51	1824
52	1494
53	77
54	958
55	1786
56	2923
57	1079
58	35
59	2639
60	2869
61	2951
62	523
63	294
64	761
65	921
66	247
67	3329
68	671
69	2529
70	3051
71	2071
72	3191
73	3023
74	2001
75	2916
76	2023
77	2335
78	1080
79	3326
80	1775
81	1301
82	2270
83	1793
84	1464
85	1862
86	2550
87	1122
88	660
89	2459
90	1322
91	855
92	757
93	1511
94	2256
95	3369
96	434
97	2100
98	2612
99	1373
100	3340
101	1040
102	2294
103	1690
104	2555
105	2325
106	2123
107	1334
108	1531
109	1830
110	1118
111	3107
112	462
113	1100
114	2476
115	337
116	547
117	1364
118	585
119	3412
120	3281
121	262
122	23
123	24
124	2453
125	317
126	1147
127	1308
128	2725
129	2817
130	1128
131	944
132	844
133	2587
134	3084
135	3439
136	3334
137	2141
138	217
139	750
140	324
141	2458
142	3398
143	2238
144	3082
145	837
146	641
147	3136
148	3244
149	3352
150	3223
151	2134
152	149
153	2274
154	2727
155	3027
156	2679
157	3332
158	266
159	3071
160	1775
161	1310
162	2358
163	3116
164	1696
165	2126
166	3028
167	1020
168	560
169	3371
170	659
171	549
172	714
173	2489
174	2170
175	1131
176	968
177	1824
178	2872
179	1263
180	2070
181	3193
182	83
183	2011
184	411
185	3113
186	3174
187	729
188	2853
189	3287
190	2332
191	705
192	2917
193	1751
194	1646
195	190
196	2099
197	1622
198	269
199	328
200	247
201	1121
202	1286
203	2821
204	2107
205	817
206	2725
207	25
208	1126
209	2005
210	1843
211	2646
212	400
213	2523
214	1272
215	2905
216	875
217	471
218	1932
219	2500
220	3229
221	1906
222	1112
223	2878
224	3227
225	2064
226	728
227	2327
228	3493
229	1258
230	1236
231	3429
232	460
233	3273
234	1168
235	639
236	2059
237	2559
238	994
239	2215
240	2686
241	2954
242	1956
243	48
244	655
245	2673
246	302
247	69
248	1712
249	705
250	2701
251	1946
252	2818
253	3079
254	2152
255	2970
256	2818
257	1281
258	2382
259	1572
260	3319
261	766
262	2166
263	2785
264	72
265	785
266	3358
267	429
268	2494
269	1986
270	340
271	1692
272	1475
273	2280
274	1424
275	3325
276	1576
277	2102
278	2647
279	2526
280	1706
281	1520
282	952
283	2102
284	1835
285	1722
286	1073
287	2468
288	3132
289	189
290	1387
291	1023
292	2748
293	2149
294	2136
295	1462
296	1958
297	3454
298	380
299	3169
300	1825
301	508
302	806
303	2476
304	3475
305	1196
306	3028
307	1198
308	2847
309	3088
310	2688
311	1299
312	2826
313	2514
314	1691
315	323
316	1429
317	1590
318	1704
319	410
320	990
321	506
322	1510
323	2401
324	1628
325	1527
326	357
327	1582
328	1871
329	2920
330	192
331	2171
332	2724
333	1992
334	1059
335	1362
336	3388
337	1003
338	2786
339	1305
340	1307
341	1418
342	1798
343	1271
344	1349
345	3315
346	1573
347	1148
348	2441
349	771
350	2282
351	3135
352	1124
353	853
354	800
355	2763
356	3398
357	3362
358	484
359	1265
360	3256
361	1127
362	3389
363	2703
364	2305
365	1131
366	794
367	2357
368	87
369	727
370	303
371	3264
372	1499
373	2842
374	2810
375	2896
376	2301
377	1567
378	120
379	2861
380	1438
381	2636
382	487
383	84
384	3474
385	1760
386	2922
387	2112
388	216
389	2825
390	2687
391	1811
392	253
393	1025
394	3386
395	2187
396	1457
397	1650
398	1831
399	1536
400	1682
401	1179
402	1028
403	1016
404	318
405	1528
406	134
407	2036
408	2950
409	3023
410	3307
411	1520
412	3285
413	1473
414	1545
415	1901
416	1967
417	455
418	287
419	2657
420	3059
421	1029
422	2741
423	2369
424	625
425	3234
426	828
427	2738
428	75
429	3065
430	2664
431	81
432	963
433	3170
434	1694
435	2188
436	3500
437	2773
438	2252
439	2658
440	3121
441	3475
442	242
443	189
444	2984
445	568
446	3162
447	2595
448	57
449	1696
450	728
451	1464
452	3035
453	2405
454	3377
455	1354
456	2884
457	3437
458	2491
459	1782
460	962
461	3271
462	2217
463	1742
464	3466
465	1640
466	2667
467	3222
468	2192
469	725
470	859
471	2149
472	2060
473	299
474	2218
475	632
476	1554
477	1481
478	1034
479	496
480	2757
481	887
482	1466
483	2754
484	2163
485	2954
486	1140
487	2845
488	2842
489	2753
490	2911
491	1008
492	3113
493	1190
494	546
495	3483
496	1410
497	1952
498	3470
499	2534
500	2383
501	352
502	390
503	3493
504	1119
505	334
506	2356
507	215
508	1680
509	1259
510	2681
511	2768
