Course	Room	Teacher	Time	Students
1	49	1848	80	
2	49	1916	81	
3	49	309	82	
4	49	1278	83	
5	49	556	84	
6	49	1581	85	
7	49	1002	86	
8	49	1184	87	
9	49	1764	88	
10	49	1254	89	
11	49	1746	90	
12	49	234	91	
13	49	709	92	
14	49	1975	93	
15	49	38	94	
16	49	976	95	
17	49	1715	96	
18	91	307	22	91 
19	49	1603	97	
20	49	1037	98	
21	49	1830	99	
22	49	354	100	
23	74	454	1	
24	74	1757	2	
25	74	1841	3	
26	74	357	4	
27	74	1924	5	
28	74	1150	6	
29	74	342	7	
30	74	666	8	
31	74	841	9	
32	74	820	10	
33	74	873	11	
34	74	1257	12	
35	74	57	13	
36	91	157	23	87 
37	74	1241	14	
38	74	754	15	
39	91	747	24	65 
40	74	1391	16	
41	91	1937	25	7 
42	74	1141	17	
43	74	1205	18	
44	74	1714	19	
45	74	803	20	
46	74	1706	21	
47	74	1301	22	
48	74	1242	23	
49	74	1537	24	
50	74	1770	25	
51	74	1560	26	
52	74	1858	27	
53	74	800	28	
54	91	1639	26	51 
55	74	309	29	
56	74	623	30	
57	74	168	31	
58	74	143	32	
59	74	165	33	
60	74	362	34	
61	74	308	35	
62	74	852	36	
63	74	749	37	
64	74	785	38	
65	74	975	39	
66	74	228	40	
67	74	1042	41	
68	74	264	42	
69	74	1790	43	
70	74	46	44	
71	74	1962	45	
72	74	1614	46	
73	74	619	47	
74	74	1517	48	
75	74	932	49	
76	74	1223	50	
77	74	1549	51	
78	74	670	52	
79	74	489	53	
80	74	1176	54	
81	74	74	55	
82	74	1469	56	
83	74	92	57	
84	91	936	1	36 69 
85	74	887	58	
86	74	367	59	
87	74	549	60	
88	74	1345	61	
89	74	505	62	
90	74	829	63	
91	91	1955	27	45 
92	74	1486	64	
93	74	1334	65	
94	74	940	66	
95	74	395	67	
96	74	112	68	
97	74	516	69	
98	74	357	70	
99	74	212	71	
100	74	203	72	
101	74	1164	73	
102	74	1319	74	
103	74	474	75	
104	91	644	28	75 
105	74	119	76	
106	74	506	77	
107	74	876	78	
108	74	1385	79	
109	74	1101	80	
110	91	1589	29	60 
111	74	184	81	
112	74	1741	82	
113	74	1563	83	
114	74	280	84	
115	74	241	85	
116	74	52	86	
117	74	569	87	
118	91	295	30	93 
119	74	317	88	
120	74	1905	89	
121	91	1810	2	2 77 
122	74	1627	90	
123	74	1278	91	
124	74	1809	92	
125	74	147	93	
126	74	1977	94	
127	74	1791	95	
128	74	1967	96	
129	74	1905	97	
130	74	1536	98	
131	74	1003	99	
132	74	1832	100	
133	86	997	1	
134	86	1156	2	
135	86	189	3	
136	86	891	4	
137	86	705	5	
138	86	1262	6	
139	91	1603	31	84 
140	86	1037	7	
141	86	1930	8	
142	86	841	10	
143	86	1746	9	
144	86	226	11	
145	91	564	32	37 
146	86	1042	12	
147	86	700	13	
148	86	531	14	
149	86	1533	15	
150	86	43	16	
151	86	1990	17	
152	86	508	18	
153	86	404	19	
154	86	1039	20	
155	91	1039	33	67 
156	86	628	21	
157	91	289	34	29 
158	86	1737	22	
159	86	976	23	
160	86	1848	24	
161	91	1319	35	9 
162	86	1314	25	
163	86	1101	26	
164	86	1890	27	
165	86	1994	28	
166	86	270	29	
167	86	1237	30	
168	86	924	31	
169	86	1385	32	
170	86	1147	33	
171	91	1646	36	66 
172	86	940	34	
173	86	947	35	
174	86	1282	36	
175	86	1951	37	
176	86	1652	38	
177	86	1635	39	
178	86	1169	40	
179	86	1064	41	
180	86	1098	42	
181	86	1346	43	
182	86	1882	44	
183	86	1621	45	
184	86	915	46	
185	86	329	47	
186	86	471	48	
187	86	529	49	
188	86	131	50	
189	86	38	51	
190	86	1570	52	
191	91	1899	37	82 
192	86	1573	53	
193	86	1081	54	
194	86	429	55	
195	86	336	56	
196	86	117	57	
197	86	1929	58	
198	86	1964	59	
199	86	1837	60	
200	86	1106	61	
201	86	37	62	
202	86	333	63	
203	86	443	64	
204	86	671	65	
205	86	329	66	
206	86	727	67	
207	86	241	68	
208	86	656	69	
209	86	650	70	
210	86	1812	71	
211	86	932	72	
212	91	404	38	51 
213	86	44	73	
214	86	1734	74	
215	86	84	75	
216	86	636	76	
217	91	1487	39	89 
218	86	861	77	
219	86	433	78	
220	86	1839	79	
221	86	1943	80	
222	86	1794	81	
223	86	1162	82	
224	86	125	83	
225	86	365	84	
226	86	369	85	
227	86	1558	86	
228	86	387	87	
229	86	1781	88	
230	86	433	89	
231	91	1367	40	30 
232	86	761	90	
233	86	1091	91	
234	86	89	92	
235	86	425	93	
236	86	298	94	
237	86	998	95	
238	86	1967	97	
239	86	834	96	
240	86	422	98	
241	86	6	99	
242	86	919	100	
243	24	181	1	
244	24	1525	2	
245	24	1470	3	
246	24	1146	4	
247	24	577	5	
248	24	1686	6	
249	24	1393	7	
250	24	1693	8	
251	24	443	9	
252	24	1075	10	
253	24	977	11	
254	24	1192	12	
255	24	466	13	
256	24	585	14	
257	24	1186	15	
258	24	1154	16	
259	24	1502	17	
260	24	324	18	
261	24	1858	19	
262	24	226	20	
263	91	1245	41	74 
264	24	675	21	
265	24	227	22	
266	24	1168	23	
267	24	588	24	
268	24	5	25	
269	24	1622	26	
270	24	1167	27	
271	24	359	28	
272	24	139	29	
273	91	1724	42	53 
274	24	91	30	
275	91	1760	43	63 
276	24	410	31	
277	24	1089	32	
278	91	691	44	45 
279	24	1708	33	
280	24	218	34	
281	24	117	35	
282	24	1314	36	
283	24	1532	37	
284	24	263	38	
285	24	1438	39	
286	24	765	40	
287	24	114	41	
