Course	Room	Teacher	Time	Students
1	65	1197	95	
2	65	871	96	
3	65	610	97	
4	65	2792	98	
5	44	4993	4	45 
6	65	4051	99	
7	65	667	100	
8	57	4377	1	
9	57	4820	2	
10	57	1075	3	
11	44	3088	5	62 
12	57	4508	4	
13	57	3381	5	
14	57	2880	6	
15	57	445	7	
16	57	968	8	
17	57	2809	9	
18	57	3013	10	
19	57	4469	11	
20	57	1442	12	
21	57	2154	13	
22	57	2089	14	
23	44	3277	6	56 
24	57	821	15	
25	57	3572	16	
26	57	1347	17	
27	57	2698	18	
28	57	255	19	
29	57	454	20	
30	57	157	21	
31	57	3662	22	
32	57	2383	23	
33	57	1623	24	
34	57	686	25	
35	57	269	26	
36	57	1332	27	
37	44	3420	7	75 
38	57	2431	28	
39	44	3623	8	97 
40	57	1753	29	
41	57	1036	30	
42	57	4910	31	
43	57	4835	32	
44	57	2756	33	
45	57	1030	34	
46	57	174	35	
47	57	1635	36	
48	57	3935	37	
49	57	3089	38	
50	57	1825	39	
51	57	2572	40	
52	57	1441	41	
53	57	1959	42	
54	57	1948	43	
55	57	4005	44	
56	57	3637	45	
57	57	4258	46	
58	57	4720	47	
59	57	4578	48	
60	57	3108	49	
61	57	2670	50	
62	57	4646	51	
63	57	998	52	
64	57	3821	53	
65	57	547	54	
66	57	491	55	
67	57	202	56	
68	57	3969	57	
69	57	3437	58	
70	57	3460	59	
71	57	930	60	
72	57	3254	61	
73	57	3594	62	
74	57	1072	63	
75	57	664	64	
76	57	3216	65	
77	57	1558	66	
78	57	3418	67	
79	57	4668	68	
80	57	99	69	
81	57	2880	70	
82	57	815	71	
83	57	1540	72	
84	57	1914	73	
85	57	2567	74	
86	57	4902	75	
87	57	430	76	
88	57	1964	77	
89	57	1845	78	
90	57	2347	79	
91	57	3677	80	
92	57	471	81	
93	57	2870	82	
94	57	1736	83	
95	57	4584	84	
96	57	3895	85	
97	57	3723	86	
98	57	2161	87	
99	57	3906	88	
100	57	3648	89	
101	57	1870	90	
102	57	3014	91	
103	57	3163	92	
104	57	4510	93	
105	57	393	94	
106	57	4872	95	
107	57	4463	96	
108	57	3956	97	
109	57	3291	98	
110	57	3831	99	
111	57	1147	100	
112	86	1854	1	
113	86	4658	2	
114	86	1632	3	
115	86	3381	4	
116	86	1398	5	
117	86	4127	6	
118	86	463	7	
119	86	2199	8	
120	86	4568	9	
121	86	2883	10	
122	86	3665	11	
123	44	2255	9	39 
124	86	4722	12	
125	86	349	13	
126	86	2370	14	
127	86	390	15	
128	86	661	16	
129	86	1097	17	
130	86	1284	18	
131	86	2661	19	
132	86	1750	20	
133	86	1295	21	
134	86	1573	22	
135	86	2659	23	
136	86	512	24	
137	86	3285	25	
138	86	2012	26	
139	86	3225	27	
140	86	3885	28	
141	86	4411	29	
142	86	4585	30	
143	86	1186	31	
144	86	2720	32	
145	86	779	33	
146	44	3642	10	38 
147	86	798	34	
148	86	2601	35	
149	86	3880	36	
150	86	3109	37	
151	86	3607	38	
152	86	1088	39	
153	86	1384	40	
154	86	4150	41	
155	86	1436	42	
156	86	3582	43	
157	86	494	44	
158	86	2113	45	
159	86	1000	46	
160	86	3316	47	
161	86	1091	48	
162	86	409	49	
163	86	4928	50	
164	86	2179	51	
165	86	1026	52	
166	86	2758	53	
167	86	3875	54	
168	86	1963	55	
169	86	36	56	
170	86	1523	57	
171	86	424	58	
172	86	2037	59	
173	44	3263	11	9 
174	86	2863	60	
175	86	4997	61	
176	86	852	62	
177	44	2642	12	58 
178	86	461	63	
179	44	313	13	96 
180	86	2044	64	
181	86	2823	65	
182	86	4267	66	
183	86	4700	67	
184	86	356	68	
185	86	4735	69	
186	44	4356	14	89 
187	86	4867	70	
188	86	274	71	
189	86	4833	72	
190	86	4463	73	
191	86	4520	74	
192	86	2982	75	
193	86	2785	76	
194	86	4494	77	
195	86	1329	78	
196	86	2196	79	
197	86	2581	80	
198	86	4388	81	
199	86	3373	82	
200	86	1193	83	
201	44	2324	15	26 
202	86	1535	84	
203	44	3083	16	10 
204	86	4230	85	
205	86	1272	86	
206	86	62	87	
207	86	2239	88	
208	86	2729	89	
209	86	4028	90	
210	86	4950	91	
211	86	2213	92	
212	86	2701	93	
213	86	3094	94	
214	86	3070	95	
215	86	3265	96	
216	86	4522	97	
217	86	1904	98	
218	86	3034	99	
219	86	2317	100	
220	36	2300	1	
221	36	4926	2	
222	36	3574	3	
223	36	2492	4	
224	36	4921	5	
225	36	3525	6	
226	36	1063	7	
227	36	2688	8	
228	36	2477	9	
229	36	2115	10	
230	36	4565	11	
231	36	1936	12	
232	36	112	13	
233	36	2268	14	
234	36	373	15	
235	36	38	16	
236	44	4578	17	18 
237	36	942	17	
238	36	2638	18	
239	36	1618	19	
240	36	4518	20	
241	36	1090	21	
242	36	162	22	
243	36	4811	23	
244	36	2118	24	
245	36	3584	25	
246	36	3383	26	
247	36	197	27	
248	36	1472	28	
249	36	1420	29	
250	36	1842	30	
251	36	728	31	
252	36	1318	32	
253	36	2617	33	
254	36	3857	34	
255	44	4304	18	12 
256	36	4673	35	
257	36	4425	36	
258	36	2573	37	
259	36	3632	38	
260	36	3926	39	
261	36	2331	40	
262	36	264	41	
263	36	1312	42	
264	36	2724	43	
265	36	4993	44	
266	36	493	45	
267	36	3882	46	
268	36	4373	47	
269	36	1467	48	
270	36	1109	49	
271	36	3241	50	
272	36	3606	51	
273	36	1503	52	
274	36	3749	53	
275	36	523	54	
276	36	3524	55	
277	36	1272	56	
278	36	4596	57	
279	36	743	58	
280	44	3053	19	25 
281	36	1644	59	
282	36	4123	60	
283	36	189	61	
284	36	1648	62	
285	36	4119	63	
286	36	3989	64	
287	36	614	65	
288	36	616	66	
289	36	1293	67	
290	36	3483	68	
291	36	4268	69	
292	36	3711	70	
293	36	1359	71	
294	36	954	72	
295	36	3086	73	
296	36	4685	74	
297	36	4728	75	
298	36	2744	76	
299	36	4116	77	
300	36	824	78	
301	36	4433	79	
302	36	4681	80	
303	36	1225	81	
304	36	2822	82	
305	36	280	83	
306	36	3321	84	
307	36	1263	85	
308	36	2434	86	
309	36	772	87	
310	36	3689	88	
311	36	4131	89	
312	36	1595	90	
313	36	828	91	
314	36	279	92	
315	36	2373	93	
316	36	4879	94	
317	36	456	95	
318	36	2804	96	
319	36	3268	97	
320	36	460	98	
321	36	3457	99	
322	36	4534	100	
323	27	2423	1	
324	27	3048	2	
325	27	1115	3	
326	27	4734	4	
327	27	2181	5	
328	27	2416	6	
329	27	1949	7	
330	27	3466	8	
331	27	3977	9	
332	27	3170	10	
333	27	2115	11	
334	27	4039	12	
335	27	4057	13	
336	27	4821	14	
337	27	4743	15	
338	27	269	16	
339	27	652	17	
340	27	1231	18	
341	27	4621	19	
342	27	1066	20	
343	27	4068	21	
344	27	2236	22	
345	27	4453	23	
346	44	2216	20	88 
347	27	3894	24	
348	27	3100	25	
349	27	1747	26	
350	27	4589	27	
351	27	4228	28	
352	27	4158	29	
353	27	3008	30	
354	27	1736	31	
355	27	3950	32	
356	27	4219	33	
357	27	2621	34	
358	27	4487	35	
359	27	2492	36	
360	27	4265	37	
361	27	4041	38	
362	27	1913	39	
363	27	3468	40	
364	27	3641	41	
365	27	878	42	
366	27	4768	43	
367	27	212	44	
368	27	4151	45	
369	27	1157	46	
370	27	4543	47	
371	27	545	48	
372	27	4246	49	
373	27	1772	50	
374	27	2659	51	
375	27	2629	52	
376	27	3550	53	
377	27	2355	54	
378	44	4379	21	36 
379	27	2127	55	
380	27	3230	56	
381	27	2844	57	
382	27	1271	58	
383	27	1004	59	
384	27	750	60	
385	27	1950	61	
386	27	2558	62	
387	27	3598	63	
388	27	4332	64	
389	27	810	65	
390	27	1560	66	
391	27	2141	67	
392	27	1222	68	
393	27	2011	69	
394	27	520	70	
395	27	1073	71	
396	27	799	72	
397	27	2172	73	
398	27	3928	74	
399	27	1522	75	
400	27	4495	76	
401	27	520	77	
402	27	2882	78	
403	27	4375	79	
404	27	821	80	
405	27	1822	81	
406	27	801	82	
407	27	12	83	
408	27	3967	84	
409	27	3138	85	
410	27	3862	86	
411	27	946	87	
412	27	4980	88	
413	27	2811	89	
414	27	3994	90	
415	27	1087	91	
416	27	1628	92	
417	27	4757	93	
418	44	1830	22	59 
419	27	3951	94	
420	27	3312	95	
421	27	1295	96	
422	27	4457	97	
423	27	868	98	
424	27	4678	99	
425	27	728	100	
426	41	491	1	
427	41	1664	2	
428	41	2728	3	
429	41	3624	4	
430	41	2267	5	
431	41	1802	6	
432	41	3590	7	
433	41	1020	8	
434	41	3007	9	
435	41	4811	10	
436	41	3862	11	
437	41	2452	12	
438	41	1367	13	
439	41	2685	14	
440	41	1504	15	
441	41	3370	16	
442	41	2109	17	
443	41	3927	18	
444	41	4908	19	
445	41	753	20	
446	41	1598	21	
447	41	2887	22	
448	41	2730	23	
449	41	3851	24	
450	41	4851	25	
451	41	4937	26	
452	41	3639	27	
453	41	1614	28	
454	41	50	29	
455	41	2051	30	
456	41	3744	31	
457	41	194	32	
458	41	223	33	
459	41	3105	34	
460	41	2594	35	
461	41	2732	36	
462	41	4583	37	
463	41	3224	38	
464	41	3315	39	
465	41	4646	40	
466	41	1267	41	
467	41	3235	42	
468	41	1377	43	
469	41	2604	44	
470	41	4687	45	
471	41	2398	46	
472	41	4294	47	
473	41	4063	48	
474	41	684	49	
475	41	2474	50	
476	41	4106	51	
477	41	498	52	
478	41	3490	53	
479	41	677	54	
480	41	3157	55	
481	41	474	56	
482	41	197	57	
483	41	1394	58	
484	41	4319	59	
485	41	4447	60	
486	41	4822	61	
487	41	1846	62	
488	41	4614	63	
489	44	364	23	33 
490	41	4067	64	
491	41	4039	65	
492	41	4070	66	
493	41	650	67	
494	41	729	68	
495	41	2951	69	
496	41	2464	70	
497	44	463	24	43 
498	41	1249	71	
499	41	3532	72	
500	41	3508	73	
501	41	3864	74	
502	41	2730	75	
503	41	3589	76	
504	41	4408	77	
505	44	1939	25	11 
506	41	3640	78	
507	41	1396	79	
508	41	1987	80	
509	41	1616	81	
510	41	4404	82	
511	41	1036	83	
512	41	2718	84	
513	41	3486	85	
514	41	4750	86	
515	41	1213	87	
516	41	1596	88	
517	41	310	89	
518	41	3611	90	
519	41	2968	91	
520	41	4483	92	
521	41	1985	93	
522	41	3908	94	
523	41	375	95	
524	41	4120	96	
525	41	3576	97	
526	41	4759	98	
527	44	2521	26	90 
528	41	4689	99	
529	44	2043	27	67 
530	41	833	100	
531	64	2702	1	
532	64	2548	2	
533	64	2579	3	
534	64	48	4	
535	64	1654	5	
536	64	2491	6	
537	64	2984	7	
538	64	3954	8	
539	64	4422	9	
540	64	3688	10	
541	64	4297	11	
542	64	3562	12	
543	64	3302	13	
544	64	898	14	
545	64	3565	15	
546	64	3419	16	
547	64	1539	17	
548	64	3898	18	
549	64	2209	19	
550	64	3391	20	
551	64	591	21	
552	64	2513	22	
553	64	984	23	
554	64	1094	24	
555	64	2956	25	
556	64	649	26	
557	64	4236	27	
558	64	4727	28	
559	64	2489	29	
560	64	4121	30	
561	64	1561	31	
562	64	215	32	
563	64	784	33	
564	64	3443	34	
565	64	1006	35	
566	64	4609	36	
567	44	687	28	24 
568	64	787	37	
569	44	1553	29	89 
570	64	2158	38	
571	64	3595	39	
572	64	565	40	
573	64	731	41	
574	64	1524	42	
575	64	4758	43	
576	64	314	44	
577	64	1080	45	
578	64	542	46	
579	64	3526	47	
580	64	4786	48	
581	64	4560	49	
582	64	2882	50	
583	64	349	51	
584	64	3880	52	
585	64	1182	53	
586	64	3932	54	
587	64	2515	55	
588	64	966	56	
589	64	621	57	
590	64	4817	58	
591	64	1164	59	
592	64	3050	60	
593	64	3384	61	
594	64	2596	62	
595	64	2292	63	
596	64	4319	64	
597	64	765	65	
598	64	620	66	
599	64	1373	67	
600	64	2155	68	
601	64	420	69	
602	64	4990	70	
603	64	2468	71	
604	64	4354	72	
605	64	1667	73	
606	64	420	74	
607	44	3251	30	35 
608	64	4789	75	
609	64	4215	76	
610	64	2259	77	
611	64	2579	78	
612	64	418	79	
613	64	2257	80	
614	64	3667	81	
615	64	4691	82	
616	64	1741	83	
617	64	4026	84	
618	64	4311	85	
619	64	4404	86	
620	64	1889	87	
621	64	2950	88	
622	64	526	89	
623	64	969	90	
624	64	2310	91	
625	64	551	92	
626	64	3793	93	
627	64	322	94	
628	64	2986	95	
629	64	2544	96	
630	64	3920	97	
631	64	4185	98	
