Class Times	100
Rooms	100
1	556
2	989
3	917
4	268
5	318
6	96
7	734
8	459
9	761
10	786
11	979
12	502
13	67
14	605
15	854
16	137
17	283
18	503
19	336
20	397
21	391
22	932
23	110
24	424
25	96
26	61
27	187
28	592
29	295
30	795
31	969
32	961
33	175
34	491
35	157
36	255
37	81
38	829
39	927
40	186
41	420
42	502
43	743
44	172
45	492
46	859
47	237
48	847
49	701
50	77
51	528
52	64
53	40
54	929
55	848
56	409
57	89
58	192
59	799
60	957
61	644
62	873
63	961
64	48
65	350
66	327
67	201
68	400
69	120
70	398
71	366
72	454
73	345
74	423
75	933
76	223
77	578
78	679
79	65
80	72
81	536
82	383
83	456
84	766
85	289
86	380
87	631
88	430
89	352
90	657
91	742
92	386
93	777
94	382
95	118
96	376
97	560
98	419
99	986
100	39
Classes	100
Teachers	50
1	10
2	10
3	37
4	33
5	2
6	43
7	5
8	14
9	42
10	25
11	28
12	31
13	34
14	5
15	29
16	17
17	15
18	17
19	35
20	27
21	8
22	34
23	28
24	49
25	39
26	3
27	21
28	50
29	46
30	15
31	31
32	36
33	9
34	33
35	35
36	3
37	50
38	37
39	48
40	20
41	38
42	42
43	22
44	25
45	2
46	39
47	12
48	38
49	21
50	30
51	36
52	46
53	8
54	1
55	19
56	9
57	48
58	27
59	1
60	43
61	23
62	12
63	4
64	20
65	44
66	16
67	14
68	45
69	24
70	44
71	45
72	49
73	47
74	6
75	47
76	24
77	13
78	16
79	19
80	4
81	40
82	23
83	40
84	22
85	13
86	32
87	41
88	29
89	18
90	32
91	18
92	26
93	30
94	6
95	26
96	41
97	7
98	7
99	11
100	11
