Class Times	17
Rooms	52
PK229	13
PK180	50
PK243	43
CARP13	12
TAYD	21
TH110	64
PK25	54
PK337	16
TH224	51
TH251	13
TAYSEM	12
EHLEC	42
TAYG	31
EHI	29
TAYE	22
CARP21	32
EHSEM	13
BYC106	16
TH102	15
BYC239	7
TAYF	35
TH111	21
CARP15	11
EHIII	13
BYC127	28
GOCOM	6
PK10	11
PK259	15
TAYC	14
BYC100	5
PK300	9
PK336	34
TAYB	15
CARP17	17
PK354	20
RCCON	16
PK338	120
TH223	9
TH104	33
CARP25	33
EHII	29
CAN314	12
PK227	10
PK349	48
PK328	14
PK200	4
EH103	11
ROSTUD	8
GOB	37
PEMSTD	9
PK278	17
RCSEM	6
Classes	255
Teachers	147
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	17
18	18
19	19
20	20
21	21
22	22
23	23
24	24
25	25
26	26
27	27
28	28
29	29
30	30
31	31
32	32
33	33
34	34
35	35
36	34
37	36
38	33
39	37
40	38
41	39
42	40
43	41
44	42
45	43
46	44
47	43
48	45
49	40
50	46
51	47
52	29
53	48
54	49
55	49
56	50
57	51
58	52
59	53
60	46
61	54
62	25
63	15
64	55
65	13
66	56
67	57
68	58
69	59
70	60
71	43
72	61
73	34
74	31
75	62
76	63
77	63
78	64
79	65
80	38
81	66
82	67
83	68
84	69
85	70
86	71
87	72
88	73
89	74
90	58
91	47
92	75
93	76
94	27
95	77
96	78
97	59
98	73
99	71
100	79
101	80
102	81
103	82
104	83
105	50
106	84
107	85
108	86
109	46
110	87
111	88
112	72
113	11
114	89
115	90
116	91
117	18
118	92
119	31
120	93
121	30
122	93
123	94
124	37
125	61
126	4
127	95
128	96
129	96
130	97
131	54
132	98
133	98
134	99
135	62
136	100
137	101
138	102
139	103
140	104
141	59
142	59
143	105
144	106
145	59
146	107
147	36
148	66
149	108
150	109
151	110
152	18
153	111
154	48
155	97
156	112
157	113
158	103
159	78
160	6
161	24
162	114
163	33
164	56
165	73
166	33
167	49
168	22
169	84
170	13
171	114
172	99
173	61
174	13
175	115
176	71
177	116
178	89
179	117
180	111
181	46
182	118
183	119
184	120
185	121
186	91
187	95
188	45
189	98
190	122
191	123
192	33
193	124
194	125
195	126
196	90
197	127
198	104
199	128
200	74
201	129
202	130
203	107
204	131
205	39
206	132
207	133
208	110
209	134
210	41
211	97
212	73
213	36
214	132
215	93
216	45
217	21
218	118
219	110
220	135
221	136
222	137
223	138
224	6
225	139
226	139
227	140
228	30
229	113
230	120
231	65
232	49
233	132
234	33
235	141
236	142
237	132
238	143
239	137
240	139
241	144
242	118
243	61
244	145
245	146
246	71
247	31
248	117
249	24
250	63
251	49
252	11
253	33
254	55
255	147
