Course	Room	Teacher	Time	Students
1	TH224	1	10	159 1 492 50 508 364 197 254 669 518 224 216 
2	PK338	2	15	797 1055 958 1 750 972 847 675 1038 567 813 799 893 955 1019 635 970 841 902 922 987 1085 630 1095 695 1075 946 608 1017 951 1035 1119 441 756 1114 831 844 833 1088 1051 1002 211 969 482 587 651 981 677 859 518 805 824 1079 1037 803 941 735 942 1073 857 948 620 1074 588 561 806 843 959 657 
3	PK338	3	16	310 1 827 650 675 259 21 722 71 369 739 672 455 89 434 217 254 5 44 762 830 805 387 1072 142 283 864 
4	TH224	4	11	229 297 356 312 2 400 
5	PK338	5	17	496 3 542 268 818 448 47 
6	TH224	6	12	715 107 791 63 874 82 138 695 347 691 440 771 481 119 195 610 889 511 216 4 349 
7	TH110	7	1	644 464 737 1016 682 743 915 924 490 823 799 585 1022 722 629 738 875 984 607 71 731 695 369 746 760 691 831 1063 683 467 690 1015 872 1059 779 1060 789 351 934 1020 587 651 5 534 911 652 1094 1014 944 666 1081 864 404 
8	TH224	8	13	706 737 758 159 827 492 910 839 650 490 688 417 707 584 1105 795 311 780 487 571 614 728 804 691 739 613 624 431 690 616 355 693 358 734 5 423 669 652 762 515 751 705 521 387 944 595 288 864 719 404 
9	PK336	9	12	437 98 102 265 6 275 462 320 
10	TH224	10	14	560 592 473 814 108 697 45 7 132 366 329 636 963 293 187 190 943 
11	PK336	11	13	558 151 276 23 506 263 548 7 281 759 477 308 425 
12	PK336	12	14	266 8 239 135 25 
13	TH224	13	15	266 8 713 865 485 295 378 161 319 
14	PK336	14	15	51 72 237 93 145 100 17 136 11 18 15 143 54 242 85 153 184 133 41 199 321 157 203 389 87 290 79 68 10 149 9 43 53 147 
15	PK338	15	1	977 850 504 699 874 1058 837 896 701 602 485 825 747 694 9 734 867 880 515 402 709 
16	TH224	16	16	578 538 376 363 85 41 157 10 43 19 500 680 382 
17	TH224	17	17	604 560 839 115 592 670 541 607 745 362 1125 701 767 957 76 704 855 844 10 296 355 610 501 531 1120 913 517 944 943 
18	PK336	18	16	100 18 153 133 200 73 87 282 147 33 77 
19	PK336	19	17	98 11 213 277 143 225 46 
20	PK180	20	1	604 605 529 11 213 473 304 143 606 768 571 842 951 835 146 481 769 501 482 456 350 803 439 352 425 
21	TH104	21	1	12 314 164 
22	PK180	22	2	670 138 67 602 270 130 12 340 331 289 33 
23	PK180	23	3	495 580 739 201 79 27 556 260 13 378 172 
24	TH104	24	2	220 287 73 37 13 80 283 
25	PK180	25	4	409 558 327 130 13 545 
26	TH110	26	2	650 919 635 607 14 345 748 662 934 586 723 762 664 705 
27	PK180	27	5	597 374 499 910 671 471 15 832 54 457 964 157 692 628 45 509 366 252 894 891 221 574 167 32 425 400 537 593 
28	PK180	28	6	416 559 671 15 463 760 903 177 282 545 534 684 
29	PK180	29	7	411 486 15 26 932 322 362 268 613 45 833 724 227 759 786 377 221 877 305 
30	TH104	30	3	258 426 317 742 740 16 
31	PK180	31	8	409 590 535 583 528 16 503 783 238 488 
32	PK180	32	9	299 661 499 17 407 143 457 809 821 68 1106 221 402 
33	PK180	33	10	390 299 297 17 63 952 103 730 742 73 389 202 537 
34	TH110	34	3	982 958 661 346 819 696 529 406 372 18 635 415 970 607 542 892 746 767 804 760 524 708 704 979 923 698 898 197 616 373 679 917 976 36 754 1078 482 677 391 889 880 689 725 1010 830 603 913 1073 891 126 349 
35	TH104	35	4	310 372 540 504 50 18 120 75 385 201 231 79 195 378 163 293 172 
36	TH104	34	5	152 104 50 18 322 272 34 120 75 162 201 27 260 195 163 172 
37	TH104	36	6	63 85 112 646 19 765 
38	TH104	33	7	100 376 199 389 79 19 399 289 414 483 167 
39	PK180	37	11	411 453 524 756 231 182 37 477 234 20 183 
40	TH110	38	4	1055 83 983 703 800 1092 773 469 237 775 428 743 980 520 1036 791 788 86 1064 212 493 582 1057 1117 1101 676 1105 489 256 419 926 1031 614 1071 835 1048 460 581 692 156 1091 1050 734 828 1020 653 1033 1032 518 446 470 563 783 465 883 20 824 603 1115 521 335 588 843 776 
41	TH104	39	8	211 20 
42	PK180	40	12	965 741 553 407 599 22 173 601 933 530 645 868 
43	PK180	41	13	1055 459 453 612 649 253 109 103 362 701 22 580 697 315 89 329 422 1120 749 424 318 533 193 
44	TH104	42	9	822 473 118 383 109 198 362 22 76 296 119 134 329 293 424 241 
45	TH110	43	5	505 676 590 438 808 1067 602 236 295 442 24 698 601 828 867 712 370 680 533 382 
46	PK180	44	14	703 663 949 850 904 659 815 339 662 440 156 927 24 899 852 451 938 588 574 687 
47	TH104	43	10	139 208 84 191 513 237 113 247 92 215 86 81 309 323 138 170 179 66 270 300 78 189 24 264 314 307 240 121 267 62 228 305 
48	PK180	45	15	336 775 505 822 602 742 557 662 24 331 876 175 786 579 674 
49	TH104	40	11	435 710 25 
50	PK180	46	16	529 753 26 829 534 689 857 561 657 
51	TH104	47	12	390 428 343 316 145 210 408 544 205 304 717 539 26 542 647 761 514 431 254 375 598 395 288 449 488 
52	TH104	29	13	26 246 128 244 821 123 174 319 
53	TH104	48	14	475 516 426 718 276 508 385 204 442 182 314 27 245 651 530 762 126 429 
54	TH110	49	6	437 367 611 768 814 412 28 698 354 658 521 857 736 709 561 685 
55	PK180	49	17	410 28 476 622 
56	PK349	50	1	597 546 897 663 696 553 445 1005 794 265 215 887 90 471 822 659 599 458 337 810 925 60 1026 339 555 321 1023 88 752 739 787 28 281 710 509 434 890 876 1103 127 882 289 269 77 568 396 992 176 
57	TH104	51	15	416 426 444 287 284 28 114 140 388 
58	PK349	52	2	495 475 29 466 259 507 311 250 508 330 761 103 209 218 364 594 58 391 474 449 
59	PK349	53	3	475 29 507 250 508 330 275 209 364 594 434 95 474 
60	PK349	46	4	30 467 387 
61	TH104	54	16	279 30 202 
62	PK349	25	5	552 30 90 596 458 810 169 168 379 141 122 530 
63	PK338	15	2	83 983 1092 1100 469 988 31 1116 1083 990 914 823 863 928 887 906 1122 627 802 1112 902 1012 905 1035 1048 78 945 1111 923 793 314 996 621 918 556 135 530 1010 765 622 666 878 
64	TH110	55	7	797 1056 1100 31 975 863 871 1008 246 967 912 708 609 945 811 860 354 1053 320 175 873 963 778 319 39 
65	PK349	13	6	696 31 239 128 162 583 
66	PK349	56	7	639 633 458 818 632 570 1069 586 867 911 667 350 32 
67	TH110	57	8	496 662 340 331 33 845 352 
68	TH110	58	9	965 346 820 823 504 895 973 1021 842 1004 861 34 909 905 967 811 860 966 898 793 140 801 1098 1094 519 878 474 
69	PK349	59	8	504 272 34 373 
70	TH110	60	10	982 1056 800 35 553 990 659 1041 627 732 1007 514 271 130 326 807 132 656 110 176 318 
71	TH104	43	17	139 513 35 113 247 323 179 270 300 78 264 307 240 163 110 
72	CARP25	61	1	84 35 107 225 48 226 39 
73	PK349	34	9	819 373 36 414 40 
74	PK349	31	10	994 577 36 187 
75	TH110	62	11	965 820 93 887 118 590 989 242 957 506 901 146 557 855 999 1050 673 890 1069 36 396 783 1098 992 361 549 402 537 1034 1011 
76	CARP25	63	2	306 302 69 169 38 49 
77	TH110	63	12	562 306 954 1097 908 38 1127 790 991 763 942 
78	PK349	64	11	306 145 555 38 476 591 
79	CARP25	65	3	83 225 48 39 
80	CARP25	38	5	47 40 
81	TH110	66	13	1016 1100 816 341 972 1038 1003 997 1108 1064 1061 952 1041 629 955 59 932 841 837 922 987 946 1026 1071 831 1091 927 833 1068 872 1059 882 981 1001 805 1115 40 680 806 1065 
82	PK349	67	12	332 794 716 536 471 438 419 41 747 397 683 1087 1044 572 177 351 77 845 178 350 593 1030 432 
83	PK349	68	13	1086 597 100 716 715 63 376 41 321 389 673 282 149 53 119 574 687 
84	CARP25	69	4	159 418 337 748 365 42 91 318 429 
85	PK349	70	14	51 188 253 578 681 290 281 43 53 759 510 450 
86	PK349	71	15	403 44 294 
87	CARP25	72	6	433 536 117 347 135 44 186 294 439 348 
88	CARP25	73	7	117 44 52 
89	CARP25	74	8	383 543 141 134 127 44 190 388 183 
90	PK349	58	16	390 342 428 343 461 150 274 542 647 196 255 251 46 227 269 653 446 375 377 472 395 288 380 488 
91	CARP25	47	9	150 274 99 66 46 295 227 207 178 125 124 
92	TH110	75	14	1021 738 479 1119 812 47 1096 755 1011 
93	PK349	76	17	214 155 211 49 
94	CARP25	27	10	51 374 332 536 471 54 184 203 526 252 400 
