Course	Room	Teacher	Time	Students
1	TAYF	1	15	1 177 
2	PK338	2	1	2 3 14 112 126 165 201 288 360 390 403 414 435 449 450 461 464 465 467 499 502 527 539 576 589 591 595 604 625 635 671 691 696 712 716 731 736 738 739 744 745 773 776 783 794 801 804 805 811 823 851 857 867 868 872 
3	PK243	3	2	353 532 564 872 920 929 954 966 995 1009 
4	TAYF	4	2	2 87 198 240 403 553 711 724 731 766 777 823 861 862 885 904 910 913 934 943 955 974 1025 1027 1035 1037 1042 1052 1058 1062 1069 1075 1078 1088 
5	GIL210	5	9	3 30 118 258 311 349 369 513 538 540 661 668 689 696 795 802 841 844 882 927 1034 1055 1083 
6	GIL210	6	14	3 52 108 156 238 358 417 514 661 707 801 806 848 879 
7	TAYF	7	10	3 590 709 814 826 853 
8	GIL210	8	4	4 95 216 310 328 356 359 363 401 432 486 581 590 600 604 610 611 647 666 753 763 777 897 900 911 936 946 950 953 958 960 1013 1017 1041 1053 1054 1067 1068 
9	CARP25	9	2	4 11 86 217 428 1022 
10	PK338	10	14	5 325 755 
11	DAL204	11	9	6 27 79 183 203 269 400 
12	GIL210	12	7	6 10 83 85 98 137 141 144 166 168 202 278 300 302 319 353 373 393 397 401 475 683 694 812 
13	TAYD	13	9	109 243 270 281 321 
14	TH110	14	7	7 8 18 51 58 78 111 157 165 167 172 197 292 313 
15	PK229	15	7	464 482 611 733 
16	PK25	16	7	9 23 57 100 164 212 225 391 411 465 473 526 548 554 595 617 657 701 702 784 808 842 
17	PK25	17	8	10 85 100 114 137 154 207 221 268 295 350 361 363 374 378 393 398 516 553 564 761 
18	GIL210	18	1	10 416 486 532 544 577 585 632 710 713 717 718 719 720 721 722 723 724 725 726 727 748 750 786 793 799 822 825 837 838 850 858 861 864 871 875 876 878 884 885 886 888 891 893 
19	GIL210	19	8	26 286 297 413 418 432 444 472 507 533 644 652 691 833 880 889 904 910 914 943 967 980 1009 1034 1071 1079 
20	PK229	18	10	11 267 816 
21	PK229	20	4	11 71 235 276 307 355 
22	DAL204	21	10	12 72 397 873 934 
23	CARP21	22	3	12 43 68 127 187 228 316 408 503 513 555 605 739 802 820 
24	CARP21	23	4	12 42 72 76 120 228 239 282 299 
25	PK25	24	1	13 35 117 168 280 291 310 328 373 383 386 424 440 444 504 515 530 533 543 546 558 566 588 598 605 618 631 642 647 654 669 681 683 694 704 705 706 751 754 758 762 766 768 784 791 806 810 819 829 832 834 855 862 874 889 902 909 917 955 964 968 972 990 1051 1059 1076 
26	TH110	25	2	13 35 315 328 369 391 411 419 430 439 454 459 543 548 558 566 588 591 596 617 630 647 651 663 665 677 681 694 697 701 705 742 768 796 850 852 866 956 977 985 1008 
27	PK243	26	1	142 163 164 194 327 350 361 363 379 398 422 475 479 493 516 520 596 630 636 651 665 697 742 765 778 796 852 863 866 
28	TAYG	27	6	20 42 138 336 381 448 492 515 522 566 608 617 639 729 853 1012 1055 1079 
29	PK338	28	6	15 63 109 139 161 163 242 248 253 263 265 281 351 372 425 441 474 476 501 540 573 680 847 
30	PK338	29	7	15 38 63 82 109 113 132 139 147 161 190 242 250 253 263 265 281 301 322 474 573 
31	PK25	30	4	16 36 47 61 89 100 125 130 194 205 211 227 315 348 378 391 397 408 512 528 537 548 567 575 583 592 605 659 751 803 
32	EHI	31	14	17 74 102 140 289 529 539 632 
33	TH110	14	4	18 53 65 165 172 191 197 209 249 292 313 368 395 437 478 545 557 
34	TH110	32	11	18 51 53 111 181 322 340 368 494 523 
35	GOB	33	4	19 481 578 726 1031 
36	GOB	34	6	19 147 777 893 1004 
37	TAYD	35	14	21 124 186 253 
38	DAL204	11	2	21 70 97 123 137 209 227 270 354 387 389 390 400 410 433 450 456 460 608 632 653 669 680 695 735 737 740 763 817 831 927 
39	TAYG	36	7	22 246 416 452 458 547 574 614 616 637 775 827 865 942 1044 
40	TAYF	37	9	22 37 70 262 304 
41	TAYF	6	6	22 37 55 258 262 417 422 498 513 534 
42	TAYF	6	13	22 55 166 225 
43	TH224	38	4	23 29 49 129 155 162 196 199 257 272 300 438 
44	TH224	39	2	23 73 77 99 103 155 164 196 204 210 211 257 272 300 567 
45	TAYD	40	16	24 59 149 
46	TAYD	41	7	24 180 387 410 421 530 647 679 962 1078 
47	TAYG	42	8	25 39 51 101 173 246 256 396 451 452 489 547 664 687 
48	GOB	43	5	25 88 112 251 323 
49	TAYF	7	7	25 46 107 173 275 296 484 
50	EHI	44	15	26 69 106 121 158 389 717 810 964 
51	EHI	45	4	28 107 121 226 236 382 447 449 455 565 584 640 706 789 793 1087 
52	GIL210	46	10	28 33 52 69 92 101 108 156 182 189 254 276 304 324 339 385 469 483 491 510 559 879 
53	TAYD	47	1	29 58 75 78 109 180 183 216 222 281 306 334 348 380 387 409 453 456 460 484 536 609 652 856 967 1030 
54	TAYF	48	12	31 111 184 225 290 
55	TAYD	47	4	32 62 215 232 298 380 400 411 448 593 705 840 878 962 
56	TAYD	47	10	32 88 171 184 216 488 582 
57	TH110	49	8	32 78 249 266 285 346 352 545 570 663 681 743 839 
58	TAYD	50	11	32 62 83 146 245 759 
59	TAYF	1	16	33 681 737 
60	GIL210	19	11	33 99 103 105 176 184 259 318 356 385 457 467 469 471 491 554 569 
61	GIL210	46	6	33 44 69 75 77 84 92 94 99 101 103 108 156 160 173 176 177 218 240 241 252 254 278 297 298 304 306 324 469 491 556 879 
62	PK229	51	12	34 553 
63	DAL204	52	4	34 79 114 183 274 308 470 527 631 655 688 733 800 892 979 1088 
64	PK25	53	6	36 45 47 91 120 134 151 154 185 191 214 217 220 229 295 302 305 327 350 516 528 599 629 631 645 741 762 883 
65	PK25	54	15	36 91 148 354 376 526 667 745 
66	PK25	54	10	36 45 91 127 151 154 185 214 217 220 229 302 305 376 
67	GOB	55	2	37 237 611 867 901 1047 
68	GIL210	15	13	37 52 218 332 413 418 472 534 626 643 757 804 987 1061 1069 1087 
69	TAYG	56	12	37 105 160 193 252 285 413 427 
70	PK338	57	5	38 63 82 121 127 147 161 163 189 248 265 279 293 294 299 301 314 322 335 345 351 385 394 412 441 466 474 493 496 540 587 806 847 
71	PK25	58	3	39 140 244 248 286 296 331 366 376 384 392 396 434 445 447 450 457 482 488 571 613 621 626 649 653 656 661 666 673 700 732 743 749 788 804 822 859 880 882 962 1065 
72	TAYG	59	9	39 56 57 64 80 81 110 119 175 212 224 246 247 280 
73	TH224	60	7	39 407 427 567 
74	TH224	38	5	40 106 162 170 174 256 303 367 563 567 821 
75	EHI	61	3	40 50 285 406 427 529 606 648 674 695 721 740 763 789 807 
76	EHI	62	6	40 56 64 66 96 102 122 212 236 237 277 323 584 
77	TAYG	59	2	41 284 382 402 416 426 466 517 551 570 574 577 614 628 756 786 794 807 810 813 815 827 829 838 857 864 865 886 906 909 1000 1046 1084 
78	GIL210	37	3	41 53 64 132 188 235 284 307 364 368 394 399 416 463 466 483 519 522 583 586 595 633 652 687 698 699 710 718 747 810 811 812 814 815 838 846 851 864 867 868 869 871 881 898 
79	CARP17	63	1	41 330 549 619 932 959 1020 
80	CARP21	64	5	42 116 224 239 330 408 549 932 
81	CARP21	65	1	43 83 98 198 233 301 359 375 377 408 480 594 615 663 698 709 998 
