Course	Room	Teacher	Time	Students
1	TAYE	1	5	1 262 448 522 536 900 906 907 1017 1178 1213 
2	GOB	2	4	1 644 748 820 1101 1466 1503 1612 
3	GOB	3	6	1 748 1234 1292 1604 
4	GOB	4	9	1 426 
5	TAYE	5	6	78 233 628 709 1202 1216 1239 1252 1302 
6	TAYG	6	2	2 28 40 41 50 85 237 342 356 374 396 426 428 437 485 509 621 688 1060 1076 1098 1124 
7	DAL119	7	3	3 55 167 175 183 195 265 310 325 326 344 357 385 416 445 455 471 559 567 571 595 601 614 644 666 668 680 1068 1073 1155 1211 1240 1277 1368 1375 1422 1505 1519 1548 1551 
8	PK180	8	2	3 38 68 87 101 157 239 478 548 550 624 1153 1326 1395 1448 
9	PK278	9	8	4 23 80 229 283 292 330 467 631 654 
10	EHI	10	3	5 307 347 373 728 921 1248 1440 1441 1576 
11	TH104	11	5	5 10 13 22 30 37 43 56 88 164 206 235 328 331 373 376 394 398 400 436 457 503 512 616 1121 1147 1177 
12	CARP21	12	13	6 90 246 253 281 282 421 552 642 844 986 1087 1173 1333 1346 1451 
13	DAL300	13	2	6 93 227 346 525 542 640 683 695 708 1144 1457 1482 1542 1554 
14	TAYE	14	3	6 134 258 259 346 374 476 579 598 613 1200 1272 1450 1568 
15	PK349	15	11	7 58 88 99 117 234 274 305 406 418 488 508 529 1108 1129 1297 1356 
16	PK20	16	10	7 21 32 87 125 244 440 459 550 629 1349 
17	PK180	17	4	7 31 233 279 289 326 546 550 617 
18	PK349	18	5	8 17 26 32 36 49 54 81 85 95 100 126 135 170 205 290 324 344 354 378 426 466 518 540 568 595 634 652 778 841 842 850 913 925 938 1012 1016 1161 1239 1244 1261 1267 1286 1303 1316 1350 1372 1534 1556 
19	CARP17	19	6	9 24 57 96 240 395 472 526 1111 
20	CARP17	20	7	9 86 92 96 242 1135 
21	EHI	21	4	10 13 50 95 231 283 361 398 690 1191 1328 
22	DAL315	22	3	11 22 182 199 583 586 651 1090 1157 1203 1289 
23	CARP21	23	10	11 42 44 48 60 84 94 230 236 239 278 327 353 397 430 461 500 555 632 643 
24	PK20	24	8	11 44 117 273 275 325 401 468 499 629 1209 1296 
25	TAYG	25	12	12 83 219 222 338 492 1066 1070 1500 1587 1604 
26	TAYG	26	4	12 41 222 236 339 374 409 484 1071 1096 1098 1182 1224 1452 1529 1613 
