Course	Room	Teacher	Time	Students
1	TAYE	1	2	26 515 172 255 101 368 138 361 324 152 308 1 63 202 22 80 334 301 
2	TAYE	2	3	36 26 44 49 259 41 281 172 255 355 101 368 138 56 372 152 144 308 53 155 1 340 63 202 22 80 334 72 201 195 301 
3	TAYE	2	4	259 355 532 372 402 548 155 1 337 524 195 
4	EHII	3	8	36 885 249 270 312 412 826 759 1 791 1075 22 369 320 
5	TAYE	4	5	346 444 257 543 2 335 
6	TAYE	5	6	131 364 523 3 218 
7	EHII	6	9	750 1004 689 955 483 707 648 1112 209 408 868 1083 1039 1109 4 378 
8	EHII	7	10	942 571 784 4 
9	TAYE	8	7	146 140 564 7 108 77 217 91 294 156 117 171 61 5 246 94 178 110 62 70 371 47 175 
10	TAYE	9	8	339 194 406 30 387 167 183 5 124 619 248 
11	TAYE	10	9	207 6 257 150 743 385 463 179 219 279 485 113 522 11 460 293 98 462 451 472 751 225 247 379 
12	TAYE	11	10	564 7 108 103 217 91 192 520 563 117 252 670 134 508 422 153 413 292 47 
13	EHII	12	11	750 8 1070 493 778 398 442 204 865 426 371 
14	TAYE	13	11	64 291 156 45 236 
15	EHII	14	12	254 701 639 564 345 856 9 241 54 624 530 625 171 349 43 66 508 422 633 309 760 
16	TAYE	15	12	365 452 577 74 307 233 471 246 234 426 
17	TAYE	16	13	9 355 422 
18	EHII	17	13	519 536 484 796 304 10 197 171 670 505 303 633 455 
19	TAYE	18	14	19 10 242 261 90 181 127 
20	TAYE	19	15	768 300 42 10 57 256 
21	TAYE	20	16	136 238 993 300 42 10 266 50 16 57 180 147 274 114 360 256 287 272 157 
22	TAYE	21	17	38 346 207 123 305 311 179 148 113 297 11 71 32 293 299 82 198 48 208 191 
23	TAYG	22	1	60 199 67 150 12 447 315 374 193 401 415 542 239 164 478 46 405 341 
24	TAYG	23	2	296 163 165 168 109 565 249 21 111 121 237 270 203 30 477 235 84 107 295 118 88 55 322 79 252 28 13 132 298 104 185 34 353 267 40 72 
25	EHII	24	14	404 50 394 13 
26	TAYG	25	3	109 235 84 88 28 13 236 353 
