Course	Room	Teacher	Time	Students
1	TAYF	1	10	48 353 506 410 191 853 858 1060 935 256 1050 160 1 65 623 1606 
2	TAYF	2	11	106 90 28 14 565 858 91 339 86 495 49 939 622 325 58 499 1 453 498 389 1515 53 265 65 623 
3	DAL119	3	16	1505 961 770 702 817 91 86 637 846 1540 37 843 160 1 485 657 1426 277 263 960 768 759 677 965 873 65 1354 
4	PK25	4	1	849 2 
5	TAYF	5	12	436 610 1051 735 494 1573 629 901 501 79 1615 2 864 870 852 504 1484 560 
6	DAL119	6	17	169 634 1383 612 91 813 1002 3 982 1526 717 921 448 878 767 1569 233 504 
7	TAYF	7	13	54 321 94 34 81 168 4 341 57 391 696 252 300 171 35 82 127 
8	TAYF	8	14	862 509 51 58 831 5 505 52 560 558 
9	PK25	9	2	225 693 1441 503 802 339 997 543 794 1538 72 243 1007 398 819 626 1532 5 22 88 960 1604 589 
10	TAYF	10	15	627 386 703 938 6 181 159 15 695 509 698 378 837 18 77 110 16 696 348 30 850 327 
11	PK278	11	2	1174 6 1205 1144 1132 1118 486 1199 685 228 223 1225 1065 440 882 1179 200 460 1210 1371 408 1196 1453 368 761 1008 1216 
12	PK25	12	3	213 106 129 10 506 60 660 1365 869 727 1549 85 109 7 193 73 717 522 609 1022 208 381 992 1548 183 182 66 733 707 808 42 
13	TAYF	13	16	48 8 144 11 588 695 84 62 887 47 29 701 
14	TAYF	14	17	8 640 1510 700 363 452 1550 
15	PK25	15	4	344 565 186 637 9 1015 478 859 265 589 
16	PK349	16	1	832 10 383 787 1049 1446 481 17 115 902 499 648 586 1450 429 
17	PK349	17	2	11 642 977 394 
18	PK349	18	3	144 11 588 84 70 
19	PK25	19	5	799 606 1177 766 1306 1006 1251 1152 1285 411 303 1039 194 1218 11 1232 1263 202 1506 219 1113 1103 803 1504 1319 311 1226 616 463 936 1090 1308 222 232 1165 1135 309 370 130 1258 795 446 534 176 1469 665 1271 1317 482 1100 1388 1311 478 189 1335 948 
20	PK349	20	4	1432 25 75 12 1630 1050 897 583 918 
21	PK20	21	1	1336 435 1148 357 1222 1121 1214 1086 372 12 1076 1443 1209 126 1166 1459 39 516 224 134 1310 1388 120 1281 1016 
22	PK25	22	6	875 301 634 861 641 20 986 62 12 59 104 363 728 354 576 302 403 1315 580 
23	PK278	23	3	13 450 792 71 131 424 1044 395 
24	PK349	24	5	15 175 501 406 330 
25	PK349	25	6	13 69 15 23 1601 325 247 1347 
26	PK349	10	7	627 471 695 521 205 390 77 16 696 348 937 706 167 850 
27	PK349	26	8	83 54 561 100 563 17 57 115 391 451 35 
28	PK25	27	7	6 561 1350 404 125 660 1570 355 507 407 18 17 763 78 964 931 1005 487 255 604 396 821 427 183 690 767 598 1017 120 30 1567 455 1342 729 579 
29	PK349	28	9	48 190 726 836 528 527 70 19 552 663 516 1584 473 145 116 290 
30	PK349	28	10	335 836 101 19 552 346 553 1584 116 
31	PK349	29	11	641 1461 20 62 319 
32	PK278	30	4	1098 1320 1381 1130 194 1232 1353 14 1331 1280 1456 1230 1222 1105 956 1149 1547 1073 1253 794 1142 1181 1357 1195 1492 1107 325 1212 1124 132 424 211 1249 946 388 1080 1072 578 1084 1295 1289 1167 21 759 1235 1067 1178 
33	PK349	31	12	492 854 868 827 318 831 329 380 995 826 21 251 
34	PK349	32	13	557 494 22 631 
35	PK349	33	14	557 23 325 247 687 699 1347 510 406 
36	PK25	34	8	24 1019 14 188 1040 935 297 1041 277 330 365 741 1126 1375 
37	PK25	15	9	961 24 1593 625 982 1488 160 259 403 1600 
38	PK25	35	10	24 158 203 292 1199 1514 140 242 1488 670 1344 453 167 960 365 628 368 95 
39	PK349	36	15	24 788 939 1488 1459 133 1515 
40	PK349	37	16	245 169 26 137 713 833 
41	PK25	38	11	321 180 521 726 1539 527 305 709 502 516 209 27 349 116 35 55 
42	PK349	39	17	28 495 470 687 835 306 259 453 628 
43	PK234	3	1	90 307 900 28 1536 1061 649 292 1516 625 9 508 58 687 1618 389 583 628 1625 
44	PK234	40	2	63 331 71 93 330 30 
45	PK25	41	12	179 911 618 229 359 228 223 709 609 635 217 1024 133 585 233 64 31 
46	PK25	42	13	611 216 32 1577 700 1043 683 638 531 599 1575 988 1045 805 737 464 457 671 984 284 990 
47	PK234	43	3	32 646 102 69 97 903 825 1558 1367 1460 38 619 59 512 915 263 95 743 
48	PK25	44	14	627 236 216 321 121 1468 289 129 760 517 148 1480 519 456 705 305 1355 126 865 57 170 696 171 209 971 451 33 262 265 342 111 290 
49	PK25	45	15	289 129 180 188 658 956 1553 1355 313 539 487 502 533 1064 155 798 184 866 33 1374 156 299 967 1529 
50	PK234	46	4	1462 865 392 326 80 36 33 334 128 111 
51	PK278	47	5	54 1054 94 34 298 1062 345 148 125 1461 81 718 481 1063 168 519 373 742 441 341 533 160 264 1012 300 1440 124 1543 27 1374 156 277 1567 61 1470 127 1354 1484 
52	PK25	48	16	143 383 350 490 823 60 1040 563 630 507 709 443 428 118 208 1587 691 124 323 890 282 1342 793 
53	PK234	49	5	588 38 512 408 
54	PK25	50	17	746 38 1030 742 291 396 909 231 
55	PK179	51	1	834 143 1612 538 675 149 823 863 869 563 40 50 74 1018 540 1053 451 1354 1474 
56	PK278	27	6	198 1407 525 84 484 215 507 40 416 110 384 73 847 999 377 844 1344 691 650 566 826 455 870 336 729 1270 1009 
57	PK179	52	2	353 718 1477 536 135 328 41 
58	PK234	53	6	693 76 1602 605 874 845 1365 970 163 727 85 717 522 381 264 397 116 472 43 589 42 
59	PK234	53	7	834 693 1602 324 503 85 109 243 692 381 264 593 88 564 397 43 707 42 
60	PK234	54	8	1061 939 1488 44 302 261 876 
61	PK179	55	3	253 81 698 378 625 1452 837 168 752 17 709 877 261 427 248 601 45 
62	PK234	51	9	702 689 1612 1061 345 883 1446 882 1528 1442 427 1444 66 873 45 64 
63	PK278	56	7	723 1406 90 1213 1125 465 474 1245 957 89 1494 1400 1353 1414 638 279 1421 1391 830 658 1106 1090 1227 412 137 867 110 1275 1041 405 1124 1183 1071 176 1038 1083 240 656 1546 449 965 873 545 45 362 
64	PK234	57	10	688 714 1542 114 823 352 919 266 74 1442 120 45 
65	PK234	40	11	710 46 1545 
66	PK234	58	12	426 113 739 710 620 749 511 754 711 736 849 46 891 856 859 107 249 385 177 916 
67	PK179	22	4	414 895 420 49 440 74 261 328 1444 319 
68	PK234	8	13	1622 51 58 635 347 5 1368 52 
69	PK20	59	2	1299 1314 766 1309 1129 1154 1285 1263 1422 1364 1278 51 1293 1052 1332 1234 221 227 1395 1335 1295 
70	PK179	60	5	216 1180 289 947 943 415 812 1261 1493 599 44 999 258 1498 879 302 798 946 366 1077 53 876 1436 580 1089 361 
71	PK179	61	6	213 1590 723 54 1058 764 942 293 435 1612 983 383 538 356 787 490 220 514 974 869 747 791 962 407 1538 1443 487 843 1472 1370 604 785 684 855 577 87 540 124 1053 1368 120 1036 1529 
72	PK234	62	14	832 383 250 1580 709 252 300 323 27 82 55 
73	PK278	5	8	56 1000 351 1118 854 146 234 280 780 1433 772 196 440 526 439 309 354 795 211 636 421 934 937 950 442 66 595 1503 368 361 444 
74	PK278	63	9	1314 1259 199 1324 1496 1185 1245 822 1175 1430 1337 1416 774 146 1331 461 1119 1236 1193 420 1267 1222 968 369 422 1096 676 600 1086 673 1321 1142 613 652 791 1323 1204 962 1181 749 1153 1147 416 1627 1195 1291 1133 1116 1107 57 847 118 1005 1202 1329 1015 1083 195 878 1563 1437 1172 5 1279 524 814 1300 1161 1297 1543 1210 1254 951 308 1201 1296 1011 1371 1219 
75	PK179	64	7	422 926 343 58 327 
76	PK179	65	8	202 219 755 59 382 493 221 1347 1485 408 
77	PK234	62	15	83 561 139 630 126 161 326 1589 118 257 518 276 174 1517 434 285 342 61 111 282 
78	PK179	46	9	1483 288 164 846 250 264 257 360 458 61 468 
79	PK234	40	16	1366 594 63 405 185 330 
80	PK234	66	17	386 63 484 777 126 150 16 185 1517 
81	PK179	67	10	618 356 649 359 288 738 398 428 635 132 133 540 427 1620 472 455 64 
82	TH110	35	1	914 537 843 580 65 
83	TH110	68	2	216 839 67 753 1452 734 867 804 835 720 457 418 
84	TH110	35	3	68 382 699 
85	PK179	69	11	775 646 1180 942 68 546 1244 3 931 1258 810 1344 1077 1170 312 856 95 1197 932 
86	PK179	70	12	769 1438 1487 764 1424 280 542 420 1454 659 1160 68 1056 812 440 178 756 1389 175 1220 1269 1548 145 1478 768 
87	TH110	65	4	69 1367 1460 619 1607 762 
88	PK179	71	13	163 484 250 70 1517 980 
89	PK278	72	10	351 71 263 513 965 
90	PK179	73	14	1312 92 1152 1069 1554 659 332 716 373 954 73 313 933 1481 195 391 524 1440 276 513 967 1425 1252 
91	TH110	32	5	435 437 350 1447 297 40 73 842 442 
92	TH110	74	6	75 920 1473 
93	TH110	75	7	76 874 1365 970 163 1464 
94	TH110	76	8	386 893 181 471 344 655 404 521 148 625 456 77 110 348 167 349 906 327 
95	TH110	5	9	1051 621 260 254 480 337 629 860 501 924 79 564 566 1363 758 1453 2 505 852 504 560 
96	TH110	77	10	752 379 392 326 80 1583 328 334 
97	TH110	35	12	83 453 918 
98	PK278	57	11	1206 1386 1304 1111 1491 1336 1207 1148 1118 1091 1193 757 1121 1361 794 1356 1277 1288 416 529 1492 1556 1349 522 1128 596 1159 1326 930 1269 105 1284 87 1305 1276 821 1298 1311 192 1196 1247 1316 1114 761 
99	PK179	78	15	1544 1000 1054 89 351 682 234 780 228 543 546 529 933 441 596 200 1574 937 686 21 994 
100	TH110	79	11	581 402 1445 108 
101	PK179	33	16	92 465 532 1265 1273 506 229 357 1542 755 1225 721 716 926 1244 1464 592 424 460 448 937 184 312 442 1617 1200 888 1512 761 623 841 
102	TH110	80	14	884 1614 500 493 645 96 105 336 
103	PK278	63	12	307 10 862 662 357 667 279 660 943 997 630 744 742 322 193 865 860 96 157 636 1047 421 587 767 876 285 262 965 282 955 841 
104	PK278	80	13	1213 489 1034 500 713 1171 596 1589 493 200 96 533 224 
105	PK278	81	14	769 1327 97 1075 1003 1581 815 
106	TH110	79	13	1054 708 402 108 98 
107	PK179	82	17	839 739 99 638 1530 867 857 457 284 
108	PK278	83	15	335 225 8 1509 1491 194 293 774 486 369 422 600 154 880 101 945 1209 1116 1405 847 1179 258 135 516 1015 134 195 879 1229 1172 1012 1279 524 1305 657 1297 1210 1302 767 1011 1189 277 1196 513 801 212 1252 
109	DAL300	84	1	335 199 836 718 101 985 536 244 847 552 663 346 553 135 145 323 1343 
110	TH110	85	15	353 244 553 41 
111	TH110	86	16	103 269 567 479 523 497 778 202 270 296 1506 1457 708 936 173 332 310 633 278 222 573 309 320 804 797 917 446 217 670 132 1481 626 1533 294 274 272 1600 
112	DAL300	87	2	1207 913 218 384 104 1032 1140 
113	PK278	88	16	1033 354 105 360 
114	TH110	89	17	245 1534 32 269 67 848 497 268 270 1457 338 846 320 569 855 112 267 409 52 468 
115	PK180	90	1	492 557 401 730 783 175 1360 291 572 117 826 864 
