Course	Room	Teacher	Time	Students
1	54	1	10	1 48 65 160 191 354 411 507 624 854 859 936 1051 1061 1606 
2	15	2	9	14 28 49 53 58 65 86 90 91 106 265 326 340 390 454 496 499 500 566 623 859 940 1516 
3	34	3	15	1 37 65 86 91 160 263 277 406 461 486 638 658 678 703 760 769 771 818 844 847 874 961 962 965 966 1355 1427 1506 1541 
4	55	4	9	2 
5	9	5	17	2 79 437 495 502 505 561 611 630 736 853 865 869 871 902 1052 1574 1615 
6	53	6	1	3 91 169 233 449 505 613 635 641 768 814 879 922 983 1384 1527 1570 
7	54	7	2	4 34 35 54 81 82 94 127 168 171 252 301 322 342 392 697 
8	22	8	15	5 51 52 58 506 510 559 561 832 863 
9	15	9	13	5 22 72 88 225 243 340 399 504 544 590 627 694 795 803 820 846 961 1008 1442 1533 1604 
10	15	10	17	6 15 16 18 30 77 110 159 181 328 349 379 387 510 628 696 697 699 704 838 851 939 
11	15	11	3	200 223 228 369 409 441 461 590 686 762 883 1009 1066 1119 1133 1145 1175 1200 1206 1217 1226 1372 1454 
12	34	12	16	7 10 42 60 66 73 85 106 109 129 182 183 193 208 213 382 507 523 610 661 708 718 728 734 809 870 993 1023 1366 1549 1550 
13	66	13	6	8 11 29 47 48 62 84 144 589 696 702 888 
14	38	14	11	8 304 364 453 641 701 1511 1551 
15	22	15	16	9 186 265 345 479 566 590 638 860 1016 
16	43	16	3	10 115 384 430 482 500 587 649 788 833 903 1050 1447 1451 
17	57	17	1	11 395 643 978 
18	37	18	3	11 70 84 144 589 
19	59	19	5	11 130 176 189 194 202 219 222 226 232 304 310 312 363 371 412 447 464 479 483 535 599 607 617 662 666 672 705 767 796 800 802 804 937 949 954 1007 1015 1040 1091 1101 1104 1114 1136 1144 1147 1153 1166 1178 1219 1227 1233 1252 1259 1264 1272 1282 1286 1307 1309 1312 1314 1318 1320 1336 1389 1470 1480 1505 1507 1551 
20	35	20	9	12 25 75 584 898 919 1051 1433 1630 
21	15	21	7	12 39 120 134 224 358 373 436 517 1017 1077 1087 1122 1149 1167 1210 1215 1223 1282 1311 1337 1363 1389 1444 1460 
22	53	22	2	12 20 59 62 104 302 303 355 364 404 577 581 635 642 729 876 987 1316 
23	35	23	10	13 71 131 396 425 451 793 1045 
24	36	24	2	15 175 331 407 502 511 
25	38	25	12	13 15 69 247 326 1348 1601 
26	43	10	10	16 77 167 205 349 391 472 522 628 696 697 707 851 938 
27	22	26	2	17 83 100 115 452 562 564 
28	34	27	3	6 17 18 30 78 120 125 183 240 255 356 397 405 408 428 456 488 508 545 562 580 599 605 661 663 691 730 764 822 932 965 1006 1018 1343 1351 1568 1571 
29	54	28	11	19 48 70 116 190 290 474 517 528 529 553 664 727 837 1584 
30	35	28	12	19 101 347 553 554 837 1584 
31	37	29	4	20 62 642 1462 
32	59	30	11	14 21 132 194 211 326 389 425 569 579 760 795 947 957 1068 1073 1074 1081 1085 1099 1106 1108 1125 1131 1143 1150 1168 1179 1182 1196 1213 1223 1231 1233 1236 1250 1254 1281 1290 1296 1321 1332 1354 1358 1382 1457 1493 1548 
33	43	31	4	21 251 319 330 381 493 611 828 832 855 865 869 996 1574 
34	57	32	2	22 495 558 632 
35	35	33	11	23 247 407 511 558 688 700 1348 
36	43	34	11	24 188 277 298 331 366 742 936 1020 1041 1042 1127 1376 
37	22	15	3	24 160 259 404 962 983 1489 1593 1600 
38	53	35	9	24 95 140 158 167 203 242 292 366 369 629 671 961 1200 1345 1489 1515 
39	49	36	9	133 789 1460 
40	38	37	13	26 137 169 245 333 714 834 1458 
41	54	38	12	27 35 55 116 180 209 306 322 350 503 517 522 528 710 727 1540 
42	35	39	13	259 307 454 471 496 629 688 836 
43	53	3	3	9 28 58 90 292 308 390 509 584 626 629 650 688 901 1062 1517 1537 1618 1625 
44	36	40	3	63 71 93 331 332 
45	54	41	4	31 64 133 179 217 223 228 229 233 360 586 610 619 636 912 1025 
46	9	42	5	32 216 284 458 465 532 600 612 639 684 701 738 806 985 989 991 1044 1046 1576 1578 
47	53	43	10	32 38 59 69 95 97 102 263 513 620 647 744 826 904 916 1368 1461 1559 
48	34	44	7	33 57 111 121 126 129 148 170 171 209 216 236 262 265 301 306 322 452 457 628 697 706 866 972 1481 
49	34	45	17	33 111 129 155 174 180 184 188 225 289 300 314 488 503 540 659 799 867 957 968 1065 1126 1176 1356 1510 1530 1554 
50	22	46	17	36 80 128 327 335 393 866 1463 
51	59	47	17	27 34 54 61 81 94 124 125 127 148 156 160 168 264 277 299 301 312 342 346 374 442 464 482 520 534 719 743 1013 1055 1063 1064 1355 1375 1441 1462 1471 1485 1544 1568 
52	15	48	10	37 60 118 124 143 208 282 324 351 384 429 444 491 508 564 631 692 710 722 794 824 891 1041 1343 1587 
53	57	49	3	38 
54	38	50	14	38 291 397 743 747 1031 
55	9	51	6	39 40 50 74 143 149 292 452 539 541 564 676 824 835 864 870 1019 1054 1355 1475 1612 
56	15	27	4	40 73 84 110 198 215 337 378 385 417 456 485 508 526 567 651 692 729 730 827 845 848 871 1000 1010 1271 1345 1408 
57	38	52	15	41 135 329 354 537 719 1344 1478 
58	9	53	1	42 43 76 85 116 163 264 382 398 473 523 590 606 694 718 728 846 875 971 1366 1465 1602 
59	53	53	11	42 43 85 88 109 243 264 325 382 398 504 565 594 693 694 708 835 1602 
60	49	54	10	44 261 303 877 940 1062 1489 
61	53	55	4	17 45 81 139 168 248 253 261 379 428 602 626 699 710 753 838 878 1453 1467 
62	54	51	5	45 64 66 346 356 428 690 703 874 883 884 1062 1443 1445 1447 1529 1612 
63	59	56	10	45 89 90 110 137 176 186 240 279 363 406 413 450 466 475 477 546 639 640 657 659 724 831 868 874 958 966 1039 1042 1072 1084 1085 1091 1107 1125 1126 1184 1214 1228 1246 1276 1354 1373 1392 1401 1407 1415 1422 1495 1547 
64	43	57	12	45 74 114 120 266 353 357 429 689 715 824 920 1443 1543 
65	57	40	5	46 711 1546 
66	9	58	9	46 107 113 177 249 386 427 512 621 711 712 737 740 750 755 850 857 860 892 917 
67	22	22	4	49 74 320 329 415 421 441 673 896 1445 
68	38	8	16	5 51 52 58 348 636 1369 1622 
69	15	59	14	51 221 767 1053 1130 1155 1212 1235 1242 1264 1279 1286 1294 1296 1300 1310 1315 1333 1336 1365 1396 1423 
70	15	60	6	44 53 210 216 258 289 303 362 416 581 799 813 877 880 944 947 948 1000 1078 1181 1262 1437 1494 1499 
71	59	61	13	54 87 120 124 213 220 237 294 357 365 384 408 436 456 488 491 515 539 541 578 605 685 724 748 765 786 788 792 844 856 870 943 963 975 984 1037 1054 1059 1369 1371 1444 1473 1530 1539 1590 1612 
72	22	62	5	27 55 82 250 252 293 301 324 384 710 833 
73	34	5	8	56 66 146 196 211 234 298 310 352 355 369 405 422 440 441 443 445 527 596 637 773 781 796 855 935 938 951 1001 1119 1434 1504 
74	59	63	2	5 57 118 146 190 195 199 212 309 370 417 421 423 424 462 514 525 543 601 614 640 653 674 677 726 730 750 775 792 809 815 823 848 879 952 963 969 1003 1006 1008 1012 1016 1084 1087 1097 1108 1110 1117 1120 1132 1134 1137 1143 1148 1154 1158 1162 1164 1168 1173 1176 1179 1182 1186 1193 1194 1196 1202 1203 1205 1211 1220 1223 1237 1246 1253 1255 1260 1268 1280 1284 1292 1297 1298 1301 1310 1315 1322 1324 1325 1330 1332 1338 1372 1417 1431 1438 1497 1524 1544 1564 1568 1627 
75	37	64	5	58 328 344 423 927 
76	22	65	6	59 202 219 221 230 383 409 494 756 1348 1486 
77	15	62	15	61 83 111 118 126 139 161 174 194 257 276 282 285 293 327 343 435 503 519 562 631 1518 1589 
78	53	46	12	61 164 165 239 250 257 264 275 288 334 361 459 469 651 654 847 882 1484 
79	36	40	4	63 185 331 406 595 1367 
80	35	66	14	16 63 126 150 387 485 778 1518 
81	9	67	10	64 132 133 256 288 292 357 360 399 428 456 473 541 619 636 650 689 739 1620 
82	37	35	6	65 538 844 915 
83	66	68	7	67 419 458 721 735 754 805 836 840 868 1453 
84	57	35	4	68 383 700 826 
85	53	69	5	3 68 95 313 547 647 776 811 857 932 933 943 1078 1171 1181 1198 1245 1345 
86	15	70	11	68 145 175 178 280 421 441 543 660 757 765 769 770 813 1057 1161 1221 1270 1390 1425 1439 1455 1479 1488 1549 
87	36	65	5	69 620 763 1368 1461 1607 
88	36	71	6	70 163 250 485 981 1518 
89	37	72	7	71 263 352 514 966 
90	15	73	16	92 195 276 314 333 374 392 514 525 660 717 934 955 968 1070 1153 1253 1313 1426 1441 1482 1555 
91	35	32	15	40 73 351 436 438 443 843 1448 
92	57	74	6	75 247 921 1474 
93	36	75	7	76 163 875 971 1366 1465 
94	53	76	6	77 110 115 148 167 181 328 345 349 350 387 405 457 472 522 626 656 894 907 
95	9	5	7	2 79 254 260 338 481 502 505 506 561 565 567 622 630 759 853 861 925 1052 1364 1454 
96	38	77	17	329 380 753 1583 
97	57	35	14	83 454 919 
98	59	57	15	87 105 192 417 523 530 597 758 762 795 822 931 1092 1112 1115 1119 1122 1129 1149 1160 1194 1197 1207 1208 1248 1270 1277 1278 1285 1289 1299 1305 1306 1312 1317 1327 1337 1350 1357 1362 1387 1492 1493 1557 
99	9	78	2	21 89 200 228 234 328 352 442 530 544 547 597 683 687 781 934 938 995 1001 1055 1545 1575 
100	37	79	8	91 403 582 1446 
101	34	33	9	1 92 184 313 358 425 443 449 461 466 507 533 593 624 638 717 756 762 842 889 927 938 1201 1226 1245 1266 1274 1465 1513 1543 1617 
102	49	80	2	96 105 337 494 501 646 885 1614 
103	34	63	13	10 96 157 193 262 279 282 285 308 323 358 422 588 631 637 661 663 668 711 743 745 768 842 861 863 866 877 944 956 966 998 1048 
104	66	80	1	96 200 490 494 501 534 597 714 1035 1589 
105	49	81	11	97 816 1004 1076 1328 1581 
106	37	79	9	98 108 403 1055 
107	66	82	8	32 99 284 359 458 639 740 836 840 858 868 1531 
108	59	83	3	8 101 134 135 154 155 156 184 194 195 212 225 244 258 277 294 300 336 370 423 487 514 517 525 534 554 601 658 659 768 775 802 848 880 881 946 968 1012 1013 1016 1079 1080 1088 1089 1094 1096 1103 1105 1117 1131 1153 1154 1159 1173 1176 1180 1185 1188 1190 1197 1210 1211 1222 1230 1237 1253 1260 1261 1265 1280 1287 1298 1303 1306 1309 1338 1406 1492 1510 
109	53	84	13	101 135 145 199 244 324 336 347 537 553 554 664 719 837 848 986 1344 1478 
110	37	85	10	41 101 244 554 
111	34	86	1	103 132 173 202 217 222 269 270 272 274 278 295 297 310 311 321 333 359 410 447 469 480 498 524 568 574 627 634 671 709 779 798 805 918 937 1458 1482 1507 1534 1600 
112	49	87	12	104 218 385 914 1033 1141 1208 
113	57	88	7	105 361 1034 
114	9	89	11	32 52 67 112 245 267 268 269 270 321 339 410 469 570 847 849 856 1458 1535 
115	66	90	9	117 175 291 402 493 558 573 731 784 827 865 1361 
116	59	77	7	13 118 125 130 139 158 161 174 188 206 232 253 281 282 285 289 290 299 304 314 324 343 346 363 371 374 394 435 464 470 474 479 497 518 520 535 631 655 761 819 849 958 959 963 1007 1053 1063 1064 1069 1166 1269 1356 1388 1469 1543 1552 
117	37	6	11	119 391 412 1005 
118	34	91	6	121 196 198 207 267 478 484 486 507 512 516 535 600 720 758 930 1036 1101 1128 1136 1163 1178 1198 1226 1247 1254 1269 1278 1297 1298 1338 1420 1458 1552 1568 
119	53	73	14	39 121 172 178 207 255 402 414 831 1116 1218 1258 1274 1362 1548 
120	34	85	5	122 138 154 205 299 361 434 466 481 550 632 723 835 861 873 910 925 1100 1128 1140 1142 1195 1209 1251 1268 1276 1291 1411 1412 1413 1431 1471 1478 1509 1519 1609 1629 
121	49	92	13	122 453 633 641 1597 1621 
122	33	78	1	123 
123	66	93	2	123 162 230 311 316 521 545 603 867 979 
124	34	94	14	123 140 173 187 227 230 249 271 316 448 546 550 601 603 618 674 675 679 682 755 812 841 867 917 926 949 979 992 997 1026 1564 1593 
125	59	95	9	85 124 129 172 183 208 229 255 258 294 333 356 385 411 412 482 508 526 604 616 641 669 690 709 716 722 844 856 870 928 935 963 964 973 1023 1027 1032 1054 1059 1097 1355 1367 1377 1408 1427 1462 1547 1553 1560 1583 1585 
126	15	75	8	125 154 256 372 473 519 764 809 846 929 946 956 1002 1011 1083 1151 1157 1190 1212 1242 1290 1349 1380 1386 1598 
127	35	35	16	127 205 218 222 310 663 868 965 1464 
128	66	96	10	128 153 164 165 239 275 334 361 651 654 882 1484 
129	43	53	5	134 243 340 594 653 726 728 916 942 992 1016 1365 1613 
130	54	97	6	131 489 577 652 825 872 957 974 1076 1167 1231 1241 1291 1322 1385 1413 
131	35	98	1	273 1291 
132	22	99	7	133 574 624 751 817 926 1341 1560 1569 
133	15	100	1	136 147 151 162 187 197 224 227 281 283 373 437 527 595 596 666 707 767 772 796 853 871 960 1003 1008 1009 1010 1363 
134	22	74	8	136 271 492 515 532 683 965 1022 
135	15	79	5	136 147 152 162 187 197 201 220 224 446 621 671 683 736 759 772 798 890 900 902 947 1010 1476 1502 1566 1616 
136	55	101	8	138 890 
137	34	90	10	79 138 166 215 228 298 341 369 376 424 439 443 609 611 691 871 881 894 1036 1117 1155 1220 1221 1236 1340 1351 1379 1434 1435 1485 1507 1575 1592 
138	59	58	12	140 187 200 311 386 391 448 530 546 547 594 618 675 682 737 750 812 822 892 926 992 1015 1024 1026 1092 1172 1201 1240 1283 1294 1323 1326 1327 1335 1349 1357 1398 1414 1419 1428 1430 1502 1556 1564 1594 1598 1633 
139	66	102	11	141 294 422 445 513 531 637 877 1120 1495 1503 
140	35	25	2	142 241 274 375 403 770 783 1192 1224 
141	49	97	14	142 505 774 785 793 1351 
142	37	103	12	142 330 765 1110 1464 
143	35	36	17	142 247 476 1004 1146 1161 1232 1494 
144	59	44	4	143 152 157 204 206 212 275 423 459 655 658 758 775 797 802 804 819 824 880 883 932 946 955 958 959 968 997 1006 1007 1012 1058 1066 1076 1083 1093 1101 1105 1111 1112 1121 1122 1124 1127 1129 1133 1134 1144 1146 1158 1161 1165 1170 1182 1183 1184 1185 1203 1205 1206 1215 1216 1217 1229 1247 1249 1256 1257 1263 1288 1311 1328 1330 1350 1352 1379 1390 1405 1489 
145	54	104	7	5 14 145 205 273 406 415 633 658 719 729 873 876 910 1021 1313 
146	54	59	13	146 235 236 239 309 318 440 530 1094 1113 1126 1178 1388 1496 
147	38	105	1	204 341 609 723 829 905 1358 1429 
148	9	11	12	149 186 188 204 310 362 663 776 948 1163 1185 1207 1238 1266 1270 1275 1346 1376 1506 
149	9	106	13	150 177 273 312 503 536 647 758 774 955 1075 1099 1156 1209 1224 1413 1500 1544 
150	59	100	6	138 150 173 211 215 231 367 424 445 463 468 475 543 640 675 681 730 935 951 988 1066 1071 1073 1086 1090 1099 1106 1121 1123 1135 1137 1145 1147 1149 1155 1164 1191 1193 1195 1208 1236 1251 1271 1273 1282 1284 1285 1287 1299 1305 1308 1310 1314 1317 1318 1321 1336 1379 1389 1444 1512 1564 1619 
151	53	31	15	82 154 230 393 430 603 695 1195 1206 1217 1244 1292 1335 1346 1378 1409 1418 1471 
152	35	71	3	171 472 478 515 700 1054 1082 1575 
153	34	107	2	157 180 181 202 208 214 217 281 300 415 416 447 656 660 800 999 1065 1070 1081 1083 1116 1159 1199 1214 1241 1244 1267 1269 1299 1306 1329 1386 1387 1512 
154	38	108	2	158 236 696 761 851 1481 1492 
155	34	92	11	41 164 199 202 227 232 278 316 363 371 498 521 535 969 1104 1136 1148 1166 1202 1255 1267 1279 1293 1297 1301 1304 1316 1318 1325 1326 1372 
156	43	83	13	153 165 275 334 361 651 654 713 732 882 899 1484 1562 
157	57	80	16	166 542 885 
158	22	105	9	221 318 368 373 439 670 674 782 929 
159	43	10	6	122 157 182 217 276 413 440 444 459 536 648 731 802 990 
160	49	109	1	82 185 390 485 686 924 1004 1474 
161	36	53	8	186 618 860 954 1498 1628 
162	54	110	14	13 210 273 302 317 405 415 481 538 741 780 910 962 1027 1608 
163	9	111	14	185 203 237 365 439 930 953 1104 1115 1222 1238 1249 1261 1285 1307 1309 1391 1572 
164	53	18	16	192 577 593 772 932 941 1040 1139 1140 1192 1220 1224 1277 1340 1342 1515 
165	9	112	15	178 252 279 291 298 319 723 773 820 855 869 998 1339 1353 1485 1490 1561 1577 1587 
166	66	113	3	193 198 418 613 620 757 789 806 948 1189 1501 1520 
167	37	94	13	203 218 467 1635 
168	38	114	3	203 280 513 716 807 1170 1461 1484 
169	66	115	4	377 400 416 478 773 980 1239 1490 1541 1603 
170	36	116	9	105 210 404 552 576 
171	49	117	15	46 214 427 864 1361 1595 
172	59	66	8	163 178 182 198 206 218 280 306 362 457 475 575 656 670 707 715 761 765 771 827 838 879 889 962 1069 1072 1075 1095 1114 1124 1154 1165 1177 1222 1232 1243 1258 1272 1275 1281 1333 1346 1353 1390 1399 1402 1431 1462 1496 1500 1528 1552 
