Course	Room	Teacher	Time	Students
1	PK241	1	8	96 581 550 586 1 1117 1321 459 264 1344 
2	PK278	2	10	581 1 1201 311 143 609 634 673 190 446 
3	PK278	3	11	429 85 61 638 1 133 163 587 507 628 675 468 
4	PK20	4	17	265 1414 598 1 220 1059 333 1112 517 
5	PK278	5	12	1246 56 616 139 355 249 72 2 157 
6	PK278	6	13	616 396 355 612 313 2 
7	PK278	7	14	82 290 352 79 3 319 417 348 562 303 560 66 563 391 731 288 105 115 80 611 573 490 55 385 308 
8	PK241	8	9	3 701 667 185 806 1095 490 37 821 
9	PK241	9	10	366 1426 425 916 3 120 1281 70 303 542 4 231 
10	PK241	10	11	603 734 1088 618 1282 1174 447 1202 1125 141 5 740 450 234 332 
11	PK241	11	12	509 381 147 526 176 606 97 304 93 513 5 42 1129 1169 195 
12	PK278	12	15	6 1057 148 1151 
13	PK278	13	16	96 289 732 23 100 296 6 609 24 
14	PK278	14	17	566 110 7 504 34 424 487 621 537 574 21 118 620 360 18 669 350 461 496 106 1080 353 
15	TAYD	15	1	26 427 606 8 42 1147 46 88 626 
16	TAYD	16	2	666 155 49 14 90 8 84 18 580 327 46 450 197 76 88 
17	PK241	17	13	670 594 706 462 662 9 
18	TAYD	18	3	10 623 545 1224 79 129 362 294 624 125 531 44 484 47 1169 
19	PK241	19	14	10 325 1258 346 1363 
20	PK241	20	15	10 77 351 26 36 290 663 51 129 728 1301 348 89 125 13 1177 361 368 1189 52 20 165 1244 320 
21	PK241	21	16	1036 1364 853 464 864 608 833 258 294 11 1045 131 
22	TAYD	22	4	38 16 11 102 1082 94 
23	PK338	23	1	1046 932 996 825 1015 801 1008 230 518 1019 1056 953 265 972 549 853 960 147 279 877 900 820 975 1014 266 839 246 834 550 951 1041 478 1006 595 788 1403 947 1018 519 904 796 558 858 12 763 918 1064 852 1422 769 802 1417 924 1027 481 781 1053 1059 891 954 882 875 885 990 824 803 936 686 1040 1421 914 878 860 962 252 830 
24	PK241	24	17	712 23 696 1144 1430 14 12 703 564 1429 637 151 22 74 423 489 374 297 1138 
25	TAYD	11	5	14 97 58 
26	CARP21	25	1	324 733 15 73 248 540 
27	PK338	26	2	590 114 378 651 780 1110 226 820 646 372 895 836 463 437 228 945 519 928 533 632 790 771 875 277 1118 411 1029 854 860 982 782 691 1086 561 116 282 17 178 719 553 1005 234 306 837 759 559 
28	TAYD	27	6	167 35 635 511 1109 64 391 957 579 423 17 1087 
29	CARP21	15	2	171 105 611 1167 
30	PK338	28	3	677 19 238 464 314 543 1415 108 1302 256 27 357 107 188 604 1363 1260 1080 682 675 
31	PK338	29	4	19 314 678 376 1302 672 1363 
32	PK20	30	1	859 770 255 370 399 19 1408 1013 1161 260 695 809 950 220 849 455 250 204 495 1115 1045 946 725 957 999 911 1000 948 1095 700 158 342 710 969 738 440 1291 217 
33	PK338	31	5	406 19 341 337 907 455 871 990 948 1184 
34	CARP21	32	3	203 275 400 1473 655 584 370 399 1371 1349 773 1206 555 646 1315 1367 330 1281 1136 979 1338 380 16 1312 1319 1308 392 1201 1380 1474 1320 1082 649 1177 1029 1187 957 1370 1342 1377 1359 920 1411 1236 683 20 735 1425 1365 1401 195 1250 218 1143 1183 1251 
35	CARP21	33	4	79 199 362 205 89 119 259 408 1208 373 453 523 457 522 20 
36	TAYD	34	7	1221 170 591 1229 622 34 298 589 621 21 201 118 181 152 350 461 523 496 
37	TAYD	35	8	690 291 35 1071 12 356 64 386 564 127 119 458 122 153 62 426 388 22 74 99 423 299 60 270 40 1138 
38	TAYD	36	9	1271 1164 537 709 22 
39	TAYD	36	10	1271 1164 292 537 709 22 
40	CARP21	37	5	475 23 476 1117 1074 296 1104 1191 
41	CARP21	38	6	655 741 466 487 529 1099 562 261 1157 24 
42	TAYD	39	11	470 1178 430 494 586 1227 671 1218 491 25 459 1172 309 527 190 
43	TAYD	40	12	71 255 291 1089 81 665 444 535 442 173 25 45 629 57 681 69 209 
44	CARP21	41	7	255 494 444 315 640 119 668 78 115 25 166 719 446 
45	CARP21	41	8	494 1159 382 640 137 392 668 78 115 25 719 592 
46	CARP21	2	9	26 65 278 616 325 1159 1155 1252 365 700 312 60 468 
47	CARP21	42	10	213 1296 27 546 1183 
48	TAYD	43	13	732 30 27 
49	CARP21	44	11	136 164 28 663 402 244 692 183 1176 365 1245 636 493 469 156 283 570 1242 
50	CARP21	45	12	142 1240 581 265 36 1247 599 28 1174 1347 745 437 510 70 214 1155 562 237 1329 364 718 653 1135 480 441 1186 700 737 507 553 1304 1291 
51	CARP21	44	13	136 164 28 402 244 692 183 365 636 156 283 486 570 
52	CARP21	46	14	265 28 708 1444 1293 652 617 723 740 
53	CARP21	47	15	1246 56 266 1279 372 139 595 519 29 396 281 508 393 544 612 249 141 72 135 1219 313 157 
54	CARP21	48	16	774 666 53 576 30 949 
55	TAYD	49	14	567 30 64 41 485 86 37 1138 353 
56	CARP21	8	17	30 
57	PK180	50	1	79 51 543 348 1376 578 1333 1448 1180 18 135 299 457 31 814 451 1244 308 
58	TAYD	51	15	161 39 268 1278 1249 179 121 492 614 31 1214 
59	PK180	52	2	32 464 1461 38 402 1018 807 386 588 1317 1000 1324 1198 1323 1122 
60	PK180	53	3	32 522 
61	TAYD	54	16	416 32 128 317 500 538 610 1085 
62	TAYD	33	17	394 362 108 1287 434 33 166 198 148 
63	TH224	55	1	314 354 315 108 674 33 1078 1075 571 91 
64	TH224	56	2	35 170 175 118 193 113 350 523 1080 91 1087 468 
65	PK180	57	4	167 70 338 67 848 37 385 
66	TH224	58	3	567 688 37 353 
67	TH224	22	5	65 38 292 421 1082 293 94 92 
68	PK180	31	6	1042 980 1046 1205 406 770 1383 1203 1089 81 774 575 935 621 970 769 716 601 163 421 122 672 393 1101 1119 653 569 173 580 1033 1129 52 1356 929 241 1233 40 775 
69	PK180	59	5	1032 203 345 482 340 1048 1054 477 140 114 378 1100 734 238 75 247 698 843 956 1360 768 284 262 339 150 950 183 1024 356 849 1310 717 658 248 641 263 210 397 204 944 333 274 1299 1452 1113 709 917 242 280 439 867 517 
70	PK180	60	7	585 734 916 475 228 594 1003 43 795 976 701 398 1253 174 844 982 1007 300 1372 131 1419 1238 146 
71	PK180	60	8	590 633 272 295 208 331 452 558 237 44 512 457 165 1098 
72	PK180	61	9	245 400 584 370 1066 1174 475 362 1301 258 1358 1376 1368 189 1329 215 657 1384 261 705 1177 1187 1189 551 44 269 1359 1316 336 306 1250 218 1244 1196 320 
73	PK180	62	10	879 1226 331 834 796 380 716 105 45 373 328 1091 
74	TH224	63	4	149 1173 605 384 1097 103 45 
75	PK180	64	11	549 708 728 319 424 1239 1134 537 652 93 488 321 620 360 551 1142 461 46 313 
76	TH224	65	6	668 389 484 47 
77	PK338	66	6	245 877 1279 1278 1307 764 256 48 827 636 977 177 989 1236 738 812 
78	TH224	67	7	420 48 
79	TH224	68	8	344 477 39 187 745 63 463 29 11 747 743 48 1131 746 357 744 1118 469 1295 554 614 742 639 182 236 
80	TH224	69	9	585 429 323 666 187 83 1139 251 463 730 582 29 747 97 48 292 615 100 746 357 744 539 1081 469 107 688 111 742 116 182 559 
81	PK338	51	7	275 1256 230 427 720 381 238 147 1282 698 607 162 49 316 273 199 516 150 68 380 752 717 641 530 364 263 171 296 395 725 751 709 360 714 117 1393 580 342 473 1147 685 656 450 326 683 143 302 225 750 192 449 557 521 1365 451 1475 
82	TH224	70	11	1269 399 419 452 560 50 457 385 440 
83	PK180	6	12	53 576 1220 1093 189 1194 
84	TH224	71	10	87 534 611 1306 349 54 
85	TH224	72	12	748 676 54 1098 
86	TH224	73	13	1217 464 352 87 66 438 579 490 55 231 308 
87	PK180	74	13	585 149 1013 1156 724 831 422 921 913 970 902 731 1095 691 327 329 58 719 146 94 
88	TH224	75	14	289 732 578 1268 296 1195 59 1191 497 1083 
89	PK180	76	14	63 98 572 180 
90	TH224	17	15	63 98 572 
91	TH224	57	16	713 1099 1261 67 676 
92	PK338	77	8	863 275 967 898 770 1048 1054 584 212 81 1004 972 1021 773 1271 702 646 895 607 1145 284 1292 1281 945 1023 729 739 695 1307 159 380 753 602 1259 893 556 1417 791 781 485 367 891 933 1384 910 648 706 649 67 848 803 725 232 881 896 850 926 1095 1047 1044 1393 988 974 267 710 224 920 1010 758 737 784 285 985 903 216 1005 
93	PK338	78	9	275 967 898 770 1048 1054 212 81 1004 1021 773 702 646 541 895 607 1145 284 1292 945 995 1023 729 739 695 1375 1307 159 380 753 602 1259 893 556 1417 992 791 781 485 367 891 933 910 648 706 649 67 848 803 725 232 881 896 850 926 782 1047 1044 1393 988 974 267 710 224 920 1010 758 737 285 985 216 1005 888 993 847 778 
94	PK180	79	15	548 697 339 336 69 310 675 
95	TH224	80	17	191 466 137 154 69 
96	TAYF	81	1	428 1077 1235 415 434 198 148 1162 69 
97	TAYF	82	2	71 665 625 334 672 1079 1125 57 387 
98	PK338	82	10	71 805 1190 1065 194 652 630 1180 629 723 
99	PK180	14	16	229 548 420 200 687 201 321 181 647 72 276 496 313 626 
100	PK180	83	17	1279 372 139 519 396 371 544 72 135 1219 157 
101	TAYF	84	3	363 733 235 435 727 73 1348 317 744 286 1081 1222 111 540 1335 
102	DAL119	85	1	548 1088 1093 621 1262 176 90 1248 612 472 460 644 74 297 
103	DAL119	86	2	1383 413 75 515 1298 431 1430 1361 1310 189 539 1222 249 685 154 
104	TAYF	86	4	75 627 
105	DAL119	87	3	136 77 104 244 316 692 183 68 365 97 1265 156 5 283 
106	TAYF	88	5	470 677 1124 96 494 471 124 533 671 202 311 488 78 456 491 459 460 1172 309 527 609 446 
107	DAL119	89	4	524 588 78 389 503 661 123 403 
108	PK20	17	2	82 777 1378 904 838 1064 706 667 971 914 757 1011 915 888 778 
109	TAYF	90	6	83 615 346 
110	DAL119	78	5	509 104 381 147 1066 155 244 447 692 199 130 622 133 176 1239 530 184 93 90 395 620 283 84 327 502 297 197 76 192 287 195 1263 
111	DAL119	91	6	205 376 89 705 469 1180 373 1140 923 
112	DAL119	89	7	16 191 1129 91 1106 
113	DAL119	59	8	429 323 748 1139 730 582 107 517 293 694 486 92 
114	DAL119	92	9	1211 1289 1206 608 545 290 101 95 286 1231 1057 1402 531 193 173 1191 389 1355 276 1207 146 1143 353 
115	DAL119	93	10	340 351 212 1152 623 226 1066 95 258 1286 481 125 1150 259 286 261 705 1343 686 1187 714 368 1290 257 1198 132 645 47 503 320 
116	TAYF	94	7	590 1273 95 169 371 1084 288 328 
117	DAL119	95	11	1413 655 584 1109 901 1193 454 1252 1275 1199 317 667 243 414 1232 99 1210 1276 
118	DAL119	34	12	145 1285 1120 548 886 246 260 200 431 298 786 589 499 1121 100 21 684 181 1428 453 669 285 1080 
119	TAYF	65	8	51 101 129 189 513 
120	PK338	5	11	789 1294 693 808 75 279 1022 425 1002 836 437 223 1361 928 818 952 138 1148 764 711 137 436 102 601 931 643 1153 153 505 615 749 946 411 448 1451 1166 757 1011 160 1189 736 379 969 474 940 1303 826 
121	DAL119	72	13	671 105 531 1113 715 
122	TAYF	96	9	677 109 1074 106 592 
123	TAYF	67	10	110 363 568 500 301 
124	DAL119	97	14	221 110 599 511 301 
125	TAYF	97	11	110 458 574 
126	TAYF	98	12	324 1126 15 111 1254 
127	DAL119	41	15	545 1430 1396 34 376 311 196 1223 408 112 
128	DAL119	89	16	1175 1105 1354 113 
129	DAL119	99	17	203 340 114 1004 39 463 730 358 582 227 870 615 397 179 357 1456 1118 1313 647 1446 121 280 414 116 293 577 264 694 236 559 
130	DAL300	100	1	633 1240 777 555 724 711 563 943 718 667 222 1346 174 1011 117 547 1076 192 
131	PK20	101	3	866 894 412 117 328 332 
132	PK338	69	12	980 922 1226 828 1178 1386 1311 739 205 1388 487 455 1025 976 943 790 433 1181 1026 240 848 894 360 404 1266 1326 963 522 908 862 930 123 1067 
133	DAL300	2	2	1178 323 545 550 289 124 506 728 254 1328 582 1141 524 1334 1185 202 1117 1245 391 1218 642 488 409 1331 472 644 462 233 264 190 1357 
134	TAYF	102	13	1072 128 565 493 126 
135	TAYF	103	14	1090 104 565 636 1188 486 126 
136	PK338	104	13	768 872 130 904 800 944 917 756 1037 
137	PK338	53	14	608 591 704 729 130 298 405 528 398 547 375 143 131 241 
138	PK338	105	15	1322 239 1362 259 261 132 
139	DAL300	53	4	134 498 383 432 
140	PK338	106	16	879 633 470 789 378 689 144 506 729 1361 298 1333 790 274 1441 1424 460 512 135 224 940 903 
141	PK338	102	17	863 859 772 721 400 776 230 720 370 266 251 631 607 1006 935 273 707 813 1062 815 1064 377 765 1121 281 771 1133 1150 885 842 259 686 939 751 593 714 439 252 141 597 816 492 685 369 224 737 683 857 449 178 929 234 218 332 
142	TH110	14	1	272 1120 420 651 866 144 840 247 504 836 1292 907 945 211 223 594 813 884 654 829 1108 405 965 1134 701 520 684 971 232 1029 525 806 57 1033 329 1052 874 656 474 784 276 846 178 861 856 991 934 241 
143	DAL300	49	3	144 431 1096 64 1141 978 346 
144	TH110	107	2	145 221 1120 1241 1088 987 899 832 1144 1340 1016 852 499 943 250 824 1154 1017 173 881 185 271 489 1051 856 862 955 
145	TH110	55	3	810 255 394 479 516 858 220 191 654 514 1287 652 787 1115 408 373 817 158 148 691 1028 1075 1010 154 1035 973 846 69 923 1170 209 661 
