Course	Room	Teacher	Time	Students
1	TAYE	1	13	16 90 126 165 1 343 206 191 293 338 
2	TH110	2	9	2 144 56 18 378 43 392 
3	PK25	3	2	801 713 1030 964 815 837 324 769 317 854 988 483 735 1040 901 618 1095 254 842 3 783 918 424 468 403 689 845 945 438 361 709 683 652 888 642 983 957 679 1051 714 937 796 8 1003 1020 1050 817 947 9 452 1043 667 956 808 974 1101 702 1029 612 806 807 763 781 10 467 674 898 13 640 747 1034 969 649 708 525 915 
4	TH110	4	8	610 157 801 713 267 877 759 752 815 608 324 769 483 735 458 576 797 421 842 3 971 465 731 226 474 709 683 714 796 771 867 546 627 1000 469 10 495 736 698 708 
5	PK25	5	3	610 970 242 734 3 1026 424 773 474 768 337 695 8 855 9 867 519 627 132 10 674 13 1021 517 698 439 
6	TAYE	6	14	820 595 258 302 75 500 307 461 544 4 584 286 539 855 558 327 583 379 404 200 534 
7	TH110	7	10	710 660 713 752 815 496 728 769 735 75 597 733 606 1016 919 797 842 507 834 1026 773 4 1010 635 756 411 639 730 741 398 920 796 695 238 89 715 562 771 826 724 519 371 706 794 722 527 687 377 362 777 482 753 1021 470 640 747 459 517 698 335 
8	TH110	8	11	443 423 297 4 986 613 529 667 273 459 
9	TAYE	9	15	329 50 4 227 235 112 
10	PK25	10	4	566 550 296 284 485 569 501 396 193 654 613 244 707 408 580 758 5 51 697 570 625 649 851 
11	PK25	11	5	705 481 802 5 
12	TAYE	12	16	164 6 154 232 
13	TAYE	13	17	151 377 119 7 58 
14	PK25	14	6	631 968 1065 460 322 650 931 854 976 1037 1061 507 914 294 1017 1014 973 965 656 862 996 1046 548 890 979 8 1060 9 524 891 848 875 748 966 1005 612 895 755 13 922 335 972 987 
15	TH224	15	1	681 321 28 117 457 23 520 109 345 196 83 829 11 222 
16	TH224	16	2	387 311 451 578 442 11 176 
17	TH224	16	3	334 282 344 268 175 223 20 36 311 22 42 51 11 176 138 
18	TH224	17	4	504 101 192 231 118 156 243 150 310 91 155 246 275 604 148 141 12 185 107 60 247 177 43 159 136 209 348 
19	TH224	18	5	114 103 339 67 48 100 31 14 336 184 208 55 140 239 211 240 
20	TH110	19	12	962 390 401 779 819 1047 14 557 706 30 378 397 
21	TH224	20	6	129 172 14 146 
22	PK25	20	7	406 390 90 480 370 985 768 14 840 146 814 675 
23	TH110	21	13	323 14 553 240 
24	PK25	2	8	631 582 955 909 75 437 569 982 914 669 802 1003 711 889 1033 445 478 912 816 732 15 
25	PK25	22	9	1089 713 989 1077 752 1007 221 692 153 764 979 1020 353 891 546 786 956 15 
26	TH110	23	14	16 90 480 215 465 165 206 146 86 688 338 
27	TH224	24	7	16 192 20 153 111 434 
28	TH224	25	8	16 277 44 153 178 81 60 205 68 241 273 
29	TH110	26	15	460 82 608 703 789 693 380 518 421 84 283 17 689 739 474 510 484 952 709 409 512 678 672 262 149 509 76 449 107 266 814 382 469 51 313 418 191 747 293 429 736 62 727 136 
30	TH110	27	16	1077 17 104 966 
31	TH224	28	10	425 290 82 317 179 609 421 531 401 294 96 36 409 122 368 295 374 18 607 359 203 326 495 397 616 37 
32	PK25	29	10	630 760 334 849 393 504 476 410 832 363 765 598 357 932 565 718 491 692 560 188 484 592 448 928 104 572 197 764 856 809 405 1002 992 990 234 252 846 1084 464 643 570 625 319 
33	TH110	30	17	660 258 164 803 282 28 173 720 734 39 45 175 461 424 560 522 572 567 259 451 992 235 186 18 102 195 442 176 
34	TH224	31	11	216 101 131 150 565 349 486 19 166 145 247 111 136 209 232 
35	TH224	10	9	28 263 117 23 261 158 289 285 188 95 53 260 123 542 197 286 47 19 342 166 128 109 102 345 134 245 196 83 25 272 829 
36	TH224	32	12	388 364 496 367 242 45 88 288 337 455 76 449 492 21 225 601 37 439 
37	PK25	33	11	876 681 1065 267 600 1064 923 606 998 818 742 997 925 370 1010 928 490 995 1051 887 22 1050 346 975 1013 960 781 886 1080 938 753 1021 21 65 939 698 389 961 
38	TH224	34	13	152 76 119 21 
39	TH224	7	14	363 518 458 403 143 291 438 536 181 385 125 238 444 22 210 266 452 627 551 33 142 319 
40	TH224	35	15	595 253 696 453 284 281 544 403 143 124 536 181 385 72 125 108 174 77 35 238 444 22 148 141 210 740 29 551 575 230 568 
41	TH224	36	16	302 23 303 286 35 207 200 
42	PK349	37	1	550 487 278 24 366 236 562 408 69 499 903 273 570 
43	TH224	38	17	321 192 420 243 24 106 91 159 
44	PK349	39	2	694 853 487 932 172 24 905 943 248 
45	PK338	40	1	650 1092 902 944 206 41 891 1000 938 911 25 110 
46	PK349	41	3	278 25 
47	PK243	10	1	302 115 263 261 285 53 260 57 542 286 311 342 128 134 245 51 200 315 
