Course	Room	Teacher	Time	Students
1	TH110	1	5	1 19 30 129 208 256 267 274 304 305 381 432 510 583 691 718 731 1181 1268 
2	PK180	2	1	2 145 204 238 247 285 329 337 375 383 416 475 731 970 994 1027 1033 1071 1077 1103 1142 1363 1397 1411 1497 1511 1536 1545 1547 1573 1586 
3	PK243	3	17	2 156 278 433 475 479 688 730 745 1124 1343 1391 1411 
4	PK349	4	4	2 88 204 238 289 316 337 358 561 663 681 712 730 1102 1414 
5	PK234	5	16	3 51 141 267 381 425 689 1332 1342 1498 
6	PK338	6	5	3 9 10 11 12 24 29 31 45 51 62 63 65 78 83 87 96 121 255 260 261 273 275 317 364 395 406 425 442 495 507 556 607 741 
7	PK338	7	4	4 21 23 35 39 70 98 106 114 140 150 170 182 206 263 265 272 276 296 325 361 368 409 454 483 486 498 505 554 590 594 677 686 1188 1299 1318 
8	TH110	8	9	4 102 104 136 153 170 203 243 277 283 364 399 413 502 725 878 1083 1126 1188 1191 1316 1375 
9	TAYD	9	7	4 203 243 285 300 641 846 1016 
10	PK20	10	15	4 109 124 195 227 297 302 304 329 350 384 385 420 423 488 529 534 536 564 582 644 651 706 726 738 739 774 783 813 815 833 854 864 877 914 918 931 936 937 939 963 1100 1132 1139 1170 1179 
11	DAL119	11	5	5 46 341 434 448 467 1161 
12	PK278	12	13	5 145 378 455 457 476 489 801 807 840 851 882 1006 1019 1512 1549 
13	PK338	13	14	6 34 40 52 71 89 269 316 319 372 397 404 448 450 527 548 595 609 661 667 681 683 1199 1226 1240 1244 1253 1275 1339 
14	PK243	14	14	7 13 27 76 276 318 447 590 679 1212 1225 1236 
15	BYC127	15	3	8 271 508 757 1450 1551 
16	PK25	15	7	8 271 316 424 1209 1312 
17	PK278	16	2	10 12 55 63 139 255 279 364 369 381 412 414 551 556 602 702 879 
18	PK243	17	15	11 197 282 345 421 432 587 643 724 786 828 890 930 
19	PK25	18	9	11 119 256 595 1345 
20	PK180	19	17	12 126 139 199 221 447 460 465 491 512 521 531 630 698 724 732 848 964 1131 1220 1413 1422 1537 
21	PK278	20	15	13 53 170 199 232 273 789 839 946 1003 1021 1027 1055 1057 1071 1076 
22	PK278	21	10	13 76 279 335 471 494 590 660 676 1096 1267 1271 1321 1422 1433 
23	PK243	22	5	14 34 69 89 90 95 312 372 609 1304 1307 1339 
24	PK20	23	10	14 58 68 92 102 114 154 180 189 203 206 207 223 231 233 268 292 297 323 326 330 344 354 361 462 491 527 532 541 553 599 622 627 736 754 763 764 1192 1196 1217 1243 1259 1261 1270 1292 1308 1327 1377 1392 1395 1415 1446 1459 1472 
25	PK278	24	11	14 93 97 114 118 320 348 358 361 409 498 505 1264 
26	PK338	25	17	15 17 42 50 60 69 77 80 85 90 99 253 257 277 363 371 407 503 601 602 665 702 742 1093 1202 
27	TH110	26	15	16 36 106 112 128 140 166 168 169 171 182 206 325 327 353 522 662 750 1120 1314 
28	PK278	27	16	16 24 38 65 78 335 379 480 507 607 672 703 735 1425 1476 1528 
29	PK338	28	15	17 42 60 77 80 90 113 126 138 149 257 277 283 286 322 363 408 476 477 503 601 602 604 665 676 742 1093 1202 1214 
30	PK25	29	8	17 261 539 552 
31	EHLEC	30	11	18 439 
32	PK349	31	10	19 255 272 395 412 546 585 592 600 605 657 672 820 1468 
33	PK349	18	8	19 119 135 146 644 653 691 731 810 923 967 986 1173 1227 1480 
34	PK20	32	2	9 19 183 210 217 225 227 228 237 282 290 296 301 304 305 316 319 322 346 347 389 392 393 415 418 423 427 433 475 485 503 519 533 549 586 613 635 654 692 695 697 710 716 725 772 777 780 786 790 791 794 797 798 801 802 817 818 819 821 823 833 838 841 853 859 861 863 883 885 889 890 893 896 897 904 920 925 930 932 934 937 950 952 963 971 973 974 976 979 981 992 1000 1012 1019 1035 1036 1037 1039 1040 1042 1047 1048 1051 1059 1073 1076 1096 1115 1133 1138 1156 1165 1273 1383 1441 1489 1506 1509 
35	PK349	33	5	20 363 388 429 485 559 619 634 771 892 970 1115 1347 
36	PK336	34	7	22 148 176 287 311 333 359 597 766 
37	DAL119	35	6	23 41 44 54 97 313 541 542 1191 
38	PK180	36	12	25 28 37 43 67 73 79 98 230 266 314 321 365 367 370 373 400 424 463 664 671 678 755 1167 1179 1238 
39	PK349	37	17	26 55 264 346 403 518 675 676 722 1195 1248 1349 1369 1593 
40	DAL119	38	3	26 49 289 440 540 643 675 1207 1293 1456 
41	TH110	39	2	28 37 39 97 104 120 134 157 212 246 262 384 453 467 477 618 622 646 723 1082 1408 1436 1468 1469 
42	PK234	40	2	30 88 260 267 275 406 474 511 741 1064 
43	TH110	41	3	30 47 58 258 290 315 333 356 362 469 516 1241 1273 1281 1336 1409 
44	PK243	42	4	31 124 408 421 463 480 496 507 521 562 621 704 1444 1479 
45	PK20	43	17	32 100 109 135 189 235 519 563 564 577 581 637 644 669 719 761 792 793 796 816 819 824 827 836 840 850 881 882 888 904 919 941 954 975 1006 1019 1043 1069 1088 1170 1214 1538 1541 
46	PK243	13	6	34 278 404 448 527 673 692 756 1177 1209 1245 1253 1307 1434 
47	TH110	44	10	36 106 112 128 140 166 168 169 171 182 325 327 353 417 522 552 662 750 1120 1198 1294 
48	TH110	45	16	36 106 112 128 140 166 168 169 171 182 206 327 353 522 552 603 662 750 1120 
49	TAYD	17	5	37 156 580 778 910 983 1353 
50	PK349	16	6	38 158 201 220 280 334 335 351 381 412 493 521 637 1096 
51	PK336	37	1	40 132 215 526 978 1059 1063 1284 1309 1468 1513 
52	PK338	46	8	41 54 104 118 127 178 189 324 371 453 486 494 498 573 620 621 735 1113 1164 1208 1219 1264 1549 1595 
53	PK278	47	12	60 84 109 366 437 1214 1228 1235 1239 1251 1260 1317 1337 
54	PK234	48	3	44 127 147 150 234 263 313 494 541 677 1318 
55	DAL119	49	2	45 115 261 493 495 743 1202 1329 1381 
56	PK349	50	11	45 125 215 275 305 406 515 732 809 1084 1117 1123 1143 1350 
57	PK349	51	7	46 74 365 376 427 469 482 674 721 753 787 1161 1287 1384 1463 1555 
58	PK20	52	13	20 48 75 105 151 152 159 175 204 241 251 259 281 287 291 336 358 382 390 410 428 484 535 537 576 593 594 615 645 682 685 705 739 770 1065 1080 1085 1087 1089 1153 1163 1174 1190 1255 1269 1272 1282 1311 1375 1510 
59	PK278	53	14	49 119 146 289 403 411 518 562 574 621 756 1195 1207 1345 1357 1369 1456 
60	BYC127	54	12	51 161 341 404 494 746 748 
61	PK25	55	2	51 308 637 656 714 876 
62	PK25	56	13	53 150 157 1062 1104 
63	PK338	57	1	54 116 157 188 227 246 384 449 477 481 490 543 597 615 628 634 635 669 723 727 752 951 961 1068 1073 1081 1082 1123 1127 1196 1222 1231 1261 1288 1476 1478 1482 1523 1526 
64	TH110	58	6	42 55 65 115 296 391 461 601 602 659 831 879 1223 1230 1262 1283 1305 1374 1405 1416 1512 1513 1542 
65	TAYD	59	2	56 83 614 867 1393 1502 1517 1541 1563 
66	BYC127	60	13	56 57 64 399 554 1098 1125 
67	PK180	61	8	59 71 107 129 130 131 142 153 160 181 187 272 274 284 355 400 401 435 466 473 554 560 570 606 668 696 765 
68	PK25	62	3	59 107 131 142 153 181 284 
69	PK25	30	4	61 396 439 544 1088 1313 1355 
70	PK180	63	2	57 64 215 216 254 342 382 431 456 480 648 649 744 781 800 811 830 832 835 852 949 972 1071 1110 1190 1466 1485 1520 1565 1567 1579 1580 
71	PK234	31	9	65 201 215 338 505 519 566 789 1187 1219 1525 
72	PK20	64	6	66 96 108 122 177 193 197 216 239 309 422 428 467 533 572 577 647 743 772 790 791 795 805 820 829 835 843 844 852 861 863 865 866 868 877 887 892 896 904 905 908 909 918 920 922 926 927 933 937 949 954 964 972 973 991 993 997 1008 1015 1028 1029 1030 1039 1041 1044 1073 1075 1092 1102 1123 1130 1131 1398 1461 1482 1514 1595 
73	PK243	65	7	66 95 272 355 435 443 466 473 606 660 668 765 1150 1354 
74	PK278	66	3	66 111 117 560 611 658 672 703 760 768 1148 1169 1297 1346 1356 1380 1399 1441 
75	TH110	67	11	67 94 151 161 291 340 366 374 393 414 558 583 652 751 1091 1364 1386 1430 1467 1493 
76	PK349	56	12	68 100 134 162 208 225 468 526 579 731 802 951 1525 1566 
77	TH110	68	4	82 116 118 157 163 369 499 508 557 596 605 617 659 1221 1372 1373 1377 1379 1410 
78	PK180	65	4	71 129 142 145 160 187 195 213 224 284 301 323 352 385 390 560 696 734 750 807 857 862 866 894 897 912 986 991 1052 1072 1082 1594 
79	PK234	69	17	72 178 290 516 587 613 712 1322 1352 1359 1360 1509 
80	PK338	70	3	72 205 278 310 327 386 455 513 548 653 700 712 776 794 802 817 853 883 899 969 976 995 1010 1020 1021 1077 1360 1519 
81	PK234	71	4	74 152 341 376 482 616 749 1333 1384 1431 1526 1550 
82	PK25	51	5	77 152 616 1333 
83	PK180	72	5	74 107 111 131 163 238 269 356 567 665 723 742 893 950 1101 1154 1206 1214 1234 1251 1254 1278 1315 1326 1382 1440 1477 1484 
84	PK20	73	11	48 75 130 154 159 175 231 241 246 278 294 299 332 344 382 410 428 441 452 501 525 537 578 591 593 594 614 634 682 685 699 728 745 770 928 1014 1046 1047 1109 1119 1124 1234 1269 1278 1341 1375 1404 1429 1448 1461 1477 1527 1531 1587 
85	PK338	74	6	75 105 130 137 151 152 175 259 281 287 291 332 353 390 451 452 484 501 535 593 682 699 705 769 770 1065 1080 1089 1109 1153 1174 1176 1448 
86	DAL119	72	7	75 162 164 288 430 452 603 
87	PK234	75	5	67 79 173 266 321 365 400 611 1141 1179 1238 1406 
88	PK278	12	4	42 79 110 117 122 139 382 394 397 502 546 552 1084 1086 1230 
89	PK349	76	14	80 173 191 217 230 314 373 408 509 645 746 1274 1300 1452 1548 
90	PK336	77	8	81 155 190 531 555 732 845 864 885 1524 
91	DAL119	39	8	82 117 133 163 262 394 1288 
92	PK278	71	5	38 84 174 302 553 625 674 749 803 804 875 1030 1081 1169 
93	PK336	78	9	85 349 479 517 520 571 584 623 1094 1157 1431 
94	PK338	21	9	86 100 254 301 328 384 421 457 529 536 636 771 778 783 796 805 895 910 936 938 965 984 1030 1056 1109 1130 1267 1508 1564 
95	PK25	18	6	87 184 318 471 706 
96	PK234	73	6	88 359 402 426 446 465 470 550 558 591 747 1266 
97	PK234	79	7	91 312 341 366 608 746 1085 1091 1151 1266 1375 
98	PK234	80	11	50 92 270 646 655 787 838 1080 1185 1491 1513 
99	PK25	81	14	95 281 1121 1483 
100	PK338	82	11	62 96 109 158 189 260 265 268 276 387 395 442 445 461 468 619 628 643 658 703 763 792 795 828 870 983 1079 1083 1138 1154 1236 1257 1291 1327 1392 1393 1417 1504 
101	PK180	22	6	78 101 191 237 339 340 447 631 648 707 714 720 737 738 774 776 796 801 912 936 944 946 956 1141 1489 
102	BYC127	36	5	101 141 195 282 733 737 
103	PK243	20	16	102 194 203 221 308 482 566 614 625 626 709 715 1475 
