Class Times	17
Rooms	64
EHI	23
TAYF	30
ROSTUD	13
CARP21	30
EHII	23
EHLEC	34
PK229	40
PK25	40
PK278	61
BYC127	40
TH121	13
DAL2	30
CARP17	10
TH251	11
TAYSEM	24
CARP15	20
TH224	24
TAYB	20
PK243	54
PK234	51
TAYC	23
EHIII	20
PK338	110
PK349	61
PK10	10
CARP25	20
CARP13	14
PK259	20
DAL119	43
PK354	22
PK227	12
DAL10	20
PK336	50
DAL212E	12
DAL1	20
PK264	11
DAL300	33
TH110	80
TAYE	33
TAYD	50
TAYG	32
PK200	12
BYC239	10
PK337	12
DAL212A	20
DAL25	20
BYC131	10
BYC106	11
TH223	10
GOB	30
TH111	23
TH104	30
RCSEM	10
RCCON	20
PEMSTD	13
PK180	93
PK328	11
PK179	10
PK20	170
DAL6	10
TH102	24
GOCOM	4
DAL110	14
GOA	2
Classes	280
Teachers	157
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	15
17	16
18	17
19	18
20	19
21	20
22	21
23	22
24	23
25	24
26	25
27	26
28	27
29	28
30	29
31	30
32	31
33	18
34	32
35	33
36	34
37	35
38	36
39	37
40	38
41	39
42	40
43	41
44	42
45	43
46	13
47	44
48	45
49	17
50	16
51	37
52	46
53	47
54	48
55	49
56	50
57	51
58	52
59	53
60	54
61	55
62	56
63	57
64	58
65	59
66	60
67	61
68	62
69	30
70	63
71	31
72	64
73	65
74	66
75	67
76	56
77	68
78	65
79	69
80	70
81	71
82	51
83	72
84	73
85	74
86	72
87	75
88	12
89	76
90	77
91	39
92	71
93	78
94	21
95	18
96	73
97	79
98	80
99	81
100	82
101	22
102	36
103	20
104	15
105	64
106	83
107	29
108	34
109	84
110	85
111	86
112	87
113	14
114	88
115	89
116	87
117	90
118	91
119	92
120	43
121	25
122	93
123	94
124	95
125	96
126	97
127	98
128	4
129	99
130	100
131	88
132	101
133	92
134	13
135	72
136	102
137	34
138	65
139	103
140	104
141	105
142	47
143	92
144	106
145	94
146	107
147	85
148	108
149	109
150	110
151	111
152	112
153	113
154	114
155	19
156	113
157	115
158	105
159	8
160	11
161	62
162	116
163	81
164	117
165	105
166	29
167	118
168	97
169	119
170	120
171	121
172	75
173	44
174	122
175	123
176	48
177	7
178	124
179	110
180	107
181	125
182	55
183	126
184	127
185	2
186	101
187	128
188	8
189	71
190	73
191	119
192	36
193	104
194	1
195	129
196	11
197	38
198	113
199	130
200	79
201	118
202	108
203	131
204	132
205	133
206	116
207	124
208	76
209	98
210	134
211	135
212	136
213	137
214	138
215	52
216	83
217	139
218	94
219	124
220	140
221	88
222	96
223	67
224	141
225	102
226	8
227	112
228	88
229	75
230	8
231	38
232	76
233	142
234	79
235	98
236	143
237	11
238	144
239	40
240	145
241	146
242	147
243	148
244	120
245	138
246	11
247	149
248	10
249	147
250	150
251	148
252	41
253	38
254	9
255	148
256	151
257	152
258	149
259	153
260	153
261	154
262	151
263	12
264	149
265	149
266	113
267	124
268	71
269	141
270	155
271	156
272	151
273	153
274	40
275	38
276	147
277	157
278	34
279	88
280	116
