Course	Room	Teacher	Time	Students
1	149	1119	3	861 944 2627 
2	113	623	9	559 763 
3	335	789	8	286 2277 
4	335	1152	9	538 1811 
5	460	117	1	362 1418 1759 
6	779	1782	2	
7	335	1352	10	2504 
8	774	1983	1	425 1750 
9	149	488	4	1611 2074 
10	113	166	10	446 572 1376 2944 
11	108	412	1	118 302 443 1959 2227 2705 
12	774	1188	2	325 1792 
13	149	354	5	712 2316 2390 
14	196	1531	4	1035 1625 1683 2109 2176 
15	774	1977	3	23 
16	774	1789	4	1059 1810 
17	834	116	5	219 423 1014 1125 1350 1393 2458 
18	373	1197	9	
19	149	1711	6	1794 
20	774	1063	5	184 1198 
21	774	1573	6	1781 2080 
22	108	1667	2	1511 1576 1593 1820 2469 
23	196	1371	5	65 70 642 1577 1860 
24	774	1055	7	1686 2389 
25	779	140	3	1477 
26	779	673	4	
27	774	761	8	376 
28	149	1857	7	254 1375 2629 
29	373	1857	10	
30	149	1189	8	1341 1615 2593 
31	779	1891	5	1605 
32	149	717	9	908 2141 
33	460	866	2	835 1823 2851 
34	774	792	9	651 1157 
35	774	631	10	687 
36	149	425	10	488 536 
37	196	1479	6	233 758 1245 1921 
38	701	1996	1	1368 
39	701	9	2	2261 2863 
40	108	663	3	626 844 1204 1281 1510 2097 
41	779	448	6	1881 
42	701	1463	3	1270 2138 
43	905	1510	1	
44	620	559	1	303 1674 2890 
45	701	497	4	804 2275 
46	460	875	3	539 645 2367 2632 
47	620	1495	2	622 780 
48	108	484	4	358 1261 1392 1507 1704 1868 
49	460	1002	4	246 339 391 1918 
50	779	1943	7	2129 
51	620	1456	3	399 841 2824 
52	905	1607	2	
53	108	553	5	512 851 1164 1206 1817 1990 
54	196	731	7	381 689 810 1993 2223 
55	834	997	6	247 632 1067 1140 1352 1570 2910 
56	620	24	4	2597 
57	701	1292	5	9 
58	108	811	6	337 431 623 1388 1821 1923 
59	460	530	5	375 1755 2992 
60	196	817	8	254 565 820 2425 2833 
61	701	887	6	1361 
62	701	653	7	1485 
63	701	934	8	96 215 
64	701	1326	9	656 1698 
65	779	1782	8	2527 
66	779	1199	9	1221 
67	701	452	10	2328 
68	779	1860	10	2684 
69	460	1310	6	1275 1418 1616 2887 
70	718	214	1	2781 
71	620	1372	5	940 2532 
72	718	1101	2	
73	426	248	1	346 518 
74	426	557	2	257 2663 
75	460	588	7	557 646 2622 
76	426	1327	3	909 939 
77	620	1478	6	359 2743 
78	426	799	4	
79	620	1682	7	154 543 1987 
80	426	429	5	705 
81	426	1367	6	466 2524 
82	460	1137	8	160 998 1493 
83	620	1082	8	255 2149 
84	718	1330	3	1430 
85	718	177	4	31 
86	620	1675	9	59 1352 
87	620	125	10	465 2353 2570 
88	460	8	9	238 1048 1820 
89	196	1737	9	1092 1653 1712 2959 2992 
90	204	840	1	531 585 2623 
91	460	1248	10	826 1047 1404 2110 
92	863	1773	1	1605 2156 2664 
93	718	538	5	
94	196	1041	10	18 818 1174 2436 
95	204	1272	2	74 1173 2482 
96	863	1031	2	495 1291 1872 2420 
97	204	673	3	1017 1078 2152 
98	647	129	1	15 125 2117 2504 2772 
99	863	1951	3	109 1683 2803 
100	863	334	4	1063 1850 1939 2106 
101	426	1091	7	2197 
102	718	328	6	660 
103	718	1151	7	161 
104	647	1483	2	306 463 514 2293 2501 
105	718	721	8	573 
106	647	1281	3	122 1375 2820 2911 2997 
107	718	648	10	547 
108	863	1774	5	325 480 1937 2065 
109	863	422	6	578 641 808 2240 
110	863	1684	7	517 728 1150 2122 
111	905	393	3	
112	509	1512	1	
113	426	388	8	
114	647	1413	4	1623 1905 2019 2025 
115	426	1006	9	67 746 
116	905	761	4	
117	718	798	9	2347 
118	905	1746	5	
119	204	254	4	1212 2265 
120	108	1416	7	675 1672 1713 2218 2425 
121	509	815	2	2757 
122	905	464	6	
123	509	1547	3	388 
124	863	101	8	369 1063 2161 2207 
125	426	1594	10	2305 
126	607	1542	1	106 2215 
127	204	1388	5	956 1191 
128	863	1734	9	32 2043 2151 2895 
129	607	257	2	1718 
130	647	1551	5	25 201 208 2505 
131	607	1671	3	198 1955 
132	863	1004	10	176 542 1202 
133	108	603	8	785 1086 1442 1948 2596 2874 
134	509	721	4	508 
135	204	514	6	1208 2254 
136	204	950	7	447 491 1866 
137	607	1150	4	1015 1988 
138	204	16	8	1097 1450 2397 
139	607	576	5	702 2031 
140	905	1784	7	
141	340	395	1	717 974 1497 2474 
142	607	140	6	780 
143	607	1688	8	881 2743 
144	204	405	9	348 1999 
145	340	242	2	572 1164 2040 2230 
146	647	841	6	524 678 955 2064 2228 
147	340	1067	3	831 1195 2167 2942 
148	607	293	7	1349 2033 
149	509	1767	5	1723 
150	204	297	10	1788 1870 2181 
151	15	813	2	207 532 2869 
152	340	154	4	1347 1526 2541 2784 
153	340	856	5	648 2615 
154	607	114	9	874 1570 
155	509	103	6	2828 
156	340	1268	6	661 697 2185 
157	607	1017	10	232 
158	647	126	7	356 502 1629 1971 
159	794	236	1	1742 
160	340	1695	7	684 1021 2723 
161	340	1654	8	526 2109 2303 2981 
162	794	748	2	2542 
163	15	991	1	650 1874 2273 
164	15	812	3	1153 1443 2074 
165	509	305	7	
166	340	1166	9	1109 2496 2589 2808 
167	15	779	4	55 1978 2593 
168	794	1788	3	1315 
169	794	490	4	426 663 
170	647	1739	8	44 305 2114 2673 2929 
171	794	616	6	2131 2856 
172	794	214	5	1488 1589 
173	15	669	5	396 1317 1961 
174	15	333	6	1587 2295 
175	340	1422	10	323 694 1021 
176	509	1892	8	1102 
177	794	859	7	2249 
178	15	1936	7	13 2446 2662 
179	949	813	1	1116 1557 2434 
180	15	485	8	292 983 1997 
181	794	1394	8	1420 2327 
182	647	132	9	8 1133 1457 2039 2324 
183	905	1975	8	
184	794	154	9	417 
185	509	299	9	
186	794	1494	10	1180 
187	905	48	9	
188	222	1116	1	706 2438 
189	949	1413	2	431 904 1377 1715 
190	647	446	10	334 2172 2642 2710 2994 
191	509	1577	10	
192	713	1333	1	603 1080 2213 2278 2314 
193	15	663	9	2168 
194	222	959	2	2260 2576 
195	949	1958	3	1578 1593 2258 2378 
196	15	1821	10	2024 2042 
197	589	125	1	
198	267	843	1	202 1421 2611 
199	713	1589	2	1601 1835 2727 2918 2955 
200	267	554	2	932 1879 
201	267	1624	3	924 2630 
202	713	1315	3	76 244 429 519 2259 
203	222	957	3	430 
204	949	336	4	1140 1266 1760 1875 
205	222	642	4	635 
206	267	708	4	1693 2417 
207	222	1572	6	112 
208	222	1386	5	1102 1464 
209	267	972	5	1486 2232 2442 
210	949	185	5	506 774 921 1555 
211	713	136	4	1681 1743 1765 2321 2484 
212	267	679	6	1299 2578 
213	267	1823	7	1277 2870 
214	222	463	7	2485 2670 
