Class Times	10
Rooms	1000
1	363
2	22
3	353
4	234
5	871
6	899
7	943
8	297
9	958
10	655
11	344
12	805
13	292
14	845
15	474
16	604
17	844
18	584
19	229
20	47
21	460
22	119
23	143
24	639
25	653
26	886
27	957
28	946
29	277
30	185
31	935
32	394
33	345
34	163
35	225
36	105
37	983
38	606
39	34
40	478
41	139
42	862
43	693
44	154
45	487
46	751
47	488
48	739
49	813
50	107
51	331
52	790
53	965
54	559
55	435
56	859
57	472
58	653
59	333
60	79
61	284
62	86
63	969
64	968
65	764
66	80
67	325
68	720
69	208
70	800
71	288
72	211
73	308
74	528
75	430
76	396
77	83
78	719
79	193
80	968
81	437
82	375
83	966
84	521
85	957
86	63
87	680
88	607
89	100
90	120
91	125
92	711
93	431
94	15
95	270
96	115
97	963
98	168
99	132
100	557
101	779
102	344
103	405
104	535
105	235
106	997
107	624
108	984
109	69
110	803
111	986
112	686
113	688
114	775
115	201
116	320
117	900
118	250
119	643
120	798
121	854
122	63
123	556
124	421
125	499
126	67
127	449
128	924
129	962
130	447
131	624
132	583
133	549
134	89
135	972
136	886
137	406
138	31
139	368
140	961
141	116
142	338
143	638
144	763
145	272
146	191
147	423
148	664
149	544
150	99
151	834
152	68
153	189
154	158
155	490
156	951
157	760
158	580
159	956
160	913
161	408
162	703
163	896
164	309
165	33
166	222
167	42
168	855
169	563
170	914
171	40
172	476
173	333
174	808
175	680
176	23
177	94
178	491
179	89
180	41
181	245
182	139
183	72
184	843
185	509
186	103
187	104
188	468
189	802
190	509
191	834
192	801
193	253
194	525
195	513
196	70
197	612
198	537
199	227
200	804
201	607
202	774
203	41
204	740
205	745
206	842
207	163
208	603
209	798
210	247
211	373
212	28
213	644
214	890
215	825
216	665
217	794
218	993
219	264
220	341
221	293
222	77
223	946
224	640
225	745
226	685
227	184
228	118
229	351
230	137
231	45
232	850
233	400
234	184
235	435
236	923
237	987
238	696
239	51
240	905
241	835
242	955
243	484
244	505
245	191
246	998
247	69
248	932
249	252
250	513
251	92
252	194
253	192
254	267
255	260
256	608
257	184
258	462
259	256
260	997
261	789
262	61
263	737
264	679
265	955
266	899
267	41
268	393
269	690
270	852
271	924
272	412
273	485
274	509
275	951
276	354
277	921
278	506
279	796
280	891
281	630
282	260
283	162
284	542
285	951
286	656
287	532
288	56
289	872
290	271
291	500
292	719
293	439
294	401
295	321
296	704
297	562
298	121
299	378
300	884
301	71
302	190
303	412
304	997
305	448
306	176
307	520
308	166
309	205
310	855
311	122
312	137
313	745
314	945
315	908
316	639
317	179
318	30
319	93
320	234
321	969
322	222
323	686
324	162
325	255
326	335
327	134
328	98
329	226
330	615
331	156
332	150
333	241
334	165
335	773
336	302
337	465
338	804
339	39
340	532
341	648
342	121
343	31
344	222
345	565
346	813
347	718
348	938
349	164
350	288
351	979
352	308
353	487
354	45
355	468
356	317
357	763
358	574
359	596
360	117
361	83
362	530
363	561
364	380
365	739
366	637
367	369
368	420
369	426
370	637
371	946
372	368
373	22
374	817
375	661
376	917
377	485
378	749
379	144
380	757
381	992
382	260
383	222
384	30
385	117
386	870
387	58
388	823
389	260
390	803
391	551
392	353
393	168
394	53
395	88
396	192
397	744
398	716
399	229
400	716
401	507
402	200
403	826
404	716
405	334
406	65
407	379
408	524
409	246
410	727
411	833
412	562
413	565
414	728
415	424
416	656
417	328
418	456
419	216
420	255
421	526
422	528
423	681
424	270
425	88
426	651
427	182
428	398
429	482
430	165
