Course	Room	Teacher	Time	Students
1	22	166	10	1871 2827 2893 
2	142	1945	1	1080 2296 2420 
3	518	411	8	1288 
4	371	1516	4	
5	518	33	9	678 
6	518	796	10	361 
7	627	444	1	745 2786 
8	371	1119	5	2237 
9	627	385	2	2950 2962 
10	627	198	3	629 1772 
11	663	1838	10	421 1376 1420 1544 2380 
12	142	1407	2	1651 2383 
13	621	2486	10	573 1624 1811 2474 
14	142	821	3	961 2052 2924 
15	371	959	6	2714 
16	627	454	4	218 708 
17	371	2757	7	
18	97	2718	2	
19	97	1737	3	
20	627	223	5	200 2458 
21	627	628	6	1894 
22	142	2968	4	977 1382 2913 
23	627	293	7	359 2931 
24	74	2969	1	38 634 763 1736 2164 
25	627	110	8	209 941 
26	142	916	5	1350 1636 2644 
27	627	1587	9	715 1378 
28	74	1704	2	551 947 1119 1698 2784 
29	371	470	8	1955 
30	558	1695	1	91 1633 2355 
31	371	1997	9	2585 
32	627	2675	10	1383 1896 
33	97	1428	4	
34	949	2479	1	1437 2263 
35	371	1623	10	722 
36	142	1404	6	335 704 1066 
37	142	899	7	1576 1949 2125 
38	949	295	2	603 2846 
39	97	429	5	
40	312	2191	2	
41	142	1615	8	403 471 550 
42	949	600	3	1465 1571 
43	97	1635	6	
44	312	848	3	
45	312	51	1	
46	949	1183	4	1587 2430 
47	97	1886	8	
48	312	31	4	2470 
49	312	1395	5	1126 
50	142	497	9	2228 2636 
51	949	1200	5	1237 
52	949	1395	6	2306 2531 
53	949	500	7	548 2411 
54	97	2534	7	
55	97	2832	9	
56	312	107	6	2071 
57	558	2577	2	449 695 1053 2572 
58	97	2916	10	
59	207	492	2	
60	949	2167	8	2935 
61	312	1255	7	2319 
62	142	678	10	184 1322 2734 
63	312	1594	8	762 
64	435	817	1	169 1003 1228 
65	949	2367	9	1525 2886 
66	949	23	10	259 
67	74	1876	3	112 1441 2060 2394 2511 
68	74	2758	4	448 569 1423 2422 2587 
69	312	1711	9	
70	312	349	10	468 
71	435	1046	3	236 1058 1284 
72	286	1426	1	541 1359 
73	74	2023	5	1378 1526 2293 2400 2948 
74	286	598	2	203 1803 
75	435	1502	2	1488 2473 
76	133	1401	1	
77	207	1542	1	
78	207	973	3	
79	133	446	2	
80	286	2779	3	949 2676 
81	133	1964	4	660 
82	133	809	3	1982 
83	435	2105	4	1249 1284 1495 
84	558	794	3	361 872 1028 1184 
85	74	2111	6	727 2317 2766 2796 2862 
86	558	572	4	1516 1565 2629 2904 
87	435	675	5	1118 1166 2675 
88	558	2860	5	423 2705 2830 2841 
89	286	549	4	360 1838 
90	207	2030	4	
91	558	2204	6	495 1310 2922 
92	435	2920	6	1799 1815 2223 
93	16	279	1	158 962 1034 1168 1192 1739 2306 
94	664	2629	1	940 1022 1187 1591 1853 2851 
95	286	1726	6	677 2643 
96	558	2265	7	82 498 648 2316 
97	558	2991	8	75 299 1411 
98	207	260	5	
99	133	1788	5	1109 
100	558	1955	9	857 1220 2256 2549 
101	435	1471	7	596 880 2239 
102	133	2345	7	736 
103	207	1288	6	
104	286	1330	5	934 2828 
105	435	1371	8	736 1871 
106	435	1538	9	42 1254 2896 
107	286	1483	7	292 2803 
108	207	1643	7	
109	133	643	6	2196 
110	435	156	10	2813 2826 
111	286	818	8	1535 1785 
112	558	356	10	264 655 1356 1734 
113	207	1465	9	
114	133	2543	8	606 
115	52	1087	1	524 1347 1563 2190 
116	286	456	9	2314 2342 
117	133	2208	9	214 
118	207	2187	8	
119	52	2437	2	112 222 1334 2191 
120	133	2260	10	2719 
121	286	2987	10	800 1864 
122	924	1100	1	332 1311 
123	836	1149	1	1233 
124	472	1366	1	205 2298 2310 
125	472	2155	2	1171 2557 2982 
126	74	1412	7	215 592 900 1515 2634 
127	472	2453	3	2228 2523 
128	207	1883	10	
129	836	2046	2	1631 
130	447	2771	1	
131	836	2118	3	1010 
132	472	2162	4	34 201 1057 
133	447	1505	2	
134	924	2784	2	554 
135	472	1210	5	918 2111 2429 
136	836	222	5	1376 
137	836	1975	6	
138	924	2967	3	2446 2742 
139	52	317	3	1602 1831 2275 2930 
140	447	2925	3	
141	836	1830	4	2404 
142	924	2413	4	170 716 
143	836	363	7	2787 
144	924	967	5	797 
145	447	271	4	
146	924	1120	6	1075 1368 
147	924	1785	7	1016 2949 
148	447	2594	5	
149	836	910	8	1645 
150	74	1027	8	113 579 1253 1716 1981 
151	924	505	8	1060 1351 
152	472	956	6	251 1289 2761 
153	447	1214	6	
154	924	1430	9	2969 
155	924	2693	10	535 1073 
156	836	1421	9	2175 
157	836	1637	10	39 
158	683	1440	1	2488 
159	447	415	7	
160	683	1447	2	
161	835	757	1	1977 2930 
162	835	482	2	1049 2934 
163	835	751	3	935 
164	835	600	4	1948 
165	835	32	5	1375 1446 
166	683	622	3	2987 
167	683	2967	4	
168	74	1509	9	64 392 918 1675 1861 
169	472	1532	7	209 742 2476 
170	683	2693	5	
171	472	660	8	926 1354 1534 
172	683	2433	6	1386 
173	472	2756	9	357 2045 2140 
174	447	2140	9	
175	683	1013	7	
176	683	1360	8	1196 
177	683	259	9	252 
178	835	2004	6	
179	472	278	10	750 1793 1838 
180	955	1041	1	1197 1628 2815 
181	447	1651	8	
182	835	2280	7	272 795 
183	835	2253	8	846 2004 
184	683	2015	10	1286 
185	835	590	9	811 
186	835	609	10	2508 
187	88	2758	1	2354 2663 
188	788	1935	1	2152 
189	447	822	10	
190	788	1023	2	2426 
191	88	1340	2	1369 1645 
192	788	345	3	1051 
193	788	246	4	109 
194	74	1631	10	423 522 899 1258 2831 
195	788	1455	5	1384 
196	955	2547	2	810 2007 2372 
197	955	2349	3	1114 2077 2824 
198	788	307	6	
199	675	2078	1	
200	788	382	7	245 
201	955	2504	4	178 1593 
202	107	1738	1	195 1539 2442 2558 2914 
203	107	957	2	177 1182 1332 2281 2293 
204	88	1353	3	626 2248 
205	664	145	2	397 1257 1665 1720 2178 2837 
206	788	521	8	
207	88	755	4	104 1455 
208	88	2605	5	1620 2892 
209	788	389	9	
210	675	490	2	
211	788	1038	10	702 
212	209	178	1	1951 
213	209	489	2	
214	88	127	6	445 789 
215	955	1216	5	979 1170 2681 
216	88	2884	7	2000 2390 
217	955	491	6	1401 2576 
218	88	1967	8	703 2112 
219	955	2827	7	889 2045 2357 
220	955	975	8	834 1040 2195 
221	52	2603	4	858 956 1640 2051 
222	955	2544	9	817 1231 2718 
223	209	1378	3	1159 
224	675	826	3	
225	52	129	5	357 1115 2219 2488 
226	955	742	10	322 642 1852 
227	52	2912	6	1446 1556 1944 2150 
228	98	563	1	1190 1663 1910 
229	88	140	9	881 1297 
230	650	21	1	558 
231	209	390	4	
232	675	430	4	
233	88	569	10	
234	209	675	6	2803 
235	650	2472	2	487 1999 
236	650	2645	3	815 2542 
237	675	2679	5	
238	209	1175	5	1498 
239	650	2704	4	927 2217 
240	52	2174	7	256 624 636 2860 
241	675	205	6	
242	650	1241	5	279 2594 
243	209	1918	8	1162 
244	650	2836	6	896 
245	52	2286	8	102 346 399 1668 
246	675	1146	7	
