Course	Room	Teacher	Time	Students
1	PK20	1	14	816 1 625 
2	PK25	2	4	389 340 96 183 181 318 141 375 576 2 118 90 369 236 721 166 207 27 512 436 64 190 114 
3	PK20	3	15	877 684 584 533 735 730 3 
4	PK20	4	16	834 978 918 610 740 541 515 226 425 719 613 651 379 1103 4 
5	PK25	5	5	214 191 231 192 69 48 758 288 89 222 359 310 230 311 88 362 17 237 271 279 81 329 14 123 119 312 228 360 131 99 33 134 50 127 56 4 642 349 
6	PK20	4	17	231 48 610 605 418 279 506 408 52 733 558 4 272 
7	PK338	6	1	966 1054 916 1122 449 902 1069 978 1021 930 1098 1152 826 1033 1105 648 935 835 1006 438 977 1107 987 638 980 160 1031 1046 1132 5 647 895 903 957 778 1118 1090 796 992 755 1055 951 934 979 1158 984 742 949 
8	PK338	7	16	282 1073 1111 372 905 804 601 662 6 512 
9	PK25	8	6	164 7 222 380 878 329 
10	TH110	9	1	674 665 370 242 610 7 498 1057 130 791 473 587 321 197 471 643 938 105 92 74 441 694 890 8 177 
11	PK25	10	7	180 148 95 493 242 343 7 498 473 255 81 489 16 304 
12	PK25	11	8	180 217 186 265 31 242 343 7 130 587 106 
13	PK25	12	9	202 183 192 236 204 64 171 8 
14	PK25	12	10	202 183 192 236 204 64 171 8 
15	PK25	13	11	217 172 130 105 8 
16	PK25	14	12	306 9 560 20 359 233 117 561 158 252 79 339 413 524 417 
17	PK25	14	13	306 385 58 193 9 113 260 246 42 316 319 233 102 121 94 34 61 292 252 224 79 413 12 144 
18	PK25	15	14	58 153 107 112 141 37 538 256 98 361 844 128 99 295 36 10 272 114 220 
19	PK25	16	15	141 538 17 232 179 56 10 272 
20	PK338	17	17	421 314 42 262 1022 1137 304 10 
21	TH110	18	2	305 20 260 246 853 647 508 881 213 469 34 775 676 345 754 398 64 12 10 
22	PK25	19	16	317 11 455 303 77 
23	PK25	19	17	305 315 11 150 303 250 43 216 24 201 280 137 267 741 77 374 59 72 352 
24	TH110	20	3	326 1058 397 284 1062 296 11 564 359 768 311 366 957 614 653 540 651 664 668 496 476 401 146 
25	TH110	21	4	107 89 717 399 209 1206 333 23 12 
26	TH110	22	5	243 429 537 824 13 588 589 792 226 63 618 382 724 138 45 885 483 652 
27	PK180	23	1	306 445 243 452 96 388 421 539 13 797 277 415 270 518 226 63 301 289 443 368 579 519 490 596 491 45 
28	TH110	24	6	254 66 603 611 13 208 78 226 750 251 70 219 733 200 378 
29	TH110	25	7	373 539 550 13 835 270 525 159 289 804 297 152 519 463 350 733 45 
30	TH110	26	8	129 720 758 218 576 63 118 475 508 347 14 730 734 528 606 55 33 885 423 171 
31	PK180	27	2	58 537 88 118 366 184 14 420 165 108 
32	TH110	28	9	1029 232 234 15 
33	PK180	29	3	432 484 485 419 422 357 517 408 580 249 229 287 15 592 
34	TH110	30	10	787 690 840 993 482 221 52 632 128 822 15 476 
35	PK278	31	1	214 850 240 983 851 1056 889 933 62 559 16 459 1089 224 79 602 
36	PK180	32	4	58 555 285 113 342 578 858 16 248 292 224 79 417 
37	TH110	33	11	785 288 816 299 17 255 619 329 914 
38	PK180	34	5	397 497 232 520 204 21 
39	PK180	23	6	373 18 135 311 139 297 152 23 
40	PK338	35	2	18 1136 953 1013 645 855 557 1014 
41	PK180	36	7	344 484 454 419 353 19 557 530 
42	PK180	37	8	66 344 264 359 135 283 78 228 353 19 
43	TH110	38	12	818 861 550 334 522 21 
44	PK180	39	9	22 87 572 645 396 374 
45	PK180	40	10	254 364 122 22 87 156 374 176 
46	PK278	41	2	982 834 999 1047 437 900 452 737 691 1059 497 406 44 909 1067 860 278 658 1094 399 1203 1082 704 478 571 574 533 140 827 994 1138 156 458 624 668 23 1092 
47	TH110	42	13	421 407 269 518 159 139 463 607 782 1035 45 23 
48	TH110	43	14	244 682 406 842 780 563 611 250 541 433 24 817 790 77 
49	PK180	44	11	305 24 201 
50	TH110	45	15	1150 713 1033 454 175 102 567 469 25 136 668 420 
51	PK180	10	12	42 34 25 
52	PK180	46	13	80 247 217 91 54 26 467 291 405 462 199 205 363 133 203 451 83 97 168 
53	PK180	46	14	196 91 290 26 317 125 313 351 115 593 116 205 363 241 185 133 203 198 146 97 274 168 
54	PK278	47	3	80 394 554 1144 110 493 181 470 1111 715 318 598 460 634 1107 1077 508 347 369 1027 814 501 577 27 512 907 1000 1123 
55	PK180	48	15	202 340 110 96 183 181 189 118 121 184 347 279 90 213 236 540 238 27 512 190 114 
56	TH110	49	16	581 1093 693 27 345 171 548 
57	PK180	50	16	32 28 
58	PK180	50	17	32 109 29 41 35 152 28 132 210 367 
59	TH110	51	17	737 40 829 
60	PK349	52	1	29 86 334 549 700 599 
61	PK349	53	2	480 109 431 29 774 291 516 132 210 678 
62	PK349	53	3	480 29 41 35 862 
63	PK349	54	4	30 51 488 159 298 169 496 393 
64	PK349	40	5	30 409 377 34 513 
65	PK349	55	6	30 246 120 820 105 263 553 
66	BYC127	56	1	327 31 101 346 769 169 
67	PK349	57	7	32 435 506 613 396 
68	PK338	58	3	365 32 409 1012 689 1065 793 
69	BYC127	20	2	231 69 48 404 47 439 403 360 131 99 33 50 417 504 144 
70	PK349	59	8	942 834 1034 497 371 1056 716 545 608 756 1160 807 627 705 1179 972 793 105 954 50 436 426 945 722 451 547 
71	BYC127	60	3	98 57 36 642 
72	PK349	61	9	1049 1127 110 313 713 351 789 764 377 1132 1053 121 428 430 615 614 846 531 403 761 609 679 604 36 810 
73	BYC127	62	4	180 683 82 418 558 36 
74	PK349	63	10	164 37 309 670 
75	PK349	64	11	151 883 510 685 585 438 1133 37 664 
76	BYC127	65	5	323 37 
77	BYC127	66	6	194 326 266 143 296 261 173 486 586 38 
78	PK278	67	4	162 266 633 1169 603 182 1098 709 125 1111 826 563 1010 299 261 1162 929 311 444 1053 1195 60 572 972 1072 915 920 1055 381 145 960 761 979 784 402 245 39 187 
79	PK349	38	13	40 
80	PK349	68	12	514 41 89 827 
81	BYC127	69	7	153 406 391 43 863 543 203 352 328 
82	BYC127	70	8	44 239 84 200 293 
83	BYC127	44	9	44 239 
84	BYC127	67	10	437 243 324 388 259 685 277 415 588 135 301 786 139 382 411 519 490 463 607 772 596 491 45 532 
85	PK278	71	5	1202 591 1147 47 650 46 116 766 547 
86	BYC127	72	11	46 
87	PK349	62	14	783 215 151 510 605 404 639 425 801 430 46 992 536 951 664 609 188 558 234 1086 
88	PK349	73	15	148 151 48 107 510 88 488 256 309 434 128 
89	PK349	74	16	49 857 164 749 647 486 456 761 1149 706 
90	PK349	41	17	196 335 51 771 167 147 518 477 350 513 207 
91	PK278	75	6	748 445 337 182 235 51 816 175 163 161 511 384 874 488 1146 159 475 804 443 870 446 519 499 500 607 65 209 466 534 459 819 596 781 395 457 496 258 856 
92	BYC127	63	12	107 346 52 699 414 
93	PK278	76	7	282 91 1178 565 690 488 897 895 726 430 312 562 52 1017 872 1129 998 
94	CARP21	17	1	53 
95	CARP21	77	2	603 868 364 400 541 1057 858 782 609 679 53 
96	CARP21	78	3	611 1063 256 640 252 53 
