Course	Room	Teacher	Time	Students
1	PK338	1	1	1049 1 1166 950 976 
2	PK338	2	17	1152 588 729 1106 191 915 1134 1115 734 80 837 875 770 1058 852 950 612 701 1095 907 1078 1156 1133 967 437 928 617 488 1030 1010 1157 1084 777 994 811 817 789 1124 912 513 710 1160 659 669 936 1054 1009 895 1087 595 1146 767 846 1070 824 318 697 815 1121 1064 1150 123 951 756 1007 608 905 1041 881 943 146 1094 539 998 2 819 1052 942 1081 1161 1122 810 650 284 561 945 456 
3	CARP21	3	17	302 564 442 215 377 40 38 117 3 443 233 218 519 280 234 97 
4	PK338	4	2	1055 1036 1153 269 596 692 734 208 961 1042 1108 1156 759 693 548 1165 1128 1084 635 1124 1111 1032 1071 549 921 669 1135 956 697 569 646 267 977 929 1024 863 898 539 36 942 1011 1127 1122 954 650 1031 1025 4 1014 
5	BYC127	5	1	239 83 237 63 163 133 240 171 35 366 180 8 82 274 197 151 136 21 259 287 189 353 279 29 142 52 315 222 120 296 327 273 193 157 77 
6	PK180	6	13	68 806 899 987 423 48 735 457 660 64 807 319 1034 475 359 713 627 395 65 6 781 922 601 57 413 417 396 798 572 706 
7	BYC127	7	2	302 13 187 255 299 320 352 340 266 6 224 
8	DAL300	8	1	680 428 718 527 806 702 736 734 751 722 860 822 610 10 1057 745 704 523 40 711 723 1084 809 542 674 947 765 859 894 1046 401 867 714 242 732 473 619 556 1087 1070 697 678 737 889 784 1024 998 1035 521 19 808 988 1067 476 7 695 954 880 830 
9	DAL300	9	2	680 838 547 1154 875 460 254 551 839 869 622 950 822 1099 1006 866 928 694 1030 1010 1004 777 791 973 1097 167 513 908 1160 783 642 843 672 824 671 1018 1121 1064 1116 1150 1007 989 1041 1077 881 1074 943 1038 1094 1158 1069 998 1132 1120 334 1022 620 1081 1105 7 937 
10	DAL300	10	3	588 390 804 41 779 500 115 66 731 416 567 389 688 449 10 195 498 203 277 110 431 477 533 405 714 841 876 709 1132 19 503 7 131 495 705 
11	PK180	11	14	543 59 8 82 158 652 39 111 
12	BYC127	12	3	239 163 9 29 332 32 284 
13	PK180	13	15	9 491 221 
14	PK180	14	16	853 1136 718 806 804 1026 751 779 860 731 416 886 701 410 255 10 670 504 523 711 861 592 723 1157 809 562 674 520 841 732 360 1054 175 556 1146 1073 419 511 917 868 598 784 876 826 972 709 454 573 19 808 880 830 456 705 
15	BYC127	15	4	11 
16	PK180	16	17	11 630 833 736 751 779 957 18 766 860 416 1042 410 457 64 857 1057 670 745 974 809 925 1111 970 891 369 841 760 257 747 716 556 843 1016 671 787 707 917 901 868 887 784 876 679 826 814 1040 709 863 1132 625 842 1105 918 
17	DAL300	17	4	12 610 140 771 783 895 698 
18	GOB	18	1	599 1048 14 104 54 493 
19	BYC127	19	5	163 133 171 14 180 139 441 274 151 189 142 296 258 273 485 328 
20	BYC127	20	7	397 383 130 458 568 271 132 15 312 520 106 170 206 182 282 268 371 267 324 36 516 505 349 
21	BYC127	21	6	129 160 15 297 206 268 267 176 138 36 145 349 
22	GOB	21	2	15 546 297 
23	GOB	22	3	677 527 160 720 540 15 735 24 859 331 57 36 605 
24	BYC127	23	8	310 293 339 178 228 16 
25	BYC127	24	9	500 275 389 195 425 175 555 54 374 554 17 505 495 
26	GOB	25	4	615 158 765 424 102 30 17 
27	BYC127	25	10	389 158 196 177 450 922 17 
28	BYC127	26	11	372 833 314 629 18 377 453 920 744 249 256 369 534 901 525 481 367 347 848 
29	GOB	27	5	795 27 827 724 618 88 215 285 238 1165 538 912 20 242 127 760 813 583 627 773 644 993 673 743 755 413 651 798 439 
30	BYC127	28	12	27 576 435 623 301 392 20 583 280 439 
31	BYC127	27	13	141 27 186 301 139 174 20 242 144 32 351 165 376 284 61 
32	GOB	20	6	733 43 134 568 442 461 740 859 20 142 668 748 
33	GOB	29	7	237 399 366 364 978 665 1164 21 617 259 771 242 426 509 598 772 376 896 472 193 
34	GOB	5	8	662 379 366 879 762 1002 693 1164 21 166 991 583 727 316 1068 675 858 914 485 
35	BYC127	7	14	302 464 720 607 26 325 255 528 276 104 153 292 320 166 459 179 621 22 224 535 
36	BYC127	30	15	325 187 528 292 194 266 22 261 
37	BYC127	31	16	108 428 527 148 387 194 196 571 76 143 289 22 553 122 505 
38	DAL300	32	5	853 547 1055 1036 1015 1130 958 593 692 1102 1145 661 295 722 715 1039 719 764 839 1058 1051 1060 1151 1057 745 704 1128 1082 711 811 973 590 1111 213 867 981 669 1100 1029 1098 557 1083 1118 936 23 348 415 1066 1009 1147 956 846 982 93 371 1139 888 631 502 821 436 
39	GOB	33	9	799 51 160 309 74 704 401 23 717 368 709 808 157 
40	DAL300	34	6	739 660 64 24 849 761 771 531 783 763 648 107 905 844 814 750 625 611 676 561 
41	DAL300	35	7	733 702 1026 125 202 208 295 150 354 1093 871 961 886 1086 700 276 250 890 1101 797 991 877 948 227 1001 930 25 929 1158 939 768 802 1161 406 1025 976 
